window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,6,0.6894937,0.44125593,0.21199149,0.2605916528715113,0.689493715763092
2,0,6,0.6564971,0.43873256,0.21294874,0.34112154807158745,0.6564971208572388
3,0,6,0.643038,0.4161529,0.22151566,0.3109926159007621,0.6430379748344421
4,0,6,0.6724515,0.48142433,0.19675124,0.4153981771984121,0.6724514961242676
5,0,6,0.62502575,0.52769417,0.17919612,0.6507822832563193,0.6507822832563193
6,0,6,0.62278366,0.5490749,0.17108417,0.6954928033040861,0.6954928033040861
7,0,6,0.6206678,0.52790874,0.1791147,0.6632879419916888,0.6632879419916888
8,0,6,0.68590724,0.51037264,0.18576801,0.47099158714919787,0.685907244682312
9,0,0,0.74405634,0.6515436,0.21951365,0.6414909607835738,0.7440563440322876
10,0,0,0.70673794,0.47617573,0.24837416,0.32924061297414586,0.7067379355430603
11,0,0,0.5462453,0.2816351,0.27255267,0.04088914416682189,0.546245276927948
12,0,0,0.57358885,0.3046142,0.26383418,0.06476568346308731,0.5735888481140137
13,0,0,0.6150559,0.3479901,0.2473771,0.13170518761031258,0.6150559186935425
14,0,0,0.6554052,0.4043888,0.22597909,0.2292421820878321,0.6554052233695984
15,0,0,0.7003317,0.49154627,0.20694715,0.3824902264645976,0.7003316879272461
16,0,0,0.71749395,0.47364408,0.25464225,0.2836577738510213,0.7174939513206482
17,0,1,0.81437904,0.65080535,0.2576102,0.4688785074998272,0.8143790364265442
18,0,0,0.6623456,0.40595603,0.22538447,0.21284440961998108,0.6623455882072449
19,0,0,0.6137876,0.34987402,0.24666232,0.14583226265206173,0.6137875914573669
20,0,0,0.58481425,0.31765682,0.25888568,0.09569997475852116,0.5848142504692078
21,0,0,0.5357684,0.27310836,0.27578765,0.02922615535825114,0.5357683897018433
22,0,0,0.50444067,0.25004786,0.28453708,0.0007755507334711378,0.5044406652450562
23,0,0,0.50329185,0.24926257,0.28483498,1.8552031993718545e-05,0.5032918453216553
24,0,0,0.50328064,0.24925488,0.28483796,1.1818660009452206e-05,0.5032806396484375
