window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.1962422,0.07404739,0.0846256,0.0,0.19624219834804535
2,0,0,0.21551794,0.08314043,0.09501761,0.0,0.21551793813705444
3,0,0,0.20230499,0.07687944,0.08786225,0.0,0.20230498909950256
4,0,0,0.23437732,0.09228569,0.105469346,0.0,0.23437732458114624
5,0,0,0.23199424,0.09111667,0.10413331,0.0,0.23199424147605896
6,0,0,0.21939886,0.08500242,0.09714562,0.0,0.2193988561630249
7,0,0,0.21020064,0.08060622,0.09212142,0.0,0.21020063757896423
8,0,0,0.1960742,0.073969305,0.084536314,0.0,0.1960742026567459
9,0,0,0.17431623,0.06402326,0.07316941,0.0,0.17431622743606567
10,0,0,0.16144666,0.058301747,0.0666306,0.0,0.16144666075706482
11,0,0,0.15904923,0.057249486,0.06542796,0.0,0.15904922783374786
12,0,0,0.16151682,0.058332622,0.06666583,0.0,0.16151681542396545
13,0,0,0.15068243,0.05361098,0.06126964,0.0,0.15068243443965912
14,0,0,0.17744885,0.06543428,0.074782014,0.0,0.17744885385036469
15,0,0,0.19967148,0.0756461,0.08645272,0.0,0.19967147707939148
16,0,0,0.24304672,0.09657109,0.11036694,0.0,0.24304671585559845
17,0,0,0.26656497,0.1084525,0.12394565,0.0,0.2665649652481079
18,0,0,0.2795468,0.11517024,0.13162315,0.0,0.2795467972755432
19,0,0,0.22482009,0.087620735,0.10013801,0.0,0.2248200923204422
20,0,0,0.18312377,0.06800848,0.07772398,0.0,0.18312376737594604
21,0,0,0.18152723,0.06728196,0.07689363,0.0,0.18152722716331482
22,0,0,0.17641698,0.064968705,0.07424992,0.0,0.17641697824001312
23,0,0,0.18016194,0.06666207,0.07618523,0.0,0.18016193807125092
24,0,0,0.18109804,0.067086935,0.076670766,0.0,0.18109804391860962
25,0,0,0.18423755,0.06851643,0.07830453,0.0,0.1842375546693802
26,0,0,0.16854322,0.06144166,0.07021904,0.0,0.16854321956634521
27,0,0,0.15971157,0.05753976,0.06575972,0.0,0.1597115695476532
28,0,0,0.16798066,0.06119138,0.069933,0.0,0.16798065602779388
29,0,0,0.17892456,0.06610143,0.07554448,0.0,0.178924560546875
30,0,0,0.18448865,0.06863111,0.07843554,0.0,0.18448865413665771
31,0,0,0.17496312,0.06431401,0.073501766,0.0,0.174963116645813
32,0,0,0.19202784,0.07209402,0.08239317,0.0,0.19202783703804016
33,0,0,0.18979555,0.07106447,0.08121657,0.0,0.18979555368423462
34,0,0,0.1768332,0.0651564,0.07446444,0.0,0.17683319747447968
