window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.12113509,0.041196585,0.047081828,0.0,0.12113509327173233
2,0,0,0.11180538,0.03742397,0.042770267,0.0,0.11180537939071655
3,0,0,0.12087631,0.041090965,0.04696113,0.0,0.12087631225585938
4,0,0,0.11927009,0.040436625,0.04621327,0.0,0.11927008628845215
5,0,0,0.11322598,0.03799367,0.043421328,0.0,0.11322598159313202
6,0,0,0.12324609,0.042060316,0.04806894,0.0,0.12324608862400055
7,0,0,0.114192925,0.03838241,0.04386562,0.0,0.11419292539358139
8,0,0,0.11559358,0.038946927,0.04451078,0.0,0.11559358239173889
9,0,0,0.10757401,0.035737395,0.040842712,0.0,0.10757400840520859
10,0,0,0.11494644,0.038685918,0.04421246,0.0,0.11494643986225128
11,0,0,0.12825225,0.044123173,0.050426483,0.0,0.12825225293636322
12,0,0,0.122686386,0.041830957,0.0478068,0.0,0.12268638610839844
13,0,0,0.12707692,0.043637037,0.04987091,0.0,0.1270769238471985
14,0,0,0.11306416,0.0379287,0.04334706,0.0,0.11306416243314743
15,0,0,0.12488179,0.04273206,0.04883665,0.0,0.1248817890882492
16,0,0,0.11962715,0.040581882,0.04637927,0.0,0.11962714791297913
17,0,0,0.136116,0.04740441,0.05417651,0.0,0.13611599802970886
18,0,0,0.119205534,0.04041034,0.046183288,0.0,0.1192055344581604
19,0,0,0.10991084,0.03666693,0.041905046,0.0,0.10991083830595016
20,0,0,0.10973145,0.036595404,0.041823268,0.0,0.10973145067691803
21,0,0,0.11383338,0.03823775,0.043700337,0.0,0.11383338272571564
22,0,0,0.116856925,0.03945756,0.04509431,0.0,0.11685692518949509
23,0,0,0.11836478,0.040068746,0.045792818,0.0,0.11836478114128113
24,0,0,0.104889825,0.03467554,0.03962922,0.0,0.10488982498645782
25,0,0,0.11716697,0.039583087,0.04523778,0.0,0.11716697365045547
26,0,0,0.108909145,0.036267877,0.04144901,0.0,0.10890914499759674
27,0,0,0.11092422,0.037071466,0.0423674,0.0,0.11092422157526016
28,0,0,0.111310065,0.037225723,0.04254371,0.0,0.11131006479263306
29,0,0,0.11916524,0.04039395,0.046164572,0.0,0.11916524171829224
30,0,0,0.11705738,0.03953868,0.045187056,0.0,0.11705738306045532
31,0,0,0.123539925,0.042180836,0.048206627,0.0,0.12353992462158203
32,0,0,0.12023585,0.040829778,0.04666263,0.0,0.1202358528971672
33,0,0,0.12383083,0.042300224,0.048343062,0.0,0.12383083254098892
34,0,0,0.12150504,0.041347682,0.047254503,0.0,0.12150503695011139
35,0,0,0.118823126,0.04025489,0.046005607,0.0,0.11882312595844269
36,0,0,0.12785181,0.043957412,0.05023706,0.0,0.12785181403160095
37,0,0,0.12430745,0.042495966,0.04856682,0.0,0.12430745363235474
38,0,0,0.1241128,0.042415977,0.048475385,0.0,0.1241127997636795
39,0,0,0.11734126,0.03965366,0.045318484,0.0,0.11734125763177872
40,0,0,0.11284608,0.03784114,0.043247044,0.0,0.11284607648849487
41,0,0,0.12188838,0.041504383,0.047433555,0.0,0.12188837677240372
42,0,0,0.11743449,0.03969145,0.045361638,0.0,0.11743448674678802
43,0,0,0.11941003,0.040493548,0.046278298,0.0,0.11941003054380417
44,0,0,0.120184876,0.040809035,0.046638906,0.0,0.12018487602472305
45,0,0,0.11416406,0.038370788,0.04385233,0.0,0.11416406184434891
46,0,0,0.12371526,0.04225278,0.04828888,0.0,0.12371525913476944
47,0,0,0.11612514,0.039161623,0.044756114,0.0,0.11612513661384583
