window,actual,predict,entropy,un_prob,overall
1,0,0,0.027267177,0.00871706,0.027267177
2,0,0,0.0057046064,0.0013871193,0.0057046064
3,0,0,0.0030838123,0.0007606745,0.0030838123
4,0,0,0.00143598,0.0003219843,0.00143598
5,0,0,0.0027787727,0.00065118074,0.0027787727
6,0,0,0.0018048844,0.0004106164,0.0018048844
7,0,0,0.005281951,0.001432538,0.005281951
8,0,0,0.0030564917,0.0007535219,0.0030564917
9,0,0,0.0041625598,0.0010053515,0.0041625598
10,0,0,0.0052193846,0.0013881922,0.0052193846
11,0,0,0.014786052,0.004507661,0.014786052
12,0,0,0.010537417,0.0029765964,0.010537417
13,0,0,0.015225635,0.0048829317,0.015225635
14,0,0,0.009024309,0.002515316,0.009024309
15,0,0,0.004740235,0.0012375116,0.004740235
16,0,0,0.005793374,0.0015228391,0.005793374
17,0,0,0.0072915573,0.001977086,0.0072915573
18,0,0,0.0054785414,0.0014213324,0.0054785414
19,0,0,0.0029847485,0.000698328,0.0029847485
20,0,0,0.0096413465,0.002642572,0.0096413465
21,0,0,0.014229954,0.0041005015,0.014229954
22,0,0,0.018823389,0.0056959987,0.018823389
23,0,0,0.014593567,0.0042524934,0.014593567
24,0,0,0.010200084,0.0029340386,0.010200084
25,0,0,0.014089503,0.00429374,0.014089503
26,0,0,0.035655566,0.013291001,0.035655566
27,0,0,0.015172728,0.004515171,0.015172728
28,0,0,0.0055393847,0.0014663935,0.0055393847
29,0,0,0.007085849,0.0018449426,0.007085849
30,0,0,0.01436605,0.004159391,0.01436605
31,0,0,0.013520851,0.003910184,0.013520851
32,0,0,0.0087787565,0.0023585558,0.0087787565
33,0,0,0.01177652,0.003417313,0.01177652
34,0,0,0.007829683,0.0021765232,0.007829683
35,0,0,0.0021271615,0.00050497055,0.0021271615
36,0,0,0.003191789,0.000813663,0.003191789
37,0,0,0.0036710547,0.0009433627,0.0036710547
38,0,0,0.01256899,0.0039417744,0.01256899
39,0,0,0.0033416643,0.00084900856,0.0033416643
40,0,0,0.009001089,0.0025553703,0.009001089
41,0,0,0.007471787,0.0020370483,0.007471787
42,0,0,0.026249278,0.008849382,0.026249278
43,0,0,0.008457793,0.002404511,0.008457793
44,0,0,0.010510901,0.0030747056,0.010510901
45,0,0,0.010162649,0.0028830767,0.010162649
46,0,0,0.031467408,0.010774791,0.031467408
47,0,0,0.037076507,0.013151526,0.037076507
48,0,0,0.011056933,0.0030623674,0.011056933
49,0,0,0.031776253,0.011245847,0.031776253
50,0,0,0.021445937,0.006608486,0.021445937
51,0,0,0.022280168,0.0072526336,0.022280168
52,0,0,0.00826843,0.0021887422,0.00826843
53,0,0,0.006976092,0.0018076301,0.006976092
54,0,0,0.0070513296,0.0018297434,0.0070513296
55,0,0,0.0047436524,0.0011563301,0.0047436524
56,0,0,0.007787672,0.0020982027,0.007787672
