window,actual,predict,entropy,un_prob,overall
1,0,0,0.4431069,0.22706348,0.4431069
2,0,0,0.19943085,0.09695995,0.19943085
3,0,0,0.38866097,0.25857604,0.38866097
4,0,0,0.33299688,0.1949817,0.33299688
5,0,0,0.20528595,0.09242833,0.20528595
6,0,0,0.28600228,0.13448203,0.28600228
7,0,0,0.49485067,0.29227656,0.49485067
8,0,0,0.64986235,0.46883887,0.64986235
9,0,0,0.4282599,0.49563992,0.49563992
10,0,0,0.49407417,0.4250077,0.49407417
11,0,0,0.33749437,0.3317448,0.33749437
12,0,0,0.29286018,0.16945201,0.29286018
13,0,0,0.45585728,0.4093963,0.45585728
14,0,0,0.22919154,0.13145196,0.22919154
15,0,0,0.112499185,0.05007845,0.112499185
16,0,0,0.08315748,0.03421706,0.08315748
17,0,0,0.13682954,0.06831545,0.13682954
18,0,0,0.273681,0.21150523,0.273681
19,0,0,0.20888239,0.1322189,0.20888239
20,0,0,0.32646108,0.2966743,0.32646108
21,0,0,0.3447229,0.48932117,0.48932117
22,0,0,0.3432194,0.43803304,0.43803304
23,0,5,0.32340375,0.36381543,0.36381543
24,0,0,0.32401812,0.33572483,0.33572483
25,0,0,0.2907175,0.2699406,0.2907175
26,0,0,0.3431857,0.4565029,0.4565029
27,0,5,0.34285372,0.44930995,0.44930995
28,0,0,0.29433456,0.2697605,0.29433456
29,0,0,0.35272497,0.45609784,0.45609784
30,0,0,0.29536697,0.25548494,0.29536697
31,0,0,0.3664149,0.45594883,0.45594883
32,0,0,0.2494052,0.17906249,0.2494052
33,0,5,0.36097473,0.4205103,0.4205103
34,0,0,0.38239127,0.5073613,0.5073613
35,0,0,0.3682043,0.35216075,0.3682043
36,0,0,0.35494784,0.31251407,0.35494784
37,0,5,0.35157984,0.38355726,0.38355726
38,0,5,0.34846833,0.4451601,0.4451601
39,0,0,0.3096281,0.22353142,0.3096281
40,0,0,0.24703802,0.17326254,0.24703802
41,0,0,0.10912122,0.04864955,0.10912122
42,0,0,0.12653583,0.0680691,0.12653583
43,0,0,0.04661658,0.017368734,0.04661658
44,0,0,0.15629426,0.08640343,0.15629426
45,0,0,0.06983673,0.027044654,0.06983673
46,0,0,0.08451307,0.03395301,0.08451307
47,0,0,0.10610596,0.049597263,0.10610596
48,0,0,0.059909336,0.02322036,0.059909336
49,0,0,0.117538445,0.058731437,0.117538445
50,0,0,0.1949186,0.10249883,0.1949186
51,0,0,0.1781214,0.08434057,0.1781214
52,0,0,0.20932606,0.107126534,0.20932606
53,0,0,0.2182737,0.11285418,0.2182737
54,0,0,0.12921833,0.06185609,0.12921833
55,0,0,0.094208375,0.040064454,0.094208375
56,0,0,0.13163336,0.060799718,0.13163336
57,0,0,0.15077516,0.071575046,0.15077516
58,0,0,0.071087465,0.02731359,0.071087465
59,0,0,0.1360034,0.06122321,0.1360034
60,0,0,0.067816444,0.022880375,0.067816444
61,0,0,0.11687391,0.0486995,0.11687391
62,0,0,0.09984208,0.04044056,0.09984208
63,0,0,0.17142239,0.077215075,0.17142239
64,0,0,0.20448576,0.09524399,0.20448576
65,0,0,0.23388077,0.11968517,0.23388077
66,0,0,0.28879955,0.17071551,0.28879955
67,0,0,0.16120149,0.07815093,0.16120149
68,0,0,0.10654226,0.044816136,0.10654226
69,0,0,0.05435187,0.019987762,0.05435187
70,0,0,0.093245365,0.037952602,0.093245365
71,0,0,0.08072579,0.033458173,0.08072579
72,0,0,0.20095904,0.100726545,0.20095904
73,0,0,0.14995565,0.0709849,0.14995565
74,0,0,0.09502904,0.038068116,0.09502904
75,0,0,0.106757835,0.043688357,0.106757835
76,0,0,0.07029434,0.027284026,0.07029434
77,0,0,0.30371323,0.25255883,0.30371323
78,0,0,0.32840136,0.25259656,0.32840136
79,0,0,0.3257402,0.2676503,0.3257402
80,0,0,0.11577884,0.051997066,0.11577884
81,0,0,0.21942215,0.13658726,0.21942215
82,0,0,0.120485,0.05471152,0.120485
83,0,0,0.083456405,0.035105348,0.083456405
84,0,0,0.15891695,0.08145797,0.15891695
85,0,0,0.24255845,0.1624605,0.24255845
86,0,0,0.076700374,0.031250894,0.076700374
87,0,0,0.13778669,0.07045257,0.13778669
88,0,0,0.18198389,0.090874314,0.18198389
89,0,0,0.12615971,0.06308693,0.12615971
90,0,0,0.16420875,0.090684414,0.16420875
91,0,0,0.11182886,0.05384165,0.11182886
92,0,0,0.094012514,0.041208923,0.094012514
93,0,0,0.08012945,0.03231609,0.08012945
94,0,0,0.11346337,0.054162204,0.11346337
95,0,0,0.07360129,0.029156506,0.07360129
96,0,0,0.108803265,0.05425346,0.108803265
97,0,0,0.0675273,0.028931558,0.0675273
98,0,0,0.17990044,0.11248678,0.17990044
99,0,0,0.06901588,0.029054403,0.06901588
100,0,0,0.17016749,0.107712686,0.17016749
101,0,0,0.0510378,0.020307839,0.0510378
102,0,0,0.09214932,0.04520017,0.09214932
103,0,0,0.17976461,0.107880294,0.17976461
104,0,0,0.16217986,0.08789903,0.16217986
105,0,0,0.09424709,0.039893687,0.09424709
106,0,0,0.13961698,0.0684607,0.13961698
107,0,0,0.1477727,0.07255679,0.1477727
108,0,0,0.097799495,0.043112934,0.097799495
109,0,0,0.097534895,0.043807685,0.097534895
110,0,0,0.1461533,0.07801175,0.1461533
111,0,0,0.08871898,0.040112972,0.08871898
112,0,0,0.14331007,0.078861356,0.14331007
113,0,0,0.16717222,0.098814666,0.16717222
114,0,0,0.15847687,0.08457559,0.15847687
