window,actual,predict,entropy,un_prob,overall
1,0,0,0.04879533,0.017069936,0.04879533
2,0,0,0.012546862,0.003702581,0.012546862
3,0,0,0.05573088,0.020395875,0.05573088
4,0,0,0.021053778,0.0066050887,0.021053778
5,0,0,0.060799938,0.021969259,0.060799938
6,0,0,0.043490853,0.016483366,0.043490853
7,0,0,0.017502362,0.004963577,0.017502362
8,0,0,0.028383749,0.010213017,0.028383749
9,0,0,0.018188931,0.005225301,0.018188931
10,0,0,0.008486544,0.0022090673,0.008486544
11,0,0,0.01067189,0.0030071735,0.01067189
12,0,0,0.01446546,0.004487574,0.01446546
13,0,0,0.009003723,0.0026299953,0.009003723
14,0,0,0.008503417,0.0022973418,0.008503417
15,0,0,0.019751407,0.0057530403,0.019751407
16,0,0,0.00856513,0.0022693276,0.00856513
17,0,0,0.02909824,0.009166062,0.02909824
18,0,0,0.034969356,0.012107968,0.034969356
19,0,0,0.041289587,0.014326453,0.041289587
20,0,0,0.014772776,0.004012525,0.014772776
21,0,0,0.03313888,0.01033771,0.03313888
22,0,0,0.022676747,0.006909907,0.022676747
23,0,0,0.016956002,0.0047757626,0.016956002
24,0,0,0.007752937,0.0019344687,0.007752937
25,0,0,0.020813348,0.006091714,0.020813348
26,0,0,0.017749384,0.005020082,0.017749384
27,0,0,0.056819733,0.020884752,0.056819733
28,0,0,0.008747136,0.0022069216,0.008747136
29,0,0,0.022326998,0.006516993,0.022326998
30,0,0,0.03056542,0.0093292,0.03056542
31,0,0,0.041890312,0.014156759,0.041890312
32,0,0,0.011565299,0.0034288168,0.011565299
33,0,0,0.0071976422,0.0019876957,0.0071976422
34,0,0,0.017129239,0.0049257874,0.017129239
35,0,0,0.0046585533,0.0010946989,0.0046585533
36,0,0,0.006747527,0.0016539097,0.006747527
37,0,0,0.002869819,0.00068461895,0.002869819
38,0,0,0.0008182527,0.00016069412,0.0008182527
39,0,0,0.0030039388,0.0007559061,0.0030039388
40,0,0,0.01094831,0.0032509565,0.01094831
41,0,0,0.009270624,0.0023792386,0.009270624
42,0,0,0.0042074854,0.0010146499,0.0042074854
43,0,0,0.0021452422,0.00046610832,0.0021452422
44,0,0,0.003296823,0.000739038,0.003296823
45,0,0,0.02947055,0.009197235,0.02947055
46,0,0,0.007329224,0.0018051267,0.007329224
47,0,0,0.037084877,0.0130367875,0.037084877
48,0,0,0.016541732,0.004945159,0.016541732
49,0,0,0.0067933667,0.0017168522,0.0067933667
50,0,0,0.018756816,0.0052971244,0.018756816
51,0,0,0.019286215,0.006017506,0.019286215
52,0,0,0.020802734,0.006200731,0.020802734
53,0,0,0.011101223,0.0031403303,0.011101223
54,0,0,0.015431523,0.0043790936,0.015431523
55,0,0,0.0060826954,0.0016565323,0.0060826954
56,0,0,0.0030265278,0.00071293116,0.0030265278
57,0,0,0.008795848,0.0022470355,0.008795848
58,0,0,0.0076637585,0.0019057393,0.0076637585
59,0,0,0.004344464,0.0010185838,0.004344464
60,0,0,0.010581787,0.0027958155,0.010581787
61,0,0,0.038308576,0.013434827,0.038308576
62,0,0,0.020189978,0.006478846,0.020189978
63,0,0,0.0063613625,0.0015512705,0.0063613625
64,0,0,0.019324834,0.005743444,0.019324834
65,0,0,0.0032467875,0.000728786,0.0032467875
66,0,0,0.0024619175,0.00054198503,0.0024619175
67,0,0,0.0017010246,0.00036728382,0.0017010246
68,0,0,0.019809244,0.005660236,0.019809244
69,0,0,0.0023295574,0.00051862,0.0023295574
70,0,0,0.0046341154,0.0011131167,0.0046341154
71,0,0,0.0025074752,0.00056809187,0.0025074752
72,0,0,0.0058735865,0.0014129877,0.0058735865
73,0,0,0.006806671,0.0016679168,0.006806671
74,0,0,0.008009798,0.002027452,0.008009798
75,0,0,0.005703471,0.0013765097,0.005703471
76,0,0,0.0027994993,0.0006402135,0.0027994993
77,0,0,0.0010338004,0.00020831823,0.0010338004
78,0,0,0.001258871,0.0002644658,0.001258871
79,0,0,0.0011589454,0.00024193525,0.0011589454
80,0,0,0.0014885673,0.0003248453,0.0014885673
81,0,0,0.001811049,0.00041359663,0.001811049
82,0,0,0.003133452,0.0007779598,0.003133452
83,0,0,0.003866499,0.00097095966,0.003866499
84,0,0,0.0076945084,0.0020305514,0.0076945084
85,0,0,0.016792899,0.0051270127,0.016792899
86,0,0,0.009915131,0.002900362,0.009915131
87,0,0,0.01224167,0.0035967827,0.01224167
88,0,0,0.016717315,0.0054374337,0.016717315
89,0,0,0.02792507,0.008860767,0.02792507
90,0,0,0.011108815,0.0033407211,0.011108815
91,0,0,0.016252158,0.005315602,0.016252158
92,0,0,0.014973422,0.004880011,0.014973422
93,0,0,0.04288589,0.016438842,0.04288589
94,0,0,0.023218142,0.008098662,0.023218142
95,0,0,0.02781815,0.008873045,0.02781815
96,0,0,0.012692936,0.003559053,0.012692936
97,0,0,0.006844228,0.0018606186,0.006844228
98,0,0,0.0028857153,0.00067281723,0.0028857153
99,0,0,0.0031331568,0.0007636547,0.0031331568
100,0,0,0.0040132776,0.0009789467,0.0040132776
101,0,0,0.0028942467,0.00070536137,0.0028942467
102,0,0,0.0055694534,0.0015109777,0.0055694534
103,0,0,0.010642894,0.0032542944,0.010642894
104,0,0,0.00086839526,0.00018185377,0.00086839526
105,0,0,0.0017594899,0.00037658215,0.0017594899
106,0,0,0.0017680309,0.00039213896,0.0017680309
107,0,0,0.0048707104,0.0012795925,0.0048707104
108,0,0,0.0029116163,0.0007174611,0.0029116163
109,0,0,0.00452295,0.0011843443,0.00452295
110,0,0,0.009362256,0.0028210878,0.009362256
111,0,0,0.042607192,0.017504811,0.042607192
112,0,0,0.019009896,0.0065343976,0.019009896
113,0,0,0.03715936,0.014502585,0.03715936
114,0,0,0.019715786,0.0067575574,0.019715786
115,0,0,0.03374621,0.012971282,0.03374621
116,0,0,0.015266101,0.004888952,0.015266101
117,0,0,0.03421859,0.013261557,0.03421859
118,0,0,0.02734031,0.009891033,0.02734031
119,0,0,0.040055353,0.01606834,0.040055353
120,0,0,0.028905619,0.010585904,0.028905619
121,0,0,0.038937498,0.01544863,0.038937498
122,0,0,0.049793396,0.020483494,0.049793396
123,0,0,0.031721566,0.012100637,0.031721566
124,0,0,0.02409438,0.008437574,0.02409438
125,0,0,0.050043233,0.02118671,0.050043233
126,0,0,0.047283072,0.01990807,0.047283072
127,0,0,0.04336763,0.017698407,0.04336763
128,0,0,0.04083081,0.01636231,0.04083081
129,0,0,0.034026828,0.012853742,0.034026828
