window,actual,predict,entropy,un_prob,overall
1,0,1,0.26983383,0.24184167,0.26983383
2,0,1,0.22391884,0.17152488,0.22391884
3,0,1,0.3212074,0.34484035,0.34484035
4,0,1,0.3448936,0.4312107,0.4312107
5,0,1,0.12533562,0.070628226,0.12533562
6,0,1,0.32962757,0.39080125,0.39080125
7,0,1,0.16474283,0.0970459,0.16474283
8,0,1,0.324719,0.33482713,0.33482713
9,0,1,0.1761755,0.103624046,0.1761755
10,0,1,0.36132208,0.34202158,0.36132208
11,0,6,0.59487045,0.44616663,0.59487045
12,0,6,0.5358686,0.515809,0.5358686
13,0,7,0.60985947,0.39627337,0.60985947
14,0,6,0.45537654,0.49889678,0.49889678
15,0,7,0.26350367,0.14614302,0.26350367
16,0,7,0.48415512,0.45037103,0.48415512
17,0,7,0.17517734,0.07096356,0.17517734
18,0,7,0.085909255,0.030799448,0.085909255
19,0,7,0.24161516,0.14501381,0.24161516
20,0,7,0.57875013,0.5023227,0.57875013
21,0,6,0.6333555,0.5834971,0.6333555
22,0,0,0.50753367,0.3540156,0.50753367
23,0,0,0.24399714,0.12076527,0.24399714
24,0,1,0.42647353,0.47569358,0.47569358
25,0,0,0.10491359,0.042049885,0.10491359
26,0,0,0.0040356712,0.0009281635,0.0040356712
27,0,0,0.029712426,0.0091789365,0.029712426
28,0,0,0.12851234,0.057109237,0.12851234
29,0,0,0.075612456,0.028814971,0.075612456
30,0,0,0.085416,0.04091853,0.085416
31,0,0,0.27037534,0.18607843,0.27037534
32,0,0,0.28697547,0.26862,0.28697547
33,0,7,0.3903748,0.40565413,0.40565413
34,0,7,0.372531,0.3980075,0.3980075
35,0,0,0.53054,0.5037731,0.53054
36,0,0,0.4067568,0.40249503,0.4067568
37,0,0,0.24990658,0.18757439,0.24990658
38,0,0,0.3516254,0.45146495,0.45146495
39,0,0,0.1699885,0.10782099,0.1699885
40,0,0,0.15655746,0.08975643,0.15655746
41,0,0,0.040423844,0.0151664615,0.040423844
42,0,0,0.07537595,0.035665512,0.07537595
43,0,0,0.029296102,0.010930836,0.029296102
44,0,0,0.013079696,0.0041291118,0.013079696
45,0,0,0.00900505,0.0026054382,0.00900505
46,0,0,0.013104883,0.0041309,0.013104883
47,0,0,0.021882644,0.0076337457,0.021882644
48,0,0,0.031923786,0.011880398,0.031923786
49,0,0,0.03959771,0.01572889,0.03959771
50,0,0,0.05754267,0.02509129,0.05754267
51,0,0,0.1521065,0.09190208,0.1521065
52,0,0,0.08465174,0.04122621,0.08465174
53,0,0,0.07165263,0.033648014,0.07165263
54,0,0,0.0403563,0.016284287,0.0403563
55,0,0,0.06861262,0.031760216,0.06861262
56,0,0,0.073825255,0.034420073,0.073825255
57,0,0,0.0670884,0.030949831,0.0670884
58,0,0,0.067066796,0.029336274,0.067066796
59,0,0,0.02715511,0.010032415,0.02715511
60,0,0,0.030105036,0.011394441,0.030105036
61,0,0,0.022885375,0.008154571,0.022885375
62,0,0,0.039761007,0.015797973,0.039761007
63,0,0,0.0174303,0.0056265593,0.0174303
64,0,0,0.01515019,0.004927695,0.01515019
65,0,0,0.007833389,0.0022355318,0.007833389
66,0,0,0.021512404,0.0074483156,0.021512404
67,0,0,0.017544633,0.005871892,0.017544633
68,0,0,0.030818617,0.011627972,0.030818617
69,0,0,0.013044143,0.004055083,0.013044143
70,0,0,0.0043343464,0.0011490583,0.0043343464
71,0,0,0.004520859,0.0012081265,0.004520859
