window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,1,0.5786885,0.39907026,0.19870627,0.4504045695066452,0.5786885023117065
2,0,1,0.5868557,0.48375577,0.17971236,0.6530148684978485,0.6530148684978485
3,0,1,0.61715037,0.44838017,0.22281301,0.5068375319242477,0.6171503663063049
4,0,1,0.31102893,0.13440424,0.1275028,0.04567847668658942,0.31102892756462097
5,0,1,0.5519626,0.28354818,0.31832469,0.010028243050328456,0.5519626140594482
6,0,1,0.45925307,0.2553448,0.15676707,0.23634718731045723,0.45925307273864746
7,0,0,0.5776433,0.49115682,0.16928935,0.6860573291778564,0.6860573291778564
8,0,1,0.587384,0.47215062,0.18266165,0.6246432811021805,0.6246432811021805
9,0,1,0.4409294,0.25697255,0.13102525,0.28465088829398155,0.4409294128417969
10,0,0,0.6427406,0.5498426,0.22858518,0.6996610760688782,0.6996610760688782
11,0,1,0.50327086,0.29553103,0.17587954,0.28327295184135437,0.5032708644866943
12,0,0,0.36050802,0.15962279,0.18242604,0.0,0.3605080246925354
13,0,0,0.46803674,0.25547397,0.16959631,0.2141544595360756,0.4680367410182953
14,0,0,0.397031,0.1811409,0.20701814,0.0,0.3970310091972351
15,0,0,0.57323873,0.3173052,0.26646042,0.1683046892285347,0.573238730430603
16,0,0,0.36251754,0.1607827,0.18375164,0.0,0.3625175356864929
17,0,0,0.59808505,0.41136807,0.2161653,0.4444468766450882,0.5980850458145142
18,0,0,0.5924529,0.3135205,0.3583091,0.0,0.592452883720398
19,0,0,0.340756,0.14836901,0.1695646,0.0,0.34075599908828735
20,0,0,0.34443045,0.15044242,0.17193419,0.0,0.34443044662475586
21,0,0,0.38136044,0.17179447,0.19633651,0.0,0.3813604414463043
22,0,0,0.37205133,0.16632348,0.19008398,0.0,0.37205132842063904
23,0,0,0.24501416,0.09755069,0.111486554,0.0,0.24501416087150574
24,0,0,0.27943677,0.11511284,0.13155752,0.0,0.27943676710128784
25,0,0,0.3605132,0.15962577,0.18242943,0.0,0.36051321029663086
26,0,0,0.25973484,0.10496348,0.11995828,0.0,0.2597348392009735
27,0,0,0.21879016,0.084709704,0.096811056,0.0,0.21879015862941742
28,0,0,0.25027582,0.10018343,0.1144954,0.0,0.2502758204936981
29,0,0,0.2560397,0.103088975,0.11781597,0.0,0.25603970885276794
30,0,0,0.21242689,0.08166486,0.09333128,0.0,0.21242688596248627
31,0,0,0.25384563,0.10198039,0.116549015,0.0,0.2538456320762634
32,0,0,0.32002634,0.13684326,0.15639228,0.0,0.32002633810043335
33,0,0,0.3557694,0.15689862,0.1793127,0.0,0.35576939582824707
34,0,0,0.24334782,0.096720815,0.110538125,0.0,0.24334782361984253
35,0,0,0.27974743,0.115274966,0.13174284,0.0,0.2797474265098572
36,0,0,0.22673035,0.088548124,0.1011979,0.0,0.2267303466796875
37,0,0,0.21848811,0.08456451,0.09664518,0.0,0.21848811209201813
38,0,0,0.22398287,0.087215066,0.099674344,0.0,0.22398287057876587
39,0,0,0.19401592,0.07301396,0.083444536,0.0,0.19401592016220093
40,0,0,0.23056303,0.09041643,0.103333056,0.0,0.23056302964687347
41,0,0,0.1800451,0.066609085,0.07612467,0.0,0.18004509806632996
42,0,0,0.20004368,0.07582015,0.08665156,0.0,0.2000436782836914
43,0,0,0.18887028,0.070638776,0.08073002,0.0,0.18887028098106384
44,0,0,0.2378715,0.09400678,0.1074363,0.0,0.23787149786949158
45,0,0,0.19828591,0.07499915,0.08571333,0.0,0.19828590750694275
46,0,0,0.21598005,0.083361626,0.095270395,0.0,0.21598005294799805
47,0,0,0.22338423,0.08692527,0.09934318,0.0,0.22338423132896423
48,0,0,0.22110692,0.085825205,0.09808594,0.0,0.22110691666603088
49,0,0,0.20425305,0.07779491,0.088908434,0.0,0.20425304770469666
50,0,0,0.196815,0.07431388,0.08493012,0.0,0.19681499898433685
51,0,0,0.21836063,0.08450329,0.09657514,0.0,0.21836063265800476
52,0,0,0.23492597,0.092555344,0.10577756,0.0,0.23492597043514252
53,0,0,0.23583192,0.09300113,0.106287,0.0,0.23583191633224487
54,0,0,0.22547072,0.08793634,0.10049868,0.0,0.22547072172164917
