window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.1885154,0.07047564,0.08054358,0.0,0.18851539492607117
2,0,0,0.19123419,0.071727574,0.08197439,0.0,0.19123418629169464
3,0,0,0.20363942,0.077506244,0.08857858,0.0,0.203639417886734
4,0,0,0.19322248,0.0726465,0.08302456,0.0,0.19322247803211212
5,0,0,0.1851014,0.068911016,0.07875544,0.0,0.18510140478610992
6,0,0,0.21944198,0.085023165,0.09716934,0.0,0.2194419801235199
7,0,0,0.2316992,0.090972185,0.1039682,0.0,0.23169919848442078
8,0,0,0.20826967,0.079690814,0.09107518,0.0,0.20826967060565948
9,0,0,0.18375,0.06829399,0.078050256,0.0,0.1837500035762787
10,0,0,0.23319305,0.09170425,0.104804814,0.0,0.2331930547952652
11,0,0,0.18661986,0.06960589,0.07954961,0.0,0.1866198629140854
12,0,0,0.24138966,0.09574801,0.10942632,0.0,0.241389662027359
13,0,0,0.22431505,0.08737594,0.099858224,0.0,0.22431504726409912
14,0,0,0.20127136,0.0763948,0.08730835,0.0,0.20127135515213013
15,0,0,0.17247842,0.063198745,0.07222712,0.0,0.17247842252254486
16,0,0,0.18250003,0.06772441,0.07739937,0.0,0.18250003457069397
17,0,0,0.19209734,0.07212615,0.082429886,0.0,0.19209733605384827
18,0,0,0.18739958,0.069963336,0.07995814,0.0,0.18739958107471466
19,0,0,0.20939937,0.080226064,0.091686904,0.0,0.20939937233924866
20,0,0,0.27423418,0.112407446,0.12846565,0.0,0.27423417568206787
21,0,0,0.2740642,0.11231935,0.12836498,0.0,0.27406421303749084
22,0,0,0.4064489,0.20660281,0.1434241,0.16221341770142317,0.4064489006996155
23,0,0,0.47053543,0.24514413,0.18956482,0.15854977536946535,0.47053542733192444
24,0,7,0.79944783,0.49810374,0.56926143,0.0,0.7994478344917297
25,0,0,0.67438275,0.3795197,0.4337368,0.0,0.674382746219635
26,0,1,0.69161814,0.39441556,0.4507606,0.0,0.6916181445121765
27,0,1,0.5110764,0.25459743,0.29096848,0.0,0.5110763907432556
28,0,1,0.38668305,0.1749497,0.19994253,0.0,0.38668304681777954
29,0,1,0.79179895,0.71267563,0.27623212,0.7060206085443497,0.7917989492416382
30,0,0,0.58827376,0.4468552,0.190377,0.5605507344007492,0.5882737636566162
31,0,0,0.48938006,0.27191216,0.18158042,0.2260585930198431,0.4893800616264343
32,0,0,0.47343913,0.29072255,0.14192736,0.33307215571403503,0.47343912720680237
33,0,0,0.56248444,0.5360733,0.15090775,0.8080582320690155,0.8080582320690155
34,0,0,0.52190244,0.36506224,0.15099943,0.4658755213022232,0.5219024419784546
35,0,0,0.43546402,0.24374247,0.1370799,0.24759506061673164,0.4354640245437622
36,0,0,0.5472566,0.37203658,0.17571217,0.43657682090997696,0.547256588935852
37,0,0,0.39725536,0.1812759,0.20717251,0.0,0.3972553610801697
38,0,0,0.4863158,0.23779911,0.27177042,0.0,0.4863157868385315
39,0,0,0.31956065,0.13658768,0.15610021,0.0,0.3195606470108032
40,0,0,0.2949974,0.12331289,0.14092904,0.0,0.2949973940849304
41,0,0,0.3188909,0.13622034,0.15568036,0.0,0.31889089941978455
42,0,0,0.22016314,0.0853703,0.09756607,0.0,0.22016313672065735
43,0,0,0.23992711,0.09563047,0.098252475,0.019319173996336758,0.23992711305618286
44,0,0,0.19203953,0.07209945,0.08239937,0.0,0.19203953444957733
45,0,0,0.19989382,0.07575005,0.086571515,0.0,0.19989381730556488
46,0,0,0.19141537,0.0718112,0.08206993,0.0,0.19141536951065063
47,0,0,0.16981551,0.0620085,0.07086682,0.0,0.16981551051139832
48,0,0,0.17778234,0.0655849,0.07495415,0.0,0.177782341837883
49,0,0,0.17970687,0.06645578,0.07594943,0.0,0.179706871509552
50,0,0,0.17790857,0.06564194,0.07501936,0.0,0.17790856957435608
51,0,0,0.1793897,0.066312075,0.07578522,0.0,0.17938970029354095
52,0,0,0.14662401,0.05186516,0.059274495,0.0,0.14662401378154755
53,0,0,0.15333503,0.054758787,0.06258148,0.0,0.15333503484725952
54,0,0,0.14129235,0.049591064,0.056675553,0.0,0.14129234850406647
55,0,0,0.16133721,0.058253646,0.06657559,0.0,0.161337211728096
56,0,0,0.14935414,0.05303818,0.060615063,0.0,0.14935414493083954
57,0,0,0.15975952,0.0575608,0.06578374,0.0,0.159759521484375
58,0,0,0.16296734,0.058971465,0.067395926,0.0,0.16296733915805817
59,0,0,0.13904265,0.048638165,0.055586457,0.0,0.13904264569282532
60,0,0,0.15325609,0.054724574,0.06254232,0.0,0.15325608849525452
61,0,0,0.15353338,0.054844797,0.06267983,0.0,0.15353338420391083
62,0,0,0.15243651,0.05436939,0.06213641,0.0,0.1524365097284317
63,0,0,0.14701146,0.05203134,0.059464395,0.0,0.14701145887374878
