window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.18372631,0.0682832,0.07803792,0.0,0.18372631072998047
2,0,0,0.16660716,0.060581326,0.0692358,0.0,0.16660715639591217
3,0,0,0.17303722,0.063449204,0.07251334,0.0,0.17303721606731415
4,0,0,0.17475401,0.06422001,0.0733943,0.0,0.17475400865077972
5,0,0,0.15923794,0.057332158,0.06552243,0.0,0.15923793613910675
6,0,0,0.16599253,0.060308814,0.06892431,0.0,0.16599252820014954
7,0,0,0.17666857,0.06508213,0.07437956,0.0,0.17666856944561005
8,0,0,0.19015984,0.07123226,0.08140826,0.0,0.1901598423719406
9,0,0,0.15024757,0.053423345,0.061055243,0.0,0.15024757385253906
10,0,0,0.15277138,0.054514408,0.062302172,0.0,0.15277138352394104
11,0,0,0.17262913,0.06326628,0.07230431,0.0,0.17262913286685944
12,0,0,0.15911657,0.05727899,0.065461695,0.0,0.15911656618118286
13,0,0,0.16080834,0.058021188,0.06630993,0.0,0.16080833971500397
14,0,0,0.15487829,0.05542904,0.06334746,0.0,0.15487828850746155
15,0,0,0.1550298,0.055494905,0.0634228,0.0,0.1550298035144806
16,0,0,0.14972447,0.0531978,0.060797453,0.0,0.14972446858882904
17,0,0,0.16007374,0.057698607,0.065941274,0.0,0.16007374227046967
18,0,0,0.15805314,0.056813538,0.06492978,0.0,0.15805314481258392
19,0,0,0.14107405,0.04949844,0.056569636,0.0,0.1410740464925766
20,0,0,0.1559589,0.05589944,0.06388503,0.0,0.15595890581607819
21,0,0,0.1586599,0.057079017,0.06523317,0.0,0.1586599051952362
22,0,0,0.15349378,0.05482763,0.06266016,0.0,0.15349377691745758
23,0,0,0.15923469,0.057330728,0.06552082,0.0,0.1592346876859665
24,0,0,0.1446342,0.051013947,0.058301628,0.0,0.1446342021226883
25,0,0,0.16972825,0.06196958,0.07082236,0.0,0.16972824931144714
26,0,0,0.16349691,0.059205055,0.067662954,0.0,0.16349691152572632
27,0,0,0.1617631,0.058440983,0.06678969,0.0,0.16176310181617737
28,0,0,0.15770735,0.05666238,0.06475699,0.0,0.1577073484659195
29,0,0,0.16222082,0.058642447,0.06702,0.0,0.1622208207845688
30,0,0,0.1586514,0.057075262,0.06522888,0.0,0.15865139663219452
31,0,0,0.17065348,0.06238246,0.07129425,0.0,0.17065347731113434
32,0,0,0.19066878,0.0714668,0.081676364,0.0,0.19066877663135529
33,0,0,0.19761056,0.07468432,0.08535349,0.0,0.19761055707931519
34,0,0,0.18774116,0.070120096,0.08013725,0.0,0.18774116039276123
35,0,0,0.17599763,0.0647797,0.074033976,0.0,0.17599762976169586
36,0,0,0.17971215,0.066458166,0.07595217,0.0,0.17971214652061462
37,0,0,0.19349115,0.072770834,0.08316672,0.0,0.1934911459684372
38,0,0,0.19427198,0.073132634,0.08358014,0.0,0.194271981716156
39,0,0,0.16360997,0.059254944,0.06771994,0.0,0.16360996663570404
40,0,0,0.1594053,0.05740547,0.065606296,0.0,0.15940530598163605
41,0,0,0.16706029,0.060782433,0.06946564,0.0,0.16706028580665588
42,0,0,0.15883848,0.05715716,0.06532246,0.0,0.15883848071098328
