window,actual,predict,entropy,un_prob,overall
1,0,0,0.23488863,0.14815795,0.23488863
2,0,0,0.18206646,0.10123342,0.18206646
3,0,0,0.08795234,0.033324063,0.08795234
4,0,0,0.106393345,0.04181826,0.106393345
5,0,0,0.22255968,0.12646437,0.22255968
6,0,0,0.15213178,0.0756256,0.15213178
7,0,0,0.24569146,0.14594793,0.24569146
8,0,0,0.11849403,0.050314724,0.11849403
9,0,0,0.10517705,0.04490751,0.10517705
10,0,0,0.10358426,0.04548949,0.10358426
11,0,0,0.07460794,0.03232783,0.07460794
12,0,0,0.040666334,0.01508671,0.040666334
13,0,0,0.1095915,0.047432244,0.1095915
14,0,0,0.20181711,0.10592973,0.20181711
15,0,0,0.04432404,0.015816867,0.04432404
16,0,0,0.054659605,0.01942563,0.054659605
17,0,0,0.026447568,0.007575631,0.026447568
18,0,0,0.0044585858,0.00109303,0.0044585858
19,0,0,0.0059994175,0.0016399026,0.0059994175
20,0,0,0.027818525,0.010064304,0.027818525
21,0,0,0.2191128,0.1577254,0.2191128
22,0,0,0.087334685,0.04293084,0.087334685
23,0,0,0.05554661,0.020879865,0.05554661
24,0,0,0.12021174,0.05365175,0.12021174
25,0,0,0.06544873,0.025114834,0.06544873
26,0,0,0.17357527,0.1025784,0.17357527
27,0,0,0.24030223,0.1337763,0.24030223
28,0,0,0.1168588,0.055398285,0.1168588
29,0,0,0.050423387,0.019628227,0.050423387
30,0,0,0.049320463,0.018093944,0.049320463
31,0,0,0.030914407,0.0109196305,0.030914407
32,0,0,0.010778024,0.0031015873,0.010778024
33,0,0,0.043417707,0.015250325,0.043417707
34,0,0,0.09483823,0.04153526,0.09483823
35,0,0,0.17437977,0.11229998,0.17437977
36,0,0,0.17947486,0.10595524,0.17947486
37,0,0,0.348769,0.4338742,0.4338742
38,0,0,0.3524264,0.37924582,0.37924582
39,0,5,0.096323796,0.04066211,0.096323796
40,0,5,0.23342492,0.16359591,0.23342492
41,0,0,0.33399677,0.4223233,0.4223233
42,0,0,0.07212544,0.029016495,0.07212544
43,0,0,0.022586927,0.0070875287,0.022586927
44,0,0,0.0380714,0.014242828,0.0380714
45,0,0,0.0151417,0.004896164,0.0151417
46,0,0,0.0007386444,0.00014698505,0.0007386444
47,0,0,0.021327944,0.006365657,0.021327944
48,0,0,0.0057386146,0.0014894605,0.0057386146
49,0,0,0.009180463,0.0023418665,0.009180463
50,0,0,0.009146537,0.0023355484,0.009146537
51,0,0,0.04774886,0.016137898,0.04774886
52,0,0,0.008936878,0.002370119,0.008936878
53,0,0,0.04640718,0.017222345,0.04640718
54,0,0,0.016459346,0.0048165917,0.016459346
55,0,0,0.0104856,0.0028835535,0.0104856
56,0,0,0.01337956,0.0035647154,0.01337956
57,0,0,0.031032685,0.010161877,0.031032685
58,0,0,0.034977436,0.010813892,0.034977436
59,0,0,0.042319078,0.014329255,0.042319078
60,0,0,0.07302349,0.028413832,0.07302349
61,0,0,0.2253964,0.12160206,0.2253964
62,0,0,0.018851345,0.0059881806,0.018851345
63,0,0,0.046035036,0.016305447,0.046035036
64,0,0,0.00890822,0.0022721887,0.00890822
65,0,0,0.017432213,0.0051902533,0.017432213
66,0,0,0.000863972,0.00016379356,0.000863972
67,0,0,0.009374214,0.0024398565,0.009374214
68,0,0,0.0028844192,0.0006406903,0.0028844192
69,0,0,0.00069926574,0.00013768673,0.00069926574
70,0,0,0.00090457586,0.00017982721,0.00090457586
71,0,0,0.0051688626,0.0012894869,0.0051688626
72,0,0,0.004671574,0.0011768937,0.004671574
73,0,0,0.0046198927,0.0011831522,0.0046198927
74,0,0,0.011491458,0.0034180284,0.011491458
75,0,0,0.031484433,0.011145949,0.031484433
76,0,0,0.008013336,0.0020471811,0.008013336
77,0,0,0.0061291144,0.0016525984,0.0061291144
78,0,0,0.08687643,0.036193132,0.08687643
79,0,0,0.09688985,0.042648017,0.09688985
80,0,0,0.012007791,0.003318131,0.012007791
81,0,0,0.020141723,0.0058258176,0.020141723
82,0,0,0.004077642,0.0009390712,0.004077642
83,0,0,0.005570125,0.0013313293,0.005570125
84,0,0,0.0030234759,0.00067698956,0.0030234759
85,0,0,0.005887087,0.0014129877,0.005887087
86,0,0,0.0033044105,0.0007416606,0.0033044105
87,0,0,0.0036404163,0.0008932948,0.0036404163
88,0,0,0.007968956,0.0021054149,0.007968956
89,0,0,0.0038023242,0.0008904338,0.0038023242
90,0,0,0.0010216602,0.00020724535,0.0010216602
91,0,0,0.0024783264,0.0005682111,0.0024783264
92,0,0,0.00059224985,0.000113248825,0.00059224985
93,0,0,0.0013469504,0.0002847314,0.0013469504
94,0,0,0.00044048703,8.523464e-05,0.00044048703
95,0,0,0.000562926,0.00010883808,0.000562926
96,0,0,0.00038573635,7.343292e-05,0.00038573635
97,0,0,0.004173578,0.0010899305,0.004173578
98,0,0,0.0029083863,0.00068080425,0.0029083863
99,0,0,0.0010236017,0.00021082163,0.0010236017
100,0,0,0.002402035,0.00057554245,0.002402035
101,0,0,0.0017280772,0.0003516674,0.0017280772
102,0,0,0.0012539697,0.00025469065,0.0012539697
103,0,0,0.0013736897,0.0002860427,0.0013736897
104,0,0,0.0018474271,0.00039368868,0.0018474271
105,0,0,0.0033559008,0.00084733963,0.0033559008
106,0,0,0.0109698735,0.0033467412,0.0109698735
107,0,0,0.012927402,0.0039097667,0.012927402
108,0,0,0.0452485,0.018529713,0.0452485
109,0,0,0.035796825,0.01187557,0.035796825
110,0,0,0.006896771,0.0018463731,0.006896771
111,0,0,0.019559179,0.00588876,0.019559179
112,0,0,0.0038792514,0.00092351437,0.0038792514
113,0,0,0.03129091,0.009427369,0.03129091
114,0,0,0.16965926,0.08118856,0.16965926
115,0,0,0.093223125,0.03929138,0.093223125
116,0,0,0.50225514,0.4871862,0.50225514
117,0,0,0.057725653,0.021159053,0.057725653
118,0,0,0.10132076,0.043979228,0.10132076
119,0,0,0.15716225,0.088935494,0.15716225
120,0,0,0.06146895,0.02595681,0.06146895
121,0,0,0.11200098,0.0567497,0.11200098
122,0,0,0.43625414,0.352915,0.43625414
123,0,0,0.35860378,0.31035197,0.35860378
124,0,0,0.4507382,0.39566272,0.4507382
125,0,0,0.4766295,0.46509713,0.4766295
126,0,0,0.22775711,0.1633774,0.22775711
127,0,0,0.3369964,0.35774726,0.35774726
128,0,0,0.1843018,0.1263066,0.1843018
129,0,0,0.31552482,0.35339016,0.35339016
130,0,0,0.30415314,0.3142491,0.3142491
131,0,0,0.18431506,0.12579316,0.18431506
132,0,0,0.054641914,0.023533046,0.054641914
