window,actual,predict,entropy,un_prob,overall
1,0,0,0.031944007,0.011692584,0.031944007
2,0,0,0.02016201,0.0070160627,0.02016201
3,0,0,0.032298494,0.012452245,0.032298494
4,0,0,0.108738214,0.059236467,0.108738214
5,0,0,0.14169413,0.08527684,0.14169413
6,0,0,0.12948604,0.07477313,0.12948604
7,0,0,0.22463024,0.154876,0.22463024
8,0,0,0.1706138,0.11103189,0.1706138
9,0,0,0.15196267,0.088585615,0.15196267
10,0,0,0.041042622,0.016591966,0.041042622
11,0,0,0.062115792,0.0277614,0.062115792
12,0,0,0.08575567,0.042301774,0.08575567
13,0,0,0.13085467,0.07369572,0.13085467
14,0,0,0.06539328,0.030017674,0.06539328
15,0,0,0.07287889,0.0347324,0.07287889
16,0,0,0.06120773,0.027653992,0.06120773
17,0,0,0.03267537,0.012460828,0.03267537
18,0,0,0.037815005,0.015057087,0.037815005
19,0,0,0.060659643,0.02696091,0.060659643
20,0,0,0.020778904,0.007281184,0.020778904
21,0,0,0.01912293,0.0065621734,0.01912293
22,0,0,0.016378717,0.005471885,0.016378717
23,0,0,0.0042053885,0.0011157393,0.0042053885
24,0,0,0.0026490095,0.00066024065,0.0026490095
25,0,0,0.0006356928,0.00013244152,0.0006356928
26,0,0,0.0011573441,0.00025850534,0.0011573441
27,0,0,0.0020672483,0.0004992485,0.0020672483
28,0,0,0.00096433156,0.00021141768,0.00096433156
29,0,0,0.0016958016,0.00039845705,0.0016958016
30,0,0,0.0014018277,0.00032138824,0.0014018277
31,0,0,0.0070210486,0.0020170212,0.0070210486
32,0,0,0.00980431,0.0029907823,0.00980431
33,0,0,0.011546558,0.0036266446,0.011546558
34,0,0,0.020342506,0.007110238,0.020342506
35,0,0,0.040387683,0.0164603,0.040387683
36,0,0,0.031595655,0.01213634,0.031595655
37,0,0,0.019629555,0.0068125725,0.019629555
38,0,0,0.0102096405,0.0031357408,0.0102096405
39,0,0,0.0072345436,0.0020929575,0.0072345436
40,0,0,0.007100643,0.0020428896,0.007100643
41,0,0,0.015126404,0.0049768686,0.015126404
42,0,0,0.009617245,0.002913773,0.009617245
43,0,0,0.019882666,0.0068437457,0.019882666
44,0,0,0.02062983,0.007151723,0.02062983
45,0,0,0.019956393,0.006909132,0.019956393
46,0,0,0.01213706,0.0037933588,0.01213706
47,0,0,0.009712611,0.0028393269,0.009712611
48,0,0,0.006354692,0.001730442,0.006354692
49,0,0,0.0062197563,0.0017117858,0.0062197563
50,0,0,0.007416971,0.002094388,0.007416971
51,0,0,0.011137536,0.0033448935,0.011137536
52,0,0,0.01073743,0.0032590032,0.01073743
53,0,0,0.0036548304,0.0009393096,0.0036548304
54,0,0,0.007288475,0.0021095872,0.007288475
55,0,0,0.010520684,0.0032408834,0.010520684
56,0,0,0.0047870246,0.0013000965,0.0047870246
57,0,0,0.010783599,0.0033433437,0.010783599
58,0,0,0.009438629,0.0028601885,0.009438629
59,0,0,0.018761119,0.0064475536,0.018761119
60,0,0,0.013200774,0.004232526,0.013200774
61,0,0,0.050074648,0.021446824,0.050074648
62,0,0,0.033449266,0.012996852,0.033449266
63,0,0,0.026493292,0.00976491,0.026493292
64,0,0,0.06104808,0.027543962,0.06104808
65,0,0,0.081197456,0.040107965,0.081197456
66,0,0,0.06308195,0.028862953,0.06308195
67,0,0,0.0603448,0.027242184,0.0603448
68,0,0,0.1320375,0.0775426,0.1320375
69,0,0,0.046654873,0.019631326,0.046654873
70,0,0,0.01986435,0.006873131,0.01986435
71,0,0,0.016636927,0.005513966,0.016636927
72,0,0,0.013936856,0.0045117736,0.013936856
73,0,0,0.0051312097,0.0014001727,0.0051312097
74,0,0,0.0028737637,0.0007187724,0.0028737637
75,0,0,0.0028941755,0.00072556734,0.0028941755
76,0,0,0.0028105145,0.0007072687,0.0028105145
77,0,0,0.0031569314,0.0008068681,0.0031569314
78,0,0,0.003194104,0.0008186698,0.003194104
79,0,0,0.0040374137,0.0010703206,0.0040374137
80,0,0,0.012610066,0.0040224195,0.012610066
81,0,0,0.012835009,0.0041087866,0.012835009
82,0,0,0.0386588,0.015550077,0.0386588
83,0,0,0.012335418,0.003908217,0.012335418
84,0,0,0.035217516,0.013859868,0.035217516
85,0,0,0.012766282,0.0040346384,0.012766282
86,0,0,0.008747169,0.0026103854,0.008747169
87,0,0,0.0044902577,0.0012073517,0.0044902577
88,0,0,0.0029581764,0.00074905157,0.0029581764
89,0,0,0.010618318,0.003270626,0.010618318
90,0,0,0.0016444263,0.00038266182,0.0016444263
91,0,0,0.004931206,0.001339674,0.004931206
92,0,0,0.0016120286,0.0003745556,0.0016120286
93,0,0,0.005112623,0.0013842583,0.005112623
94,0,0,0.012770645,0.0040572286,0.012770645
95,0,0,0.010001767,0.0030395389,0.010001767
96,0,0,0.036784254,0.0143636465,0.036784254
97,0,0,0.013728953,0.0043477416,0.013728953
98,0,0,0.024338976,0.00871706,0.024338976
99,0,0,0.036913842,0.014408112,0.036913842
100,0,0,0.028502792,0.010645866,0.028502792
101,0,0,0.016755993,0.005278468,0.016755993
102,0,0,0.009186443,0.0027567148,0.009186443
103,0,0,0.002436066,0.0005955696,0.002436066
104,0,0,0.0041145566,0.0010823011,0.0041145566
105,0,0,0.004580242,0.0012016296,0.004580242
106,0,0,0.020269483,0.0061437488,0.020269483
107,0,0,0.0069072507,0.0018468499,0.0069072507
108,0,0,0.0021938987,0.00047504902,0.0021938987
109,0,0,0.00055174634,0.00010442734,0.00055174634
110,0,0,0.0013266644,0.0002837777,0.0013266644
111,0,0,0.0013771483,0.00030231476,0.0013771483
112,0,0,0.0024059592,0.00055354834,0.0024059592
113,0,0,0.032047212,0.010605276,0.032047212
114,0,0,0.004401529,0.0011107326,0.004401529
115,0,0,0.00574233,0.0015159249,0.00574233
116,0,0,0.0010916499,0.00022596121,0.0010916499
117,0,0,0.0025837396,0.00058960915,0.0025837396
118,0,0,0.0033611492,0.0008097291,0.0033611492
119,0,0,0.0042007095,0.0010651946,0.0042007095
120,0,0,0.003957625,0.000995934,0.003957625
121,0,0,0.0027862834,0.00067305565,0.0027862834
122,0,0,0.0055664238,0.0015347004,0.0055664238
123,0,0,0.010048238,0.0030531287,0.010048238
124,0,0,0.0056603127,0.0015361309,0.0056603127
125,0,0,0.0056782,0.001535058,0.0056782
126,0,0,0.004580728,0.0012029409,0.004580728
127,0,0,0.0071382606,0.0019961,0.0071382606
128,0,0,0.005305291,0.0014079213,0.005305291
129,0,0,0.0041381903,0.0010738969,0.0041381903
130,0,0,0.0051025925,0.0013754368,0.0051025925
131,0,0,0.0017313957,0.00040382147,0.0017313957
132,0,0,0.0037273483,0.00097346306,0.0037273483
133,0,0,0.0053994935,0.0014832616,0.0053994935
134,0,0,0.0030712376,0.0007753372,0.0030712376
135,0,0,0.007909017,0.0023094416,0.007909017
136,0,0,0.010409619,0.0031830668,0.010409619
137,0,0,0.0096741775,0.002933681,0.0096741775
138,0,0,0.004098876,0.0010636449,0.004098876
