window,actual,predict,entropy,un_prob,overall
1,0,1,0.11832693,0.066367805,0.11832693
2,0,1,0.19627377,0.13929844,0.19627377
3,0,6,0.19721076,0.13915372,0.19721076
4,0,6,0.115902945,0.05502397,0.115902945
5,0,1,0.11963333,0.0670017,0.11963333
6,0,1,0.3316828,0.3921668,0.3921668
7,0,1,0.08229846,0.039147794,0.08229846
8,0,1,0.23359303,0.17481554,0.23359303
9,0,1,0.07600021,0.031805873,0.07600021
10,0,6,0.44010502,0.39135373,0.44010502
11,0,7,0.5602609,0.36386853,0.5602609
12,0,7,0.5653626,0.48323137,0.5653626
13,0,7,0.6068877,0.4376318,0.6068877
14,0,7,0.301788,0.21560633,0.301788
15,0,7,0.022519805,0.0064105988,0.022519805
16,0,7,0.20177984,0.09759259,0.20177984
17,0,7,0.12455747,0.05049908,0.12455747
18,0,7,0.11175115,0.051649272,0.11175115
19,0,7,0.20808096,0.10245502,0.20808096
20,0,7,0.1266515,0.048098862,0.1266515
21,0,1,0.58174276,0.5514989,0.58174276
22,0,1,0.5049205,0.4369114,0.5049205
23,0,0,0.13998513,0.069040895,0.13998513
24,0,0,0.45352274,0.52624285,0.52624285
25,0,0,0.030611558,0.010139108,0.030611558
26,0,0,0.00040010767,7.18832e-05,0.00040010767
27,0,0,0.005531557,0.0013951659,0.005531557
28,0,0,0.071299225,0.03147912,0.071299225
29,0,0,0.036549475,0.011767805,0.036549475
30,0,0,0.09143255,0.044821143,0.09143255
31,0,0,0.065939784,0.024642825,0.065939784
32,0,0,0.19669737,0.13889754,0.19669737
33,0,0,0.39657572,0.3601082,0.39657572
34,0,7,0.35954663,0.483764,0.483764
35,0,0,0.51326805,0.48463202,0.51326805
36,0,7,0.22835171,0.13463593,0.22835171
37,0,7,0.32283804,0.37103236,0.37103236
38,0,7,0.1433465,0.08452779,0.1433465
39,0,7,0.33160633,0.4282763,0.4282763
40,0,7,0.30975527,0.33152503,0.33152503
41,0,0,0.044805266,0.01857543,0.044805266
42,0,0,0.20964189,0.15371037,0.20964189
43,0,0,0.042866025,0.017670333,0.042866025
44,0,0,0.008101475,0.0023471713,0.008101475
45,0,0,0.0053686425,0.0014327765,0.0053686425
46,0,0,0.0028139784,0.0007019043,0.0028139784
47,0,0,0.00775239,0.0022342205,0.00775239
48,0,0,0.020743484,0.0071136355,0.020743484
49,0,0,0.028596,0.010504663,0.028596
50,0,0,0.05756054,0.024990678,0.05756054
51,0,0,0.24224415,0.19685638,0.24224415
52,0,0,0.103524275,0.0540213,0.103524275
53,0,0,0.13915308,0.083345175,0.13915308
54,0,0,0.020420434,0.0070847273,0.020420434
55,0,0,0.059908163,0.02673006,0.059908163
56,0,0,0.040001307,0.015856743,0.040001307
57,0,0,0.051416285,0.021822572,0.051416285
58,0,0,0.025561985,0.00905478,0.025561985
59,0,0,0.009491786,0.0028348565,0.009491786
60,0,0,0.013851977,0.0044534206,0.013851977
61,0,0,0.004965474,0.0013306141,0.004965474
62,0,0,0.006496778,0.0017692447,0.006496778
63,0,0,0.005515375,0.0014322996,0.005515375
64,0,0,0.008965796,0.002592504,0.008965796
