window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.1372563,0.047884285,0.05472493,0.0,0.13725629448890686
2,0,0,0.111525804,0.03731203,0.042642355,0.0,0.11152580380439758
3,0,0,0.12472407,0.04266721,0.0487625,0.0,0.12472406774759293
4,0,0,0.14004774,0.049063385,0.056072474,0.0,0.14004774391651154
5,0,0,0.11469089,0.03858292,0.0440948,0.0,0.11469089239835739
6,0,0,0.11236879,0.03764969,0.043028235,0.0,0.11236879229545593
7,0,0,0.10927626,0.036414027,0.041616023,0.0,0.10927625745534897
8,0,0,0.13150229,0.045473278,0.05196947,0.0,0.13150228559970856
9,0,0,0.11700421,0.039517164,0.0451625,0.0,0.11700420826673508
10,0,0,0.09971914,0.032648087,0.03731209,0.0,0.09971913695335388
11,0,0,0.107281215,0.035621226,0.040710032,0.0,0.10728121548891068
12,0,0,0.10689907,0.03546977,0.04053688,0.0,0.10689906775951385
13,0,0,0.10761158,0.035752296,0.04085976,0.0,0.10761158168315887
14,0,0,0.12315904,0.042024612,0.04802811,0.0,0.12315904349088669
15,0,0,0.1343657,0.04666978,0.05333692,0.0,0.13436569273471832
16,0,0,0.1260428,0.04321021,0.049383104,0.0,0.12604279816150665
17,0,0,0.11431407,0.038431168,0.04392135,0.0,0.11431407183408737
18,0,0,0.12377674,0.04227799,0.04831773,0.0,0.12377674132585526
19,0,0,0.111601375,0.03734231,0.042676926,0.0,0.11160137504339218
20,0,0,0.116644785,0.03937173,0.04499626,0.0,0.11664478480815887
21,0,0,0.12656279,0.043424726,0.049628258,0.0,0.12656278908252716
22,0,0,0.1203914,0.040893197,0.046735108,0.0,0.12039139866828918
23,0,0,0.12155317,0.041367352,0.047276974,0.0,0.12155316770076752
24,0,0,0.11918232,0.040400922,0.0461725,0.0,0.11918231844902039
25,0,0,0.11695905,0.039498866,0.045141578,0.0,0.11695905029773712
26,0,0,0.124653615,0.042638242,0.04872942,0.0,0.12465361505746841
27,0,0,0.11876252,0.040230274,0.045977473,0.0,0.11876252293586731
28,0,0,0.14106995,0.04949671,0.05656767,0.0,0.1410699486732483
