window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.15084153,0.053679645,0.0613482,0.0,0.15084153413772583
2,0,0,0.2763597,0.11829156,0.09903705,0.06326827616430819,0.2763597071170807
3,0,0,0.18977793,0.071056366,0.081207275,0.0,0.1897779256105423
4,0,0,0.4375328,0.30416375,0.09600389,0.440320760011673,0.440320760011673
5,0,0,0.47454542,0.5229554,0.08030045,0.9053851664066315,0.9053851664066315
6,0,5,0.18751106,0.07001448,0.08001655,0.0,0.18751105666160583
7,0,5,0.31847703,0.17159873,0.072111845,0.21700169704854488,0.3184770345687866
8,0,5,0.40054166,0.29945588,0.06582254,0.4837222844362259,0.4837222844362259
9,0,5,0.45415047,0.5043327,0.06622887,0.8927649557590485,0.8927649557590485
10,0,0,0.4351043,0.40400487,0.06290966,0.6979178190231323,0.6979178190231323
11,0,0,0.4121438,0.36007035,0.055520177,0.622980460524559,0.622980460524559
12,0,0,0.36881006,0.2691865,0.053209305,0.44525671005249023,0.44525671005249023
13,0,0,0.42844093,0.42958534,0.05432403,0.7641036808490753,0.7641036808490753
14,0,0,0.43927148,0.51009446,0.05604756,0.9221057593822479,0.9221057593822479
15,0,0,0.20476522,0.08713019,0.052104414,0.08307766239158809,0.2047652155160904
16,0,0,0.123904124,0.042330265,0.048377454,0.0,0.12390412390232086
17,0,0,0.33964717,0.23025316,0.048908174,0.37491703033447266,0.37491703033447266
18,0,0,0.43268538,0.47354293,0.05308175,0.8541927337646484,0.8541927337646484
19,0,0,0.41545776,0.39085054,0.051347256,0.6918433308601379,0.6918433308601379
20,0,0,0.35125417,0.24292809,0.051643074,0.39548085629940033,0.39548085629940033
21,0,0,0.33487836,0.22097379,0.050156474,0.3541737496852875,0.3541737496852875
22,0,0,0.32281956,0.20171219,0.05183065,0.31272077187895775,0.3228195607662201
23,0,0,0.18420205,0.07483339,0.04853952,0.06472261808812618,0.18420204520225525
24,0,0,0.1212357,0.041237652,0.047128797,0.0,0.12123569846153259
25,0,0,0.11790703,0.039883018,0.045580566,0.0,0.11790703237056732
26,0,0,0.10590865,0.03507787,0.04008895,0.0,0.10590864717960358
27,0,0,0.098813444,0.032295406,0.036909044,0.0,0.09881344437599182
28,0,0,0.10282016,0.03386116,0.038698494,0.0,0.10282015800476074
29,0,0,0.09855352,0.032194316,0.03679353,0.0,0.09855352342128754
30,0,0,0.11211731,0.0375489,0.04291302,0.0,0.11211731284856796
31,0,0,0.1101041,0.036744,0.04199314,0.0,0.11010409891605377
32,0,0,0.120843425,0.041077554,0.04694575,0.0,0.12084342539310455
33,0,0,0.12810425,0.0440619,0.050356448,0.0,0.12810425460338593
34,0,0,0.11104011,0.03711778,0.042420328,0.0,0.11104010790586472
35,0,0,0.10679794,0.035429716,0.040491104,0.0,0.10679794102907181
36,0,0,0.104846,0.034658253,0.039609432,0.0,0.10484600067138672
37,0,0,0.117486134,0.03971237,0.04538554,0.0,0.1174861341714859
38,0,0,0.09482743,0.030752182,0.035145342,0.0,0.09482742846012115
39,0,0,0.09663027,0.031448364,0.035941005,0.0,0.0966302677989006
40,0,0,0.10062478,0.033001482,0.03771597,0.0,0.10062477737665176
41,0,0,0.09731998,0.031715512,0.0362463,0.0,0.09731998294591904
42,0,0,0.097184815,0.03166312,0.036186397,0.0,0.09718481451272964
43,0,0,0.10796859,0.035893977,0.041021705,0.0,0.10796859115362167
44,0,0,0.093091615,0.03008473,0.034382522,0.0,0.09309161454439163
45,0,0,0.08787345,0.028095186,0.032108784,0.0,0.08787345141172409
46,0,0,0.093828745,0.030367792,0.034706056,0.0,0.09382874518632889
47,0,0,0.09652495,0.031407595,0.035894394,0.0,0.09652494639158249
48,0,0,0.08494834,0.026991189,0.030847132,0.0,0.0849483385682106
49,0,0,0.08513277,0.027060568,0.030926347,0.0,0.08513277024030685
50,0,0,0.08538047,0.02715379,0.03103286,0.0,0.08538047224283218
51,0,0,0.08577875,0.027303815,0.031204343,0.0,0.08577875047922134
52,0,0,0.09006332,0.028926969,0.03305942,0.0,0.09006331861019135
53,0,0,0.099479064,0.032554507,0.03720516,0.0,0.0994790643453598
54,0,0,0.09284043,0.029988348,0.034272432,0.0,0.09284043312072754
55,0,0,0.09523244,0.030908346,0.0353238,0.0,0.09523244202136993
56,0,0,0.08415065,0.026691616,0.030504704,0.0,0.08415064960718155
57,0,0,0.093414225,0.030208528,0.034524083,0.0,0.09341422468423843
58,0,0,0.08373977,0.026537597,0.030328572,0.0,0.08373977243900299
59,0,0,0.092361875,0.029804945,0.034062803,0.0,0.09236187487840652
60,0,0,0.08523771,0.027100146,0.030971587,0.0,0.08523771166801453
61,0,0,0.08957676,0.028741777,0.032847703,0.0,0.08957675844430923
62,0,0,0.0786583,0.024645865,0.028166652,0.0,0.07865829765796661
63,0,0,0.088159464,0.028203547,0.032232642,0.0,0.0881594642996788
64,0,0,0.078749076,0.024679422,0.028205037,0.0,0.07874907553195953
65,0,0,0.084115215,0.026678324,0.030489504,0.0,0.08411521464586258
66,0,0,0.08826594,0.0282439,0.032278776,0.0,0.08826594054698944
67,0,0,0.09058358,0.029125273,0.033285975,0.0,0.09058357775211334
68,0,0,0.09758542,0.03181845,0.0363639,0.0,0.09758541733026505
69,0,0,0.10029969,0.032874525,0.037570894,0.0,0.10029969364404678
70,0,0,0.10224278,0.033634663,0.03843957,0.0,0.10224278271198273
71,0,0,0.09405386,0.030454397,0.034805,0.0,0.09405385702848434
72,0,0,0.09307886,0.030079842,0.03437692,0.0,0.0930788591504097
73,0,0,0.09213764,0.029719055,0.033964634,0.0,0.0921376422047615
74,0,0,0.09529621,0.030932903,0.035351932,0.0,0.095296211540699
75,0,0,0.09841146,0.032139122,0.03673041,0.0,0.09841146320104599
76,0,0,0.13607313,0.047411203,0.052554667,0.0028518231142697914,0.13607312738895416
77,0,0,0.115147434,0.03876692,0.044305086,0.0,0.1151474341750145
78,0,0,0.11450307,0.038507283,0.044008315,0.0,0.11450307071208954
79,0,0,0.10650325,0.03531307,0.04035777,0.0,0.10650324821472168
80,0,0,0.16460297,0.062805176,0.048272014,0.04113433073507622,0.16460296511650085
81,0,0,0.28567773,0.17632163,0.037696123,0.28667498379945755,0.28667498379945755
82,0,0,0.25882196,0.14310253,0.04017818,0.21589314565062523,0.258821964263916
83,0,0,0.1116274,0.03735274,0.042688787,0.0,0.11162739992141724
84,0,0,0.11153023,0.03731382,0.04264438,0.0,0.11153022944927216
85,0,0,0.09230273,0.029782295,0.034036875,0.0,0.09230273216962814
86,0,0,0.09540404,0.030974507,0.035399437,0.0,0.09540403634309769
87,0,0,0.09526447,0.030920684,0.035337925,0.0,0.09526447206735611
88,0,0,0.1063643,0.035258055,0.040294945,0.0,0.10636430233716965
89,0,0,0.1014045,0.0333063,0.03806436,0.0,0.10140450298786163
90,0,0,0.101931535,0.033512652,0.038300216,0.0,0.10193153470754623
91,0,0,0.10393117,0.034297884,0.039197564,0.0,0.10393117368221283
92,0,0,0.102731206,0.033826232,0.03865856,0.0,0.10273120552301407
93,0,0,0.086958215,0.027748883,0.03171301,0.0,0.08695821464061737
94,0,0,0.09218385,0.029736757,0.0339849,0.0,0.09218385070562363
95,0,0,0.10723882,0.035604417,0.04069078,0.0,0.10723882168531418
96,0,0,0.10319649,0.03400898,0.038867354,0.0,0.10319648683071136
97,0,0,0.13117452,0.045336723,0.051813424,0.0,0.13117451965808868
98,0,0,0.14420813,0.050832033,0.058093786,0.0,0.1442081332206726
99,0,0,0.21729045,0.08398956,0.095988035,0.0,0.21729044616222382
100,0,0,0.22526509,0.08783656,0.10038459,0.0,0.22526508569717407
101,0,5,0.6867205,0.6083322,0.20023859,0.6600622963160276,0.6867204904556274
102,0,0,0.6316893,0.5116786,0.19206798,0.603766452986747,0.6316893100738525
103,0,5,0.7102745,0.5805517,0.18550074,0.594650387763977,0.7102745175361633
104,0,5,0.33251452,0.14375192,0.16428787,0.0,0.33251452445983887
105,0,5,0.68628263,0.629104,0.16071218,0.6900289580225945,0.6900289580225945
106,0,5,0.6330123,0.54350245,0.108386576,0.6270517557859421,0.6330122947692871
107,0,0,0.51628864,0.485444,0.11468589,0.7701876759529114,0.7701876759529114
108,0,0,0.49365264,0.47080332,0.097788095,0.7704773545265198,0.7704773545265198
109,0,0,0.5012973,0.4624462,0.10498345,0.7411714196205139,0.7411714196205139
110,0,0,0.46422005,0.37510097,0.09241676,0.5884725898504257,0.5884725898504257
111,0,0,0.5106238,0.48987758,0.10959172,0.7879696786403656,0.7879696786403656
112,0,0,0.40633744,0.25433165,0.09471077,0.3429194763302803,0.4063374400138855
113,0,0,0.4115917,0.29466236,0.07714057,0.45432864129543304,0.45432864129543304
114,0,0,0.495954,0.4511714,0.10219723,0.723497599363327,0.723497599363327
115,0,0,0.42079347,0.28615737,0.0895834,0.41554369032382965,0.42079347372055054
116,0,0,0.42026696,0.28109705,0.09183878,0.401476226747036,0.4202669560909271
117,0,0,0.369048,0.21810687,0.0834679,0.2901448979973793,0.36904799938201904
118,0,0,0.33420935,0.18662137,0.074329436,0.24316620081663132,0.3342093527317047
119,0,0,0.3674324,0.2000345,0.0982123,0.22819753549993038,0.3674323856830597
120,0,0,0.46122622,0.3913725,0.085612476,0.6329231411218643,0.6329231411218643
121,0,0,0.393268,0.25862998,0.079359055,0.378381609916687,0.39326798915863037
122,0,0,0.20318456,0.078933835,0.07248217,0.03102385182864964,0.2031845599412918
123,0,0,0.16314502,0.059049785,0.06748551,0.0,0.1631450206041336
124,0,0,0.17306195,0.06346029,0.07252604,0.0,0.17306195199489594
125,0,0,0.20713642,0.08111632,0.07298595,0.034507255419157445,0.20713642239570618
126,0,0,0.15581307,0.055835903,0.063812435,0.0,0.155813068151474
127,0,0,0.15270686,0.054486513,0.062270284,0.0,0.15270686149597168
128,0,0,0.13532688,0.047072947,0.053797603,0.0,0.13532687723636627
129,0,0,0.14991169,0.053278446,0.06088966,0.0,0.14991168677806854
130,0,0,0.14772768,0.05233878,0.059815705,0.0,0.14772768318653107
131,0,0,0.16110127,0.058149874,0.06645703,0.0,0.16110126674175262
132,0,0,0.15971051,0.057539284,0.06575918,0.0,0.15971051156520844
