window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.27981284,0.14341122,0.060468376,0.18100273795425892,0.27981284260749817
2,0,0,0.31119102,0.17555386,0.06092167,0.24449478834867477,0.31119102239608765
3,0,0,0.2726931,0.13367873,0.06425238,0.15491579566150904,0.27269309759140015
4,0,0,0.15231583,0.054317117,0.062076688,0.0,0.15231582522392273
5,0,0,0.13916682,0.048690617,0.05564642,0.0,0.13916681706905365
6,0,0,0.1588158,0.057147264,0.065311134,0.0,0.15881580114364624
7,0,0,0.2055307,0.08415735,0.059856534,0.0635658495593816,0.20553070306777954
8,0,0,0.1493597,0.053040624,0.060617805,0.0,0.14935970306396484
9,0,0,0.33855328,0.19779253,0.06912619,0.27461419627070427,0.3385532796382904
10,0,0,0.15997657,0.05765599,0.06589258,0.0,0.15997657179832458
11,0,0,0.17459722,0.0641495,0.07331371,0.0,0.17459721863269806
12,0,0,0.17091492,0.062499285,0.07142776,0.0,0.1709149181842804
13,0,0,0.15425494,0.05515808,0.06303781,0.0,0.1542549431324005
14,0,0,0.15884288,0.057159126,0.065324664,0.0,0.15884287655353546
15,0,0,0.14983885,0.053247035,0.06085378,0.0,0.14983884990215302
16,0,0,0.18761365,0.070061564,0.08007038,0.0,0.18761365115642548
17,0,0,0.16551599,0.060097694,0.06868303,0.0,0.1655159890651703
18,0,0,0.17116769,0.062612236,0.071556866,0.0,0.17116768658161163
19,0,0,0.15973537,0.057550192,0.06577164,0.0,0.15973536670207977
20,0,0,0.14994663,0.053293526,0.060906887,0.0,0.14994663000106812
21,0,0,0.15664183,0.056197166,0.064225316,0.0,0.15664182603359222
22,0,0,0.17748712,0.06545156,0.07480174,0.0,0.17748712003231049
23,0,0,0.15682276,0.056276083,0.0643155,0.0,0.15682275593280792
24,0,0,0.19731334,0.07454586,0.0851953,0.0,0.1973133385181427
25,0,0,0.16275634,0.05887842,0.06728965,0.0,0.16275633871555328
26,0,0,0.14942437,0.05306852,0.060649693,0.0,0.14942437410354614
27,0,0,0.14551175,0.05138898,0.058730304,0.0,0.14551174640655518
28,0,0,0.13202795,0.045692444,0.052219927,0.0,0.13202795386314392
29,0,0,0.13323593,0.046196938,0.052796483,0.0,0.13323593139648438
30,0,0,0.11667162,0.039382577,0.04500866,0.0,0.116671621799469
31,0,0,0.11823453,0.040015876,0.04573244,0.0,0.1182345300912857
32,0,0,0.111672305,0.03737068,0.04270935,0.0,0.1116723045706749
33,0,0,0.101125054,0.033196986,0.03793943,0.0,0.10112505406141281
34,0,0,0.12949505,0.044638455,0.051015377,0.0,0.1294950544834137
35,0,0,0.11323807,0.037998497,0.04342687,0.0,0.11323806643486023
36,0,0,0.120491385,0.040933967,0.04678166,0.0,0.1204913854598999
37,0,0,0.11568225,0.03898275,0.04455167,0.0,0.11568225175142288
38,0,0,0.134622,0.04677725,0.053459704,0.0,0.1346219927072525
39,0,0,0.11974605,0.04063028,0.04643464,0.0,0.11974605172872543
40,0,0,0.12832709,0.044154167,0.05046189,0.0,0.12832708656787872
41,0,0,0.12463591,0.04263097,0.048721075,0.0,0.12463591247797012
42,0,0,0.11609738,0.039150417,0.0447433,0.0,0.11609738320112228
43,0,0,0.12612855,0.043245554,0.049423516,0.0,0.12612855434417725
44,0,0,0.1191586,0.040391266,0.046161473,0.0,0.11915860325098038
45,0,0,0.1362358,0.047454774,0.054234028,0.0,0.1362358033657074
46,0,0,0.106637105,0.03536606,0.040418327,0.0,0.10663710534572601
47,0,0,0.10766915,0.035775125,0.040885866,0.0,0.1076691523194313
48,0,0,0.098797426,0.032289207,0.03690195,0.0,0.09879742562770844
49,0,0,0.10248756,0.033730626,0.038549304,0.0,0.10248755663633347
50,0,0,0.1070322,0.03552252,0.0405972,0.0,0.10703220218420029
51,0,0,0.10777068,0.035815418,0.04093194,0.0,0.10777068138122559
52,0,0,0.11527611,0.038818836,0.044364393,0.0,0.11527611315250397
53,0,0,0.10375616,0.03422898,0.039118886,0.0,0.10375615954399109
54,0,0,0.1285213,0.044234633,0.05055386,0.0,0.12852129340171814
55,0,0,0.12340919,0.042127192,0.048145354,0.0,0.12340918928384781
56,0,0,0.11291577,0.037869096,0.043278992,0.0,0.1129157692193985
57,0,0,0.10929652,0.036422074,0.04162526,0.0,0.1092965230345726
58,0,0,0.105074465,0.034748375,0.03971243,0.0,0.10507446527481079
59,0,0,0.102418825,0.033703685,0.03851849,0.0,0.10241882503032684
60,0,0,0.09752368,0.03179449,0.03633654,0.0,0.09752368181943893
61,0,0,0.095570125,0.031038642,0.03547269,0.0,0.09557012468576431
62,0,0,0.101243176,0.03324318,0.03799224,0.0,0.10124317556619644
63,0,0,0.092645004,0.029913425,0.03418678,0.0,0.09264500439167023
64,0,0,0.10718138,0.03558165,0.040664792,0.0,0.1071813777089119
65,0,0,0.121299304,0.04126364,0.04715848,0.0,0.12129930406808853
66,0,0,0.12133703,0.041279078,0.047176063,0.0,0.12133702635765076
67,0,0,0.11687575,0.03946519,0.045103073,0.0,0.11687575280666351
68,0,0,0.12727398,0.043718457,0.04996395,0.0,0.12727397680282593
69,0,0,0.14080718,0.04938525,0.056440234,0.0,0.14080718159675598
70,0,0,0.13556387,0.047172427,0.05391133,0.0,0.13556386530399323
71,0,0,0.13433577,0.046657264,0.053322613,0.0,0.13433577120304108
72,0,0,0.12826389,0.044128,0.050431967,0.0,0.12826389074325562
73,0,0,0.12013923,0.04079044,0.046617627,0.0,0.1201392263174057
74,0,0,0.11843987,0.040099204,0.045827687,0.0,0.11843986809253693
75,0,0,0.11599728,0.039109945,0.044697106,0.0,0.11599727720022202
76,0,0,0.13149542,0.045470417,0.05196619,0.0,0.1314954161643982
77,0,0,0.13310723,0.046143115,0.05273503,0.0,0.1331072300672531
78,0,0,0.13214105,0.04573965,0.05227387,0.0,0.13214105367660522
79,0,0,0.1305029,0.045057237,0.051493943,0.0,0.13050289452075958
80,0,0,0.13691172,0.047739208,0.054559052,0.0,0.13691172003746033
81,0,0,0.13284014,0.046031535,0.052607417,0.0,0.1328401416540146
82,0,0,0.12315669,0.04202366,0.04802704,0.0,0.12315668910741806
83,0,0,0.13485748,0.046875954,0.053572536,0.0,0.13485747575759888
84,0,0,0.12531385,0.04290986,0.04903984,0.0,0.12531384825706482
85,0,0,0.11305937,0.037926733,0.043344855,0.0,0.11305937170982361
86,0,0,0.11130021,0.03722179,0.04253918,0.0,0.11130020767450333
87,0,0,0.11162139,0.037350297,0.042686045,0.0,0.11162138730287552
88,0,0,0.10810484,0.035948098,0.041083574,0.0,0.10810483992099762
89,0,0,0.11089017,0.037057877,0.042351842,0.0,0.11089017242193222
90,0,0,0.111786604,0.037416458,0.042761624,0.0,0.1117866039276123
91,0,0,0.10661682,0.03535801,0.040409148,0.0,0.10661681741476059
92,0,0,0.118467726,0.04011053,0.04584062,0.0,0.11846772581338882
93,0,0,0.10665599,0.03537351,0.04042685,0.0,0.10665599256753922
94,0,0,0.118358664,0.040066242,0.045790017,0.0,0.11835866421461105
95,0,0,0.13451841,0.046733797,0.053410053,0.0,0.13451841473579407
96,0,0,0.1428926,0.050271332,0.057452977,0.0,0.14289259910583496
97,0,0,0.1775475,0.0654788,0.074832916,0.0,0.17754749953746796
98,0,0,0.29089856,0.12235892,0.1225,0.030342774000018835,0.29089856147766113
99,0,0,0.5278151,0.33405274,0.17593324,0.3602222800254822,0.5278151035308838
100,0,6,0.72356385,0.48519784,0.35357213,0.34582074252102757,0.7235638499259949
101,0,0,0.78999215,0.6029713,0.37686026,0.4555060132406652,0.7899921536445618
102,0,0,0.6335829,0.47479302,0.23308033,0.5416954755783081,0.6335828900337219
103,0,0,0.49527198,0.28657144,0.17367393,0.2692135013639927,0.4952719807624817
104,0,0,0.25291467,0.10151094,0.11601251,0.0,0.2529146671295166
105,0,0,0.34647945,0.15160257,0.1732601,0.0,0.3464794456958771
106,0,0,0.31027177,0.13151997,0.15030855,0.0,0.3102717697620392
107,0,0,0.27634305,0.11350191,0.12971646,0.0,0.27634304761886597
108,0,0,0.19032471,0.071308196,0.081495106,0.0,0.19032470881938934
109,0,0,0.17028399,0.062217534,0.07110572,0.0,0.1702839881181717
110,0,0,0.16294038,0.058959544,0.067382336,0.0,0.1629403829574585
111,0,0,0.20729898,0.07923156,0.09055036,0.0,0.20729897916316986
112,0,0,0.23875749,0.09444445,0.10793656,0.0,0.23875749111175537
113,0,0,0.32485333,0.13950115,0.15942985,0.0,0.3248533308506012
114,0,0,0.23149537,0.09087241,0.10385418,0.0,0.23149536550045013
115,0,0,0.18877633,0.07059556,0.08068067,0.0,0.18877632915973663
116,0,0,0.17969885,0.066452146,0.07594532,0.0,0.1796988546848297
117,0,0,0.22278209,0.08663404,0.09901035,0.0,0.22278209030628204
118,0,0,0.2469852,0.09853476,0.112611115,0.0,0.24698519706726074
119,0,0,0.24415334,0.097121775,0.110996306,0.0,0.24415333569049835
120,0,0,0.15898003,0.057219148,0.06539333,0.0,0.15898002684116364
121,0,0,0.15689708,0.056308508,0.06435257,0.0,0.15689708292484283
122,0,0,0.14851911,0.052678823,0.060204387,0.0,0.1485191136598587
123,0,0,0.17416254,0.063954175,0.07309049,0.0,0.17416253685951233
124,0,0,0.16699353,0.06075281,0.06943178,0.0,0.16699352860450745
125,0,0,0.17091218,0.062498033,0.07142633,0.0,0.17091217637062073
126,0,0,0.14400125,0.05074376,0.057992876,0.0,0.14400124549865723
127,0,0,0.14186382,0.049833775,0.056952894,0.0,0.14186382293701172
128,0,0,0.14857203,0.052701652,0.060230434,0.0,0.14857202768325806
129,0,0,0.21950409,0.08505303,0.09720349,0.0,0.21950408816337585
130,0,0,0.15520565,0.055571437,0.06351024,0.0,0.1552056521177292
131,0,0,0.1585424,0.05702758,0.06517434,0.0,0.15854239463806152
132,0,0,0.13631676,0.04748881,0.05427295,0.0,0.13631676137447357
133,0,0,0.14748922,0.05223638,0.0596987,0.0,0.14748921990394592
134,0,0,0.16104656,0.058125854,0.066429555,0.0,0.16104656457901
135,0,0,0.14233282,0.050033152,0.057180762,0.0,0.14233282208442688
136,0,0,0.16596338,0.06029588,0.068909585,0.0,0.16596338152885437
137,0,0,0.12321244,0.042046487,0.048053145,0.0,0.12321244180202484
