window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.28882158,0.120038986,0.13718736,0.0,0.28882157802581787
2,0,0,0.21522327,0.08299947,0.09485656,0.0,0.2152232676744461
3,0,0,0.15985978,0.05760479,0.065834045,0.0,0.1598597764968872
4,0,0,0.17184979,0.06291729,0.071905494,0.0,0.17184978723526
5,0,0,0.15508135,0.055517316,0.06344837,0.0,0.1550813466310501
6,0,0,0.15326968,0.054730415,0.062549055,0.0,0.1532696783542633
7,0,0,0.15016863,0.05338931,0.06101632,0.0,0.15016862750053406
8,0,0,0.14758155,0.052276015,0.059744,0.0,0.147581547498703
9,0,0,0.14995162,0.05329573,0.06090939,0.0,0.14995162189006805
10,0,0,0.2668423,0.108594835,0.124108374,0.0,0.2668423056602478
11,0,0,0.2328924,0.09155679,0.10463631,0.0,0.23289239406585693
12,0,0,0.36513224,0.16355121,0.16772074,0.03359114390332252,0.36513224244117737
13,0,0,0.5688308,0.33108366,0.23767704,0.24623247608542442,0.5688307881355286
14,0,0,0.37596864,0.16861838,0.1927067,0.0,0.3759686350822449
15,0,0,0.20097029,0.07625377,0.087147176,0.0,0.20097029209136963
16,0,0,0.15116979,0.053821385,0.061510205,0.0,0.1511697918176651
17,0,0,0.15061441,0.053581655,0.061236143,0.0,0.1506144106388092
18,0,0,0.14949441,0.05309868,0.060684204,0.0,0.14949440956115723
19,0,0,0.15054476,0.053551495,0.06120169,0.0,0.15054476261138916
20,0,0,0.14496519,0.05115533,0.058463216,0.0,0.14496518671512604
21,0,0,0.14809836,0.052497983,0.059997737,0.0,0.14809836447238922
22,0,0,0.1460014,0.05159855,0.058969736,0.0,0.146001398563385
23,0,0,0.1438305,0.05067092,0.057909667,0.0,0.14383049309253693
24,0,0,0.14326593,0.050430298,0.05763465,0.0,0.14326593279838562
25,0,0,0.14648864,0.051807225,0.059208274,0.0,0.14648863673210144
26,0,0,0.13670811,0.047653496,0.05446112,0.0,0.1367081105709076
27,0,0,0.14061055,0.049301863,0.056344986,0.0,0.14061054587364197
28,0,0,0.25380313,0.10195893,0.11652446,0.0,0.2538031339645386
29,0,0,0.25537702,0.10275382,0.11743295,0.0,0.25537702441215515
30,0,6,0.74371487,0.5532596,0.35420936,0.48665277659893036,0.7437148690223694
31,0,6,0.69311535,0.5988525,0.28198475,0.7042317986488342,0.7042317986488342
32,0,6,0.69787294,0.4366597,0.35201436,0.2572941593825817,0.6978729367256165
33,0,6,0.7320108,0.6218431,0.32852596,0.6687658727169037,0.7320107817649841
34,0,0,0.34039587,0.1481663,0.16933286,0.0,0.34039586782455444
35,0,0,0.21287669,0.0818792,0.09357619,0.0,0.21287669241428375
36,0,0,0.13500094,0.046936154,0.05364132,0.0,0.13500094413757324
37,0,0,0.13585529,0.047294855,0.05405122,0.0,0.1358552873134613
38,0,0,0.13511439,0.04698372,0.05369568,0.0,0.135114386677742
39,0,0,0.13753201,0.048000515,0.05485773,0.0,0.13753201067447662
40,0,0,0.13766259,0.04805553,0.054920614,0.0,0.1376625895500183
41,0,0,0.13631526,0.047488213,0.054272234,0.0,0.136315256357193
42,0,0,0.13838017,0.04835826,0.05526662,0.0,0.13838016986846924
43,0,0,0.13472915,0.04682213,0.053511024,0.0,0.13472914695739746
44,0,0,0.14058879,0.049292624,0.056334436,0.0,0.14058879017829895
45,0,0,0.141468,0.04966563,0.05676073,0.0,0.14146800339221954
46,0,0,0.13802898,0.048210084,0.055097222,0.0,0.13802897930145264
47,0,0,0.13852294,0.04841858,0.05533552,0.0,0.1385229378938675
48,0,0,0.14250785,0.0501076,0.057265818,0.0,0.14250785112380981
49,0,0,0.1388317,0.048548996,0.055484593,0.0,0.1388317048549652
50,0,0,0.13597314,0.047344387,0.054107845,0.0,0.13597314059734344
51,0,0,0.139624,0.048884034,0.055867434,0.0,0.1396239995956421
52,0,0,0.1409525,0.04944688,0.056510687,0.0,0.14095249772071838
53,0,0,0.1325204,0.04589796,0.05245483,0.0,0.1325204074382782
54,0,0,0.13134465,0.045407593,0.051894426,0.0,0.13134464621543884
55,0,0,0.12995388,0.04482901,0.051233113,0.0,0.12995387613773346
56,0,0,0.13979203,0.048955142,0.055948734,0.0,0.13979202508926392
57,0,0,0.13454583,0.0467453,0.053423226,0.0,0.13454583287239075
58,0,0,0.13886867,0.048564613,0.055502415,0.0,0.13886867463588715
59,0,0,0.13882609,0.048546612,0.05548185,0.0,0.13882608711719513
60,0,0,0.14012031,0.04909414,0.05610758,0.0,0.14012031257152557
61,0,0,0.13665678,0.04763186,0.054436445,0.0,0.1366567760705948
62,0,0,0.14045256,0.049234927,0.056268454,0.0,0.1404525637626648
63,0,0,0.13999592,0.04904145,0.05604738,0.0,0.13999591767787933
64,0,0,0.14051479,0.049261272,0.056298614,0.0,0.1405147910118103
65,0,0,0.14668256,0.051890314,0.059303224,0.0,0.14668256044387817
66,0,0,0.1407633,0.049366653,0.056419015,0.0,0.1407632976770401
67,0,0,0.13472871,0.046821952,0.053510845,0.0,0.13472871482372284
68,0,0,0.13515864,0.047002316,0.053716898,0.0,0.13515864312648773
69,0,0,0.13414584,0.046577692,0.053231657,0.0,0.1341458410024643
70,0,0,0.13220306,0.04576552,0.052303433,0.0,0.13220305740833282
71,0,0,0.13403691,0.046532094,0.053179562,0.0,0.13403691351413727
72,0,0,0.14455211,0.05097884,0.058261573,0.0,0.1445521116256714
73,0,0,0.14276841,0.050218463,0.057392538,0.0,0.14276841282844543
