window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.8605296,0.5681637,0.649307,3.03287603863398e-05,0.8605296015739441
2,0,0,0.6610351,0.36824387,0.42084104,1.593266283057192e-05,0.6610351204872131
3,0,0,0.78646594,0.48447543,0.5533128,0.0006532129082293553,0.7864659428596497
4,0,0,0.7415527,0.43994755,0.50278795,1.2254765754334728e-05,0.7415527105331421
5,0,0,0.62426734,0.33827126,0.3865916,6.381953689968844e-06,0.6242673397064209
6,0,0,0.63241917,0.34478498,0.39403892,1.0271014991855882e-06,0.6324191689491272
7,0,0,0.6001037,0.31937796,0.36500186,1.97136025829484e-06,0.6001036763191223
8,0,0,0.7376248,0.4362262,0.49852777,1.8231685686267608e-05,0.7376248240470886
9,0,0,0.61667424,0.33226842,0.3797344,1.5740712385502872e-06,0.6166742444038391
10,0,0,0.5954219,0.31578666,0.3608985,4.972979051402786e-07,0.5954219102859497
11,0,0,0.6195905,0.3345667,0.3823617,2.9078281317684126e-07,0.6195905208587646
12,0,0,0.6401124,0.35099941,0.40114117,1.3380574540779274e-06,0.6401124000549316
13,0,0,0.54789275,0.2805202,0.3205943,3.1224453940882e-07,0.5478927493095398
14,0,0,0.57741004,0.30217105,0.34533805,2.896921013864554e-07,0.5774100422859192
15,0,0,0.6034072,0.32192534,0.3679132,1.962298406899617e-06,0.6034072041511536
16,0,0,0.5291994,0.26721293,0.30538607,1.1516951048352975e-07,0.5291994214057922
17,0,0,0.538747,0.27397144,0.31311017,8.135443717089835e-08,0.5387470126152039
18,0,0,0.65680015,0.36471176,0.4168074,6.893216379432424e-06,0.6568001508712769
19,0,0,0.64032733,0.35117388,0.40132594,2.7354163788808443e-05,0.6403273344039917
20,0,0,0.5172191,0.25884253,0.29581964,6.84481740822849e-07,0.5172191262245178
21,0,0,0.5946112,0.315167,0.36019027,7.045577594405812e-07,0.5946112275123596
22,0,0,0.65375155,0.36218244,0.41391706,9.528688992530527e-06,0.65375155210495
23,0,0,0.5918217,0.31303984,0.3577569,4.333410268264016e-06,0.5918216705322266
24,0,0,0.571159,0.29751867,0.34002107,4.0028214512369077e-07,0.5711590051651001
25,0,0,0.57922333,0.3035276,0.34688842,1.611524138124822e-07,0.5792233347892761
26,0,0,0.54378086,0.2775668,0.3172192,1.6399695386261555e-16,0.5437808632850647
27,0,0,0.552296,0.28369945,0.32422775,2.8272132493775146e-07,0.552295982837677
28,0,0,0.61753565,0.33294636,0.3805011,1.2004904075017637e-05,0.6175356507301331
29,0,0,0.62765384,0.34096837,0.38967365,7.5781585436082906e-06,0.6276538372039795
30,0,0,0.7152916,0.41553652,0.47489512,4.366513732852593e-06,0.7152916193008423
31,0,0,0.618158,0.33343667,0.3810686,2.5338398504089383e-06,0.6181579828262329
32,0,0,0.7195783,0.4194479,0.47934794,3.079987495413974e-05,0.7195783257484436
33,0,0,0.74050754,0.43895483,0.50165415,8.151460350349688e-06,0.7405075430870056
34,0,0,0.75021434,0.44824594,0.51221746,0.00010565970808174142,0.7502143383026123
35,0,0,0.69709235,0.3992296,0.4562335,4.965372203025644e-05,0.6970923542976379
36,0,0,0.6793905,0.3838079,0.43862158,2.7154963464580152e-05,0.6793904900550842
37,0,0,0.76125765,0.45903653,0.5217601,0.004992854052035244,0.7612576484680176
38,0,0,0.7329796,0.43186843,0.4914592,0.003683253221426793,0.7329795956611633
39,0,0,0.66215396,0.36918062,0.4219151,9.24041281505413e-06,0.662153959274292
40,0,0,0.7353615,0.43884194,0.45380014,0.08353358879685402,0.7353615164756775
41,0,0,0.6614753,0.3686123,0.42126268,1.4706346013939209e-05,0.6614753007888794
