window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,1,0.47890162,0.23286456,0.26604182,0.00015589542352501004,0.47890162467956543
2,0,1,0.34500504,0.15076745,0.17230564,2.5344352187324633e-21,0.3450050354003906
3,0,1,0.3691589,0.16463584,0.18815511,2.1951146396397873e-07,0.36915889382362366
4,0,1,0.33998662,0.14793605,0.16906977,8.620894405014903e-25,0.3399866223335266
5,0,1,0.37973413,0.17083436,0.19523925,8.483567826795178e-08,0.3797341287136078
6,0,1,0.3965655,0.1808607,0.20669484,5.465007013809311e-06,0.3965654969215393
7,0,1,0.3818966,0.17211139,0.19669873,1.6068186809162124e-19,0.38189658522605896
8,0,1,0.31899783,0.13627899,0.15574741,1.4583985841914087e-23,0.3189978301525116
9,0,1,0.35528365,0.15662026,0.17899454,6.57026777619648e-23,0.35528364777565
10,0,1,0.44873202,0.21322417,0.24368465,1.0191504721123463e-07,0.44873201847076416
11,0,1,0.8300581,0.53186095,0.6061884,0.0028920631257278993,0.8300580978393555
12,0,1,0.50281197,0.24893534,0.28449035,1.2475794309262124e-05,0.5028119683265686
13,0,1,0.53623873,0.2721883,0.31107235,3.3815227463211173e-19,0.5362387299537659
14,0,1,0.6166626,0.33225936,0.37972116,6.66691028160687e-06,0.6166626214981079
15,0,1,0.96364564,0.73007536,0.8343682,4.337994697137882e-06,0.9636456370353699
16,0,1,1.0,0.8749662,0.9999183,6.206361001637184e-05,1.0
17,0,1,0.96452296,0.7320038,0.8363816,0.00020891401700485609,0.9645229578018188
18,0,1,0.99931425,0.856989,0.9793712,3.6532541351387066e-05,0.9993142485618591
19,0,1,0.99999255,0.8731761,0.99757284,0.0005969427750728446,0.9999925494194031
20,0,1,0.99997365,0.871563,0.9953609,0.001211682178009285,0.9999736547470093
21,0,6,0.96233475,0.72723025,0.8310726,7.35978679729205e-05,0.9623347520828247
22,0,6,0.99999976,0.8747207,0.99960643,3.940380701375826e-05,0.9999997615814209
23,0,6,0.99997085,0.871351,0.9956694,0.00019991580304915406,0.9999708533287048
24,0,6,0.98822504,0.79619515,0.909924,7.716223757705986e-06,0.9882250428199768
25,0,6,0.9999554,0.8704768,0.9946471,0.00014401399562168621,0.999955415725708
26,0,5,1.0,0.8749114,0.9998509,4.2431638830664475e-05,1.0
27,0,1,0.7869949,0.48502308,0.55431175,2.0233038047593692e-07,0.7869948744773865
28,0,1,0.9462748,0.69524443,0.79455477,7.702200994114596e-06,0.9462748169898987
29,0,1,0.83531004,0.53790104,0.61473584,6.01702292863033e-06,0.8353100419044495
30,0,1,0.86082643,0.56853306,0.6497457,9.806939552015001e-06,0.8608264327049255
31,0,1,0.7008356,0.40254503,0.4600513,7.843077339143131e-08,0.7008355855941772
32,0,1,0.9998642,0.8670703,0.9909141,1.9674949425417498e-05,0.9998642206192017
33,0,1,0.779469,0.4772809,0.5454287,6.121901736627789e-05,0.7794690132141113
34,0,1,0.9856968,0.78756994,0.90006995,5.013660930192616e-06,0.9856967926025391
35,0,1,0.91292506,0.6396891,0.7310663,4.339488727627454e-06,0.9129250645637512
36,0,1,0.81845087,0.51876926,0.59287757,8.986209754876095e-07,0.8184508681297302
37,0,1,0.7962791,0.49474233,0.56541896,5.22654539929949e-07,0.7962790727615356
38,0,1,0.9597715,0.72178566,0.8248606,3.9181065146557206e-05,0.9597715139389038
39,0,1,0.94047385,0.68471706,0.7824966,5.6661902020049486e-05,0.9404738545417786
40,0,1,0.97373205,0.7536431,0.8612826,3.6310085950921256e-05,0.973732054233551
41,0,1,0.9985785,0.8488551,0.9700599,8.80267517014247e-05,0.9985784888267517
42,0,1,0.99525464,0.8262056,0.94413906,0.00010359445119095806,0.995254635810852
43,0,1,0.9999301,0.8693231,0.993485,2.637439754995078e-05,0.9999300837516785
44,0,3,0.9999999,0.874864,0.9996248,0.00032635556318627996,0.9999998807907104
45,0,1,0.99996424,0.8709494,0.9952881,9.081806154892408e-05,0.9999642372131348
46,0,1,0.99999654,0.8739268,0.9979779,0.0013873864402811908,0.999996542930603
47,0,1,0.9065766,0.6302079,0.7202236,1.0882383737879331e-05,0.9065765738487244
48,0,1,0.7769448,0.47471046,0.5425235,2.3652245190276196e-06,0.7769448161125183
49,0,1,0.99872446,0.85026884,0.97163105,9.561881295778414e-05,0.9987244606018066
50,0,1,0.7909859,0.48917782,0.5590397,3.466573136643919e-05,0.7909858822822571
51,0,1,0.5680417,0.29521227,0.33738542,1.0631360405530933e-15,0.5680416822433472
52,0,1,0.89129585,0.6084316,0.6953424,7.731092117576155e-06,0.891295850276947
53,0,1,0.8783505,0.59097016,0.6753876,1.0497215294207666e-05,0.8783504962921143
54,0,1,0.76096797,0.458732,0.52425677,1.4543694578598306e-05,0.7609679698944092
55,0,1,0.5690889,0.29598606,0.33826983,5.394122345905175e-17,0.569088876247406
56,0,1,0.5788153,0.30322206,0.34653956,3.310425073290056e-16,0.5788152813911438
57,0,1,0.6514557,0.36028492,0.41174102,2.2798380817075886e-05,0.6514557003974915
58,0,1,0.5015687,0.2480883,0.28352952,1.177425759220464e-18,0.5015686750411987
59,0,1,0.584538,0.30752152,0.35145319,1.1618363028554042e-17,0.5845379829406738
