window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,1,0.5013671,0.24795115,0.2833727,5.713537391440166e-19,0.5013670921325684
2,0,1,0.6196434,0.3346085,0.3824097,4.6857992657898944e-17,0.6196433901786804
3,0,1,0.7710998,0.4688074,0.5357797,2.436527224709955e-07,0.7710998058319092
4,0,1,1.0,0.87489325,0.99985105,4.414389672871007e-05,1.0
5,0,1,0.6867703,0.3901863,0.44592673,8.044802044258451e-07,0.6867703199386597
6,0,1,0.7422913,0.4406501,0.50360006,3.9544869710843776e-08,0.742291271686554
7,0,1,0.99999964,0.8746027,0.999541,5.981158332199461e-06,0.9999996423721313
8,0,6,1.0,0.8749926,0.99999124,4.0409569352803734e-07,1.0
9,0,1,0.9721612,0.749746,0.85684633,1.0875684801115289e-05,0.9721611738204956
10,0,1,0.69459057,0.3970244,0.4537418,6.963814040872766e-07,0.6945905685424805
11,0,1,0.97160786,0.7483963,0.85503817,0.0004756684937774483,0.9716078639030457
12,0,1,0.7990064,0.497634,0.56872344,2.0624832404577967e-06,0.7990064024925232
13,0,1,0.9999945,0.873408,0.99817324,1.2903315168144402e-05,0.9999945163726807
14,0,1,0.708429,0.40933156,0.467807,8.041063060503531e-07,0.7084289789199829
15,0,1,0.6737324,0.37896508,0.4331028,2.175666420045022e-07,0.6737323999404907
16,0,1,0.5913825,0.31270564,0.35737747,7.076941429912418e-07,0.5913825035095215
17,0,1,0.6904635,0.39340538,0.44960612,1.0157190040035188e-07,0.6904634833335876
18,0,1,0.64176565,0.35234356,0.4026783,2.061160235921282e-19,0.6417656540870667
19,0,1,0.78454727,0.4824921,0.5514195,8.988439762588804e-19,0.7845472693443298
20,0,7,1.0,0.87499917,0.9999989,1.8330045851557506e-07,1.0
21,0,1,0.9994923,0.8595444,0.9823364,8.805971283344855e-10,0.9994922876358032
22,0,1,0.939396,0.68280923,0.7803534,1.6346763827484765e-08,0.9393960237503052
23,0,1,0.97374433,0.7536736,0.86134034,1.6292228802239788e-06,0.9737443327903748
24,0,3,1.0,0.8749846,0.9999819,7.777757936598928e-07,1.0
25,0,1,0.9999939,0.87334,0.99789345,0.00036599255235747024,0.9999939203262329
26,0,1,0.9991894,0.8553854,0.9775828,6.84263221204518e-07,0.9991893768310547
27,0,1,0.99385136,0.81913316,0.93435997,0.003134872886934339,0.993851363658905
28,0,1,0.9765977,0.7943933,0.8117906,0.16815198958038569,0.9765977263450623
29,0,0,0.91792655,0.7369858,0.6354483,0.3619365394117696,0.917926549911499
30,0,1,0.9833292,0.78529847,0.8620088,0.06208134163173228,0.983329176902771
31,0,1,0.9702993,0.7456588,0.84128016,0.01907657273207718,0.9702993035316467
32,0,1,0.99517465,0.8259343,0.9392092,0.00824989916559636,0.9951746463775635
33,0,0,0.9393394,0.68270946,0.7802377,2.335258355365258e-06,0.9393393993377686
34,0,0,0.9816241,0.7749798,0.885679,1.7240113416341207e-05,0.9816241264343262
35,0,0,0.9999954,0.87355685,0.998347,4.857146617976374e-06,0.9999954104423523
36,0,0,0.9987113,0.8501375,0.97158456,1.18807850814495e-06,0.9987112879753113
37,0,0,0.9750491,0.75698787,0.8651215,1.2881216865959644e-05,0.9750490784645081
38,0,0,0.7303186,0.4293713,0.49070984,3.344384578092632e-07,0.7303186058998108
39,0,0,0.6903585,0.39331365,0.44950134,3.8692247023755743e-17,0.6903585195541382
40,0,0,0.9844147,0.78345954,0.89429855,0.0018923967067065368,0.9844146966934204
41,0,0,0.751835,0.44981307,0.5140653,1.0533990417751199e-05,0.7518349885940552
42,0,0,0.7187602,0.41870028,0.47789687,0.0010806692889004188,0.7187601923942566
43,0,0,0.65844136,0.36607808,0.41837466,5.401495401747601e-07,0.6584413647651672
44,0,0,0.8182537,0.5185503,0.59238756,0.00042162139792862967,0.8182536959648132
45,0,0,0.9895906,0.8019434,0.9044032,0.021173676634947042,0.989590585231781
46,0,0,0.9469576,0.69651425,0.7959982,2.79143180331631e-05,0.9469575881958008
47,0,0,0.9965216,0.833498,0.9525444,2.0824550634538443e-05,0.9965215921401978
48,0,0,0.8135183,0.5133225,0.5853269,0.0023228122486221863,0.8135182857513428
49,0,0,0.9999466,0.8700478,0.9940395,0.0005144048094101349,0.9999465942382812
50,0,0,0.8934531,0.61142445,0.698769,2.4191166296943768e-06,0.8934531211853027
51,0,0,0.99999976,0.874743,0.999703,4.22230298615471e-06,0.9999997615814209
52,0,0,0.99999344,0.87326795,0.9978848,0.00023223473552222643,0.9999934434890747
53,0,0,0.99962264,0.86170715,0.98479944,1.2938422740841787e-05,0.999622642993927
54,0,0,0.98992133,0.80245155,0.9170701,2.904710516031061e-05,0.9899213314056396
55,0,0,0.9999999,0.8749633,0.99992824,3.401410667847792e-05,0.9999998807907104
56,0,7,0.99961466,0.8615643,0.9846004,7.629988917135552e-05,0.9996146559715271
57,0,7,1.0,0.87492,0.9999008,6.632207403773741e-06,1.0
58,0,7,1.0,0.87488353,0.9998412,2.1667219500375308e-05,1.0
59,0,7,0.9999486,0.8702802,0.99311656,0.0025973869621389372,0.9999486207962036
60,0,7,0.98737305,0.7932046,0.90631473,0.0003579367849849622,0.9873730540275574
61,0,0,0.9913988,0.8082961,0.9237511,1.3901587767799007e-05,0.991398811340332
62,0,7,0.97347546,0.7533794,0.85074055,0.017961819774197474,0.973475456237793
63,0,0,0.90817446,0.63256836,0.7228827,9.155480390627586e-05,0.908174455165863
64,0,0,0.7382169,0.43678552,0.49916613,2.9999775532328632e-05,0.7382168769836426
65,0,0,0.77559954,0.47334576,0.5409323,5.9716123247699314e-05,0.7755995392799377
66,0,0,0.7819953,0.47986662,0.5484139,4.417509018784375e-06,0.7819952964782715
67,0,0,0.8570289,0.56383216,0.64389133,0.0008544172143347689,0.8570289015769958
68,0,0,0.99410856,0.8204004,0.93487304,0.0047369618163757244,0.9941085577011108
69,0,0,0.8801966,0.5934745,0.6731484,0.008939186911490605,0.8801965713500977
70,0,0,0.98047376,0.77170205,0.8784375,0.006116953749956128,0.9804737567901611
71,0,0,0.78162587,0.47948784,0.54775953,0.00039531254591869034,0.7816258668899536
72,0,0,0.98780745,0.79471797,0.9082194,4.453076127053722e-05,0.9878074526786804
73,0,1,0.9999783,0.87237656,0.99469995,0.003992346757685996,0.9999783039093018
74,0,0,0.9992554,0.85621905,0.97842634,9.394918073433401e-05,0.9992554187774658
75,0,0,0.99976474,0.8645342,0.9879575,0.00013208162070231302,0.9997647404670715
76,0,0,0.99939144,0.85805607,0.98017204,0.0008068372572915313,0.9993914365768433
77,0,1,0.84106594,0.5446234,0.6224265,2.493073040470807e-07,0.8410659432411194
78,0,1,0.9654181,0.73399234,0.8388476,6.966526643438498e-07,0.9654181003570557
79,0,1,0.8902878,0.6070416,0.69376135,6.43975371600691e-07,0.8902878165245056
80,0,1,1.0,0.8749616,0.9999483,1.1789515169304734e-05,1.0
81,0,1,0.8367334,0.539554,0.6166327,4.948052237310058e-07,0.8367334008216858
