window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.2867065,0.118923664,0.13581246,0.00017377857624743757,0.28670650720596313
2,0,0,0.27336985,0.111959696,0.12791955,5.9023434856644096e-05,0.27336984872817993
3,0,0,0.27433026,0.112457216,0.12849647,4.501646249630003e-05,0.2743302583694458
4,0,0,0.21777351,0.08422136,0.09625292,8.827503613736344e-08,0.21777351200580597
5,0,0,0.21525139,0.08301294,0.09487188,9.085398757852522e-08,0.2152513861656189
6,0,0,0.21623209,0.083482325,0.09540826,9.270251539367026e-08,0.2162320911884308
7,0,0,0.2129127,0.081896305,0.09359574,8.553437228714916e-08,0.2129126936197281
8,0,0,0.21020904,0.080610216,0.09212589,7.978887968127933e-08,0.21020904183387756
9,0,0,0.21134609,0.08115047,0.09274334,8.279394310571042e-08,0.2113460898399353
10,0,0,0.21130416,0.081130505,0.09272057,8.509126332139406e-08,0.21130415797233582
11,0,0,0.20900697,0.08003998,0.091474235,8.33516907327601e-08,0.20900696516036987
12,0,0,0.20589696,0.07856947,0.08979368,8.179954494163549e-18,0.20589695870876312
13,0,0,0.20514913,0.07821685,0.089390695,7.498789462367095e-18,0.20514912903308868
14,0,0,0.20502283,0.078157365,0.089322686,7.955240873826474e-18,0.20502282679080963
15,0,0,0.20531543,0.07829523,0.08948028,8.285747961272982e-18,0.20531542599201202
16,0,0,0.20459409,0.077955425,0.0890919,8.132935512030357e-18,0.20459409058094025
17,0,0,0.2033157,0.07735407,0.088404655,6.367824739860049e-18,0.20331570506095886
18,0,0,0.20407557,0.0777114,0.08881301,8.056329639561028e-18,0.20407557487487793
19,0,0,0.20347184,0.07742745,0.08848852,6.783665781602422e-18,0.203471839427948
20,0,0,0.21191084,0.08141917,0.09305042,8.101882937914557e-08,0.21191084384918213
21,0,0,0.21207663,0.081498146,0.09314066,8.880385028726022e-08,0.21207663416862488
22,0,0,0.21663024,0.08367306,0.095626295,8.763201668244902e-08,0.2166302353143692
23,0,0,0.21361125,0.082229435,0.09397644,8.227038711068382e-08,0.21361124515533447
24,0,0,0.20831302,0.07971132,0.09109861,2.2574751783381643e-17,0.2083130180835724
25,0,0,0.20634234,0.07877964,0.09003389,1.345497911598586e-17,0.20634233951568604
26,0,0,0.20440745,0.07786757,0.08899152,7.477157833230234e-18,0.2044074535369873
27,0,0,0.2042684,0.07780212,0.08891666,7.369939699379882e-18,0.20426839590072632
28,0,0,0.20660673,0.07890451,0.09017652,1.0894434262884901e-17,0.20660673081874847
29,0,0,0.2056786,0.078466475,0.08967596,9.625320990216265e-18,0.20567859709262848
30,0,0,0.20525952,0.078268886,0.08945018,8.61228456094798e-18,0.2052595168352127
31,0,0,0.20363927,0.077506185,0.08857846,6.631910242599707e-18,0.20363926887512207
32,0,0,0.20284998,0.077135265,0.088154614,5.4871888088485675e-18,0.20284998416900635
33,0,0,0.20273572,0.07708162,0.08809328,5.496643101547274e-18,0.20273572206497192
34,0,0,0.20303139,0.0772205,0.08825195,5.834388724429906e-18,0.20303139090538025
