window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.29131734,0.12135893,0.13868499,8.719148140051958e-06,0.291317343711853
2,0,0,0.31210768,0.13251698,0.15141952,2.7686167576349202e-05,0.3121076822280884
3,0,0,0.46737564,0.22528887,0.2547723,0.0024607686200085236,0.46737563610076904
4,0,0,0.5166337,0.26391357,0.25043964,0.08014380766511899,0.5166336894035339
5,0,5,0.850007,0.6291002,0.42522264,0.3607509318589289,0.8500069975852966
6,0,7,0.8446507,0.6308161,0.4704824,0.36317221759478335,0.8446506857872009
7,0,7,0.80953807,0.61819863,0.39765602,0.432502640038081,0.8095380663871765
8,0,0,0.6774302,0.42482257,0.31231916,0.2681658686121655,0.6774302124977112
9,0,0,0.35084736,0.15408546,0.1758722,0.00031273290101787216,0.35084736347198486
10,0,0,0.34325296,0.149777,0.17107767,0.00015155916823681766,0.343252956867218
11,0,0,0.3299669,0.14233398,0.1626311,3.983744168371246e-05,0.3299669027328491
12,0,0,0.38126054,0.1717388,0.19510186,0.001438345137657161,0.38126054406166077
13,0,0,0.35994402,0.15929776,0.18179423,0.00022217916663191557,0.35994401574134827
14,0,0,0.26789668,0.1091364,0.12472606,1.4610815766695162e-06,0.2678966820240021
15,0,0,0.29173422,0.121579826,0.13893074,2.9898974575566398e-05,0.2917342185974121
16,0,0,0.2938874,0.122722626,0.14016622,0.00015218417440309681,0.2938874065876007
17,0,0,0.58960605,0.33554542,0.26869482,0.197628122816752,0.5896060466766357
18,0,0,0.6504191,0.41979468,0.28043228,0.33965928009251817,0.6504191160202026
19,0,0,0.3465519,0.151645,0.17270875,0.0009747119849005697,0.34655189514160156
20,0,0,0.32810917,0.14130318,0.16119415,0.0005118478042381422,0.32810917496681213
21,0,0,0.23838618,0.09426093,0.10772663,1.7157613464651845e-07,0.23838618397712708
22,0,0,0.31250802,0.13273472,0.1516869,1.1399661982229501e-05,0.3125080168247223
23,0,0,0.3715246,0.16604197,0.18711174,0.0045688377831059005,0.3715246021747589
24,0,0,0.40934244,0.18874514,0.20921582,0.011081398312748314,0.4093424379825592
25,0,0,0.367908,0.16391397,0.1860429,0.002179861748287211,0.3679080009460449
26,0,0,0.26462895,0.10746032,0.12281048,1.1686649476807122e-06,0.26462894678115845
27,0,0,0.29733685,0.12455976,0.14234746,4.658521605835605e-06,0.2973368465900421
28,0,0,0.26485413,0.107575655,0.12294203,1.7621763394142335e-06,0.2648541331291199
29,0,0,0.24795377,0.09901929,0.11316419,9.712663070061914e-07,0.24795377254486084
30,0,0,0.23348476,0.09184742,0.10496825,1.830174846832813e-07,0.23348475992679596
31,0,0,0.2067965,0.078994095,0.09027898,1.1822902948267208e-17,0.20679649710655212
32,0,0,0.22100885,0.08577794,0.09803182,7.36343228828675e-08,0.22100885212421417
33,0,0,0.22230007,0.086401165,0.098744094,7.904389998395084e-08,0.22230006754398346
34,0,0,0.25533882,0.102734506,0.117409825,1.3074721576998846e-06,0.2553388178348541
