window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.41363463,0.19124556,0.21611404,0.0027570247656892623,0.41363462805747986
2,0,0,0.3241397,0.13910908,0.15832484,0.0011412503234963975,0.32413971424102783
3,0,0,0.28430134,0.11765891,0.1344071,0.00010435992272575179,0.2843013405799866
4,0,0,0.21504065,0.08291215,0.09475666,7.985280803931853e-08,0.2150406539440155
5,0,0,0.22794533,0.08913934,0.10187346,5.766872151795687e-08,0.22794532775878906
6,0,0,0.29155806,0.121486485,0.13880485,6.351376876088351e-05,0.29155805706977844
7,0,0,0.3105694,0.13168305,0.14989948,0.0010387387072517944,0.3105694055557251
8,0,0,0.28400463,0.117503166,0.13422346,0.00011380245032815011,0.2840046286582947
9,0,0,0.23891701,0.09452331,0.108026326,2.7207220415193037e-07,0.2389170080423355
10,0,0,0.20412125,0.07773286,0.088837564,7.912230863920394e-18,0.20412124693393707
11,0,0,0.21439652,0.08260435,0.094404936,1.121923521670932e-16,0.21439652144908905
12,0,0,0.22530168,0.087854326,0.10040486,6.102795488472008e-08,0.22530168294906616
13,0,0,0.22675338,0.08855933,0.101210535,9.712798852898666e-08,0.2267533838748932
14,0,0,0.22687662,0.08861929,0.10127908,6.799958745054807e-08,0.2268766164779663
15,0,0,0.21193103,0.081428766,0.09306139,7.735978974873699e-08,0.2119310349225998
16,0,0,0.21301481,0.081945,0.093651354,7.90218064563396e-08,0.21301481127738953
17,0,0,0.22384396,0.08714783,0.099597454,7.01374667423819e-08,0.22384396195411682
18,0,0,0.2202952,0.08543396,0.097638726,7.92901877033976e-08,0.22029520571231842
19,0,0,0.21831472,0.08448124,0.09654993,7.884341199880591e-08,0.21831472218036652
20,0,0,0.21287493,0.081878304,0.09357518,7.806852798596047e-08,0.21287493407726288
21,0,0,0.20667243,0.078935504,0.09021205,1.3345538870095341e-17,0.20667243003845215
22,0,0,0.22224857,0.08637625,0.09871566,8.115357179199486e-08,0.22224856913089752
23,0,0,0.2531729,0.10164106,0.11616051,6.843852264524597e-07,0.253172904253006
24,0,0,0.2632152,0.106737435,0.12198186,5.548637339950358e-06,0.26321521401405334
25,0,0,0.24491453,0.09750098,0.111429036,7.790353201821382e-07,0.24491453170776367
26,0,0,0.22581765,0.088104725,0.10069108,6.435264878209117e-08,0.22581765055656433
27,0,0,0.20738427,0.07927191,0.09059644,1.4846498633663224e-17,0.20738427340984344
28,0,0,0.21115144,0.081057906,0.09263766,3.093046762086046e-17,0.21115143597126007
29,0,0,0.21900387,0.0848124,0.09692836,7.335095834440223e-08,0.21900387108325958
30,0,0,0.22180878,0.08616388,0.09847295,6.951161307572091e-08,0.2218087762594223
31,0,0,0.21812789,0.084391534,0.09644735,7.435079897810655e-08,0.21812789142131805
32,0,0,0.21589816,0.083322346,0.09522551,7.635177912628241e-08,0.21589815616607666
33,0,0,0.21663222,0.083673954,0.09562731,7.287610202372138e-08,0.21663221716880798
34,0,0,0.22550482,0.08795291,0.10051751,6.078438614215731e-08,0.2255048155784607
35,0,0,0.24515519,0.09762102,0.111566365,8.068914911281055e-07,0.2451551854610443
36,0,0,0.25411054,0.10211402,0.116699755,2.8535880133135717e-06,0.25411054491996765
37,0,0,0.245591,0.0978384,0.11181444,1.1444206440295457e-06,0.24559099972248077
38,0,0,0.23277715,0.09150022,0.10457158,9.902243244516522e-08,0.23277714848518372
39,0,0,0.21386597,0.08235097,0.09411538,7.968948249298065e-08,0.2138659656047821
40,0,0,0.21763833,0.08415645,0.09617871,7.656966016061971e-08,0.21763832867145538
41,0,0,0.21858808,0.08461261,0.09670001,7.696843151201149e-08,0.21858808398246765
42,0,0,0.21796852,0.084315,0.09635991,7.958440867330091e-08,0.21796852350234985
43,0,0,0.22008878,0.08533448,0.09752506,7.424789114734921e-08,0.22008877992630005
44,0,0,0.23511194,0.09264684,0.10588193,1.6108542389713112e-07,0.23511193692684174
45,0,0,0.22766276,0.089001715,0.1017161,9.809985805851548e-08,0.22766275703907013
46,0,0,0.22334138,0.086904585,0.09931946,7.183755503447784e-08,0.22334137558937073
47,0,0,0.21935052,0.08497912,0.097118914,7.097039131069928e-08,0.21935051679611206
48,0,0,0.21054521,0.08076984,0.09230834,3.2125757378153756e-17,0.21054521203041077
49,0,0,0.22048351,0.08552468,0.09774244,7.605637860745092e-08,0.22048351168632507
50,0,0,0.21522303,0.08299935,0.09485632,8.008421762633745e-08,0.215223029255867
51,0,0,0.21538296,0.08307582,0.09494376,8.063454019386949e-08,0.21538296341896057
52,0,0,0.23073009,0.09049809,0.10342634,9.565087456704089e-08,0.2307300865650177
53,0,0,0.24043198,0.0952732,0.10888332,3.791078580447513e-07,0.2404319792985916
54,0,0,0.23310183,0.091659546,0.104753554,1.5799744706384166e-07,0.23310182988643646
55,0,0,0.2282069,0.08926672,0.10201895,9.674876378711437e-08,0.22820690274238586
56,0,0,0.21125256,0.08110601,0.092692494,7.882529139666961e-08,0.21125255525112152
57,0,0,0.21652825,0.083624125,0.095570385,7.639329603767903e-08,0.2165282517671585
58,0,0,0.21381086,0.08232468,0.094085336,7.888406791346188e-08,0.21381086111068726
59,0,0,0.21374376,0.082292676,0.09404868,7.779653946914986e-08,0.21374376118183136
60,0,0,0.22327287,0.086871445,0.09928155,7.073669480941727e-08,0.2232728749513626
61,0,0,0.22463784,0.0875324,0.10003698,7.010061921540025e-08,0.22463783621788025
62,0,0,0.21877684,0.084703326,0.096803725,7.865939600512063e-08,0.21877683699131012
63,0,0,0.21591613,0.08333105,0.09523541,7.863760238195667e-08,0.21591612696647644
64,0,0,0.21280077,0.08184296,0.09353477,7.709330068538072e-08,0.2128007709980011
65,0,0,0.22135417,0.085944474,0.098222196,7.490426968472315e-08,0.2213541716337204
66,0,0,0.22782642,0.08908141,0.10180718,6.976419472417092e-08,0.22782641649246216
67,0,0,0.21885386,0.08474034,0.096846044,7.971308134206057e-08,0.21885386109352112
68,0,0,0.21301863,0.08194679,0.09365344,7.827813814557784e-08,0.21301862597465515
69,0,0,0.20937443,0.0802142,0.091673374,2.573256468621843e-17,0.20937442779541016
70,0,0,0.20924805,0.0801543,0.09160489,2.446665573502197e-17,0.20924805104732513
71,0,0,0.21609445,0.08341634,0.09533292,7.642451725019608e-08,0.21609444916248322
72,0,0,0.21771851,0.08419496,0.09622276,7.932537281789234e-08,0.21771851181983948
73,0,0,0.21596098,0.083352506,0.095259964,8.008853093646666e-08,0.21596097946166992
74,0,0,0.21525721,0.08301568,0.09487498,7.947308685130196e-08,0.2152572125196457
75,0,0,0.20982978,0.08043021,0.09192014,7.878175627892473e-08,0.20982977747917175
76,0,0,0.21002112,0.08052099,0.09202391,7.909832445047491e-08,0.21002112329006195
77,0,0,0.21172039,0.08132851,0.09294683,7.814104574887548e-08,0.21172039210796356
78,0,0,0.21199587,0.08145964,0.093096614,7.968557415348538e-08,0.21199586987495422
79,0,0,0.21452588,0.0826661,0.09447551,8.095456844210691e-08,0.21452587842941284
80,0,0,0.2133532,0.08210635,0.09383577,8.246098316082905e-08,0.2133532017469406
81,0,0,0.21418405,0.08250284,0.094288886,8.054842917983036e-08,0.21418404579162598
82,0,0,0.21203013,0.08147591,0.09311527,7.84747237760773e-08,0.21203012764453888
83,0,0,0.22173281,0.08612722,0.09843099,7.100613263212394e-08,0.22173281013965607
84,0,0,0.23905644,0.09459233,0.10810518,2.925757454057335e-07,0.23905643820762634
85,0,0,0.23293719,0.09157878,0.104661226,1.5880534152158787e-07,0.23293718695640564
86,0,0,0.22513899,0.08777541,0.10031468,6.554090501276557e-08,0.22513899207115173
87,0,0,0.2197907,0.08519095,0.09736103,6.585846270525566e-08,0.21979069709777832
88,0,0,0.21326947,0.08206642,0.093790114,5.4134533649842474e-17,0.21326947212219238
89,0,0,0.21007952,0.0805487,0.09205562,7.847810582287268e-08,0.21007952094078064
90,0,0,0.21521457,0.082995355,0.09485173,8.212807992026828e-08,0.2152145653963089
91,0,0,0.2105996,0.080795705,0.09233785,7.980890288041753e-08,0.2105996012687683
92,0,0,0.21078913,0.08088571,0.092440784,7.827350506872192e-08,0.21078912913799286
93,0,0,0.20827456,0.07969308,0.091077805,1.7042812215535865e-17,0.20827455818653107
94,0,0,0.2111889,0.08107573,0.09265792,3.3660499993088214e-17,0.2111888974905014
95,0,0,0.22041102,0.08548975,0.0977025,7.541797773597392e-08,0.220411017537117
96,0,0,0.21466184,0.08273113,0.094549835,8.103736120491269e-08,0.2146618366241455
97,0,0,0.22180103,0.08616012,0.09846866,7.460081826206725e-08,0.2218010276556015
98,0,0,0.2136978,0.08227074,0.094023645,7.846086137928734e-08,0.21369780600070953
99,0,0,0.21588157,0.08331442,0.09521645,7.831779426770552e-08,0.2158815711736679
100,0,0,0.22152701,0.08602786,0.098317504,7.67899579680224e-08,0.22152701020240784
101,0,0,0.2184941,0.08456737,0.096648335,7.668514523256613e-08,0.21849410235881805
102,0,0,0.2131541,0.0820114,0.09372723,7.908198956056694e-08,0.21315410733222961
