window,actual,predict,entropy,un_prob,overall
1,0,0,0.13141212,0.056565404,0.13141212
2,0,0,0.0890826,0.037528515,0.0890826
3,0,0,0.076860026,0.030739129,0.076860026
4,0,0,0.07447101,0.030393124,0.07447101
5,0,0,0.06910228,0.027096689,0.06910228
6,0,0,0.039495263,0.014291167,0.039495263
7,0,0,0.05745896,0.021776259,0.05745896
8,0,0,0.06785617,0.026368976,0.06785617
9,0,0,0.11665231,0.05026859,0.11665231
10,0,0,0.16637306,0.079279006,0.16637306
11,0,0,0.24890934,0.13868964,0.24890934
12,0,0,0.37688565,0.26034403,0.37688565
13,0,0,0.30739748,0.18349725,0.30739748
14,0,0,0.12010826,0.052978218,0.12010826
15,0,0,0.1172817,0.052544832,0.1172817
16,0,0,0.09760784,0.042249322,0.09760784
17,0,0,0.07608982,0.03021568,0.07608982
18,0,0,0.051430427,0.018758535,0.051430427
19,0,0,0.048789483,0.01709932,0.048789483
20,0,0,0.06586675,0.024152577,0.06586675
21,0,0,0.14759351,0.06476158,0.14759351
22,0,0,0.24468699,0.11911261,0.24468699
23,0,0,0.36360806,0.20247483,0.36360806
24,0,0,0.30142567,0.1664207,0.30142567
25,0,0,0.33634025,0.17777586,0.33634025
26,0,0,0.14796643,0.06473625,0.14796643
27,0,0,0.09261849,0.037779212,0.09261849
28,0,0,0.088302515,0.036105037,0.088302515
29,0,0,0.12202033,0.051972747,0.12202033
30,0,0,0.25390762,0.13067526,0.25390762
31,0,0,0.16084616,0.07800472,0.16084616
32,0,0,0.38525528,0.25503868,0.38525528
33,0,0,0.3027031,0.17820358,0.3027031
34,0,0,0.14590143,0.06605905,0.14590143
35,0,0,0.20337242,0.10466546,0.20337242
36,0,0,0.20849024,0.10869348,0.20849024
37,0,0,0.30323982,0.17692804,0.30323982
38,0,0,0.13172005,0.05737412,0.13172005
39,0,0,0.22946683,0.103574395,0.22946683
40,0,0,0.5348751,0.32311088,0.5348751
41,0,0,0.43382746,0.2681932,0.43382746
42,0,0,0.26194498,0.12583858,0.26194498
43,0,0,0.27380395,0.12816906,0.27380395
44,0,0,0.62660116,0.4722076,0.62660116
45,0,0,0.62711614,0.43748617,0.62711614
46,0,0,0.07798611,0.029814303,0.07798611
47,0,0,0.066805474,0.02517724,0.066805474
48,0,0,0.082570724,0.032344103,0.082570724
49,0,0,0.11304378,0.047264457,0.11304378
50,0,0,0.076178655,0.029745042,0.076178655
51,0,0,0.09725785,0.039073467,0.09725785
52,0,0,0.08826459,0.034918845,0.08826459
53,0,0,0.08577983,0.034642994,0.08577983
54,0,0,0.07212074,0.029053569,0.07212074
55,0,0,0.076209195,0.030647933,0.076209195
56,0,0,0.087089635,0.035191357,0.087089635
57,0,0,0.06305887,0.024534881,0.06305887
58,0,0,0.057160284,0.022026718,0.057160284
59,0,0,0.067486346,0.026514769,0.067486346
60,0,0,0.04882669,0.017430902,0.04882669
61,0,0,0.044411752,0.015611649,0.044411752
62,0,0,0.044312503,0.015749693,0.044312503
63,0,0,0.05304258,0.019690752,0.05304258
64,0,0,0.044376366,0.016129732,0.044376366
65,0,0,0.05295484,0.019990027,0.05295484
66,0,0,0.041918546,0.014845312,0.041918546
67,0,0,0.051609106,0.01867187,0.051609106
68,0,0,0.044916153,0.015996754,0.044916153
69,0,0,0.058047563,0.021945298,0.058047563
70,0,0,0.05623444,0.020335793,0.05623444
