window,actual,predict,entropy,un_prob,overall
1,0,0,0.043420967,0.01600945,0.043420967
2,0,0,0.05754462,0.02279675,0.05754462
3,0,0,0.036373906,0.012778342,0.036373906
4,0,0,0.040136073,0.014300168,0.040136073
5,0,0,0.045439553,0.016479433,0.045439553
6,0,0,0.056336008,0.0213418,0.056336008
7,0,0,0.05226743,0.019571066,0.05226743
8,0,0,0.045700274,0.01665622,0.045700274
9,0,0,0.048383985,0.018293917,0.048383985
10,0,0,0.050478227,0.019015193,0.050478227
11,0,0,0.051594168,0.019151568,0.051594168
12,0,0,0.05853063,0.02191645,0.05853063
13,0,0,0.055367142,0.020802796,0.055367142
14,0,0,0.042190105,0.015332282,0.042190105
15,0,0,0.05196927,0.019895315,0.05196927
16,0,0,0.05058914,0.018835604,0.05058914
17,0,0,0.06156149,0.023476899,0.06156149
18,0,0,0.042150583,0.0146535635,0.042150583
19,0,0,0.28814414,0.15517253,0.28814414
20,0,0,0.424802,0.25417882,0.424802
21,0,0,0.66230035,0.5171455,0.66230035
22,0,6,0.7227242,0.57330865,0.7227242
23,0,6,0.6033798,0.46709436,0.6033798
24,0,6,0.39994338,0.32953614,0.39994338
25,0,6,0.4795976,0.3746661,0.4795976
26,0,6,0.5276665,0.45553166,0.5276665
27,0,6,0.49019125,0.47629339,0.49019125
28,0,6,0.58244807,0.63521266,0.63521266
29,0,0,0.48072505,0.32314384,0.48072505
30,0,0,0.19630353,0.08760798,0.19630353
31,0,0,0.07392032,0.02854538,0.07392032
32,0,0,0.12826382,0.055658102,0.12826382
33,0,0,0.2618138,0.13526809,0.2618138
34,0,0,0.16575514,0.080162704,0.16575514
35,0,0,0.20313285,0.09887439,0.20313285
36,0,0,0.25221586,0.13574159,0.25221586
37,0,0,0.21055248,0.0991528,0.21055248
38,0,0,0.11457949,0.046658933,0.11457949
39,0,0,0.08538678,0.033235133,0.08538678
40,0,0,0.06570066,0.024709165,0.06570066
41,0,0,0.05617424,0.020614088,0.05617424
42,0,0,0.050299183,0.018803954,0.050299183
43,0,0,0.043309692,0.015786886,0.043309692
44,0,0,0.03825618,0.013691723,0.03825618
45,0,0,0.032731432,0.011422873,0.032731432
46,0,0,0.03509433,0.011880934,0.03509433
47,0,0,0.035826515,0.012532651,0.035826515
48,0,0,0.04809819,0.0178985,0.04809819
49,0,0,0.05440661,0.020536184,0.05440661
50,0,0,0.065327816,0.026335299,0.065327816
51,0,0,0.0563894,0.021581471,0.0563894
52,0,0,0.04836185,0.018037379,0.04836185
53,0,0,0.04636757,0.01705581,0.04636757
54,0,0,0.039995775,0.0140654445,0.039995775
55,0,0,0.03438268,0.011765838,0.03438268
56,0,0,0.045350842,0.016458452,0.045350842
57,0,0,0.04867455,0.017660439,0.04867455
58,0,0,0.049008843,0.018033266,0.049008843
59,0,0,0.05250451,0.0192824,0.05250451
60,0,0,0.06207959,0.024052858,0.06207959
61,0,0,0.054766305,0.021140814,0.054766305
62,0,0,0.051318046,0.019581497,0.051318046
63,0,0,0.0501713,0.018823564,0.0501713
64,0,0,0.04271742,0.015388906,0.04271742
65,0,0,0.0341911,0.01187247,0.0341911
66,0,0,0.045455497,0.016353548,0.045455497
67,0,0,0.037434593,0.0130928755,0.037434593
68,0,0,0.04610659,0.016381443,0.04610659
69,0,0,0.042020008,0.015131474,0.042020008
70,0,0,0.05540034,0.021395564,0.05540034
71,0,0,0.053159226,0.019989789,0.053159226
72,0,0,0.06038957,0.023145854,0.06038957
73,0,0,0.055441525,0.02095002,0.055441525
74,0,0,0.050517064,0.018812537,0.050517064
75,0,0,0.056404762,0.020915985,0.056404762
76,0,0,0.054623943,0.02043438,0.054623943
77,0,0,0.0517038,0.019026339,0.0517038
78,0,0,0.05797407,0.021160126,0.05797407
79,0,0,0.067788996,0.026352048,0.067788996
80,0,0,0.05570261,0.020997405,0.05570261
81,0,0,0.0713809,0.027700305,0.0713809
82,0,0,0.07456176,0.028988421,0.07456176
83,0,0,0.066119954,0.025740981,0.066119954
84,0,0,0.059934422,0.023115277,0.059934422
85,0,0,0.06220184,0.02434361,0.06220184
86,0,0,0.065504976,0.025258005,0.065504976
87,0,0,0.05278967,0.01964575,0.05278967
88,0,0,0.05320463,0.019843817,0.05320463
89,0,0,0.06880189,0.026660264,0.06880189
90,0,0,0.05976904,0.022672176,0.05976904
91,0,0,0.06263415,0.024147928,0.06263415
92,0,0,0.054350276,0.02070427,0.054350276
93,0,0,0.05650734,0.021222115,0.05650734
94,0,0,0.049546372,0.018330872,0.049546372
95,0,0,0.07056888,0.027674854,0.07056888
96,0,0,0.0805149,0.032070637,0.0805149
97,0,0,0.0862455,0.03489518,0.0862455
98,0,0,0.07475805,0.029740095,0.07475805
99,0,0,0.07316596,0.028911948,0.07316596
100,0,0,0.06523277,0.02484864,0.06523277
101,0,0,0.04824744,0.01756519,0.04824744
102,0,0,0.038352743,0.013519585,0.038352743
103,0,0,0.04318119,0.01534915,0.04318119
104,0,0,0.03700479,0.012697935,0.03700479
105,0,0,0.04358536,0.015536785,0.04358536
106,0,0,0.04807554,0.017455101,0.04807554
107,0,0,0.04202417,0.014779687,0.04202417
108,0,0,0.036922637,0.012953758,0.036922637
109,0,0,0.044415623,0.01590985,0.044415623
110,0,0,0.065171875,0.023878217,0.065171875
111,0,0,0.058019497,0.021490753,0.058019497
112,0,0,0.04898623,0.018017828,0.04898623
113,0,0,0.082053415,0.032298982,0.082053415
114,0,0,0.071360104,0.027034402,0.071360104
115,0,0,0.05953841,0.021918714,0.05953841
116,0,0,0.052610125,0.01968813,0.052610125
117,0,0,0.0574414,0.021758258,0.0574414
118,0,0,0.05669652,0.02138561,0.05669652
119,0,0,0.04382317,0.015646756,0.04382317
120,0,0,0.04917487,0.017928421,0.04917487
121,0,0,0.039608452,0.013966978,0.039608452
122,0,0,0.04522332,0.01636219,0.04522332
123,0,0,0.046274446,0.016956866,0.046274446
124,0,0,0.049841754,0.018419683,0.049841754
125,0,0,0.03947405,0.014037907,0.03947405
