window,actual,predict,entropy,un_prob,overall
1,0,0,0.03930801,0.014025986,0.03930801
2,0,0,0.070153736,0.027988255,0.070153736
3,0,0,0.08283173,0.033373833,0.08283173
4,0,0,0.047500573,0.017326295,0.047500573
5,0,0,0.1078763,0.046286523,0.1078763
6,0,0,0.08354609,0.03508836,0.08354609
7,0,0,0.104447246,0.0470441,0.104447246
8,0,0,0.086704835,0.037501216,0.086704835
9,0,0,0.06897526,0.027267933,0.06897526
10,0,0,0.04567131,0.016197681,0.04567131
11,0,0,0.031719565,0.010623813,0.031719565
12,0,0,0.03449379,0.011658013,0.03449379
13,0,0,0.033036876,0.01128453,0.033036876
14,0,0,0.031883217,0.010711074,0.031883217
15,0,0,0.042967673,0.015133202,0.042967673
16,0,0,0.036870502,0.012928307,0.036870502
17,0,0,0.037513107,0.013279557,0.037513107
18,0,0,0.03648311,0.0127619505,0.03648311
19,0,0,0.040639073,0.014524698,0.040639073
20,0,0,0.04367587,0.015928209,0.04367587
21,0,0,0.051913798,0.019307733,0.051913798
22,0,0,0.045019604,0.016315818,0.045019604
23,0,0,0.034807183,0.012004554,0.034807183
24,0,0,0.03289288,0.011142254,0.03289288
25,0,0,0.032329615,0.011030078,0.032329615
26,0,0,0.031908523,0.010884106,0.031908523
27,0,0,0.030040113,0.009918034,0.030040113
28,0,0,0.033552743,0.011573017,0.033552743
29,0,0,0.028314773,0.009280324,0.028314773
30,0,0,0.03600719,0.012533367,0.03600719
31,0,0,0.03667693,0.012960017,0.03667693
32,0,0,0.04198729,0.015155494,0.04198729
33,0,0,0.033947796,0.011493087,0.033947796
34,0,0,0.032610275,0.010888636,0.032610275
35,0,0,0.031476118,0.010514796,0.031476118
36,0,0,0.041531358,0.01470089,0.041531358
37,0,0,0.034148104,0.011641026,0.034148104
38,0,0,0.042180806,0.015322089,0.042180806
39,0,0,0.046907227,0.01712203,0.046907227
40,0,0,0.039841536,0.014131308,0.039841536
41,0,0,0.031126345,0.0104289055,0.031126345
42,0,0,0.033563886,0.011521637,0.033563886
43,0,0,0.03277113,0.011187255,0.03277113
44,0,0,0.03809677,0.013290226,0.03809677
45,0,0,0.038299773,0.013229728,0.038299773
46,0,0,0.035304505,0.012224674,0.035304505
47,0,0,0.03377824,0.011603296,0.03377824
48,0,0,0.03465997,0.011983156,0.03465997
49,0,0,0.037803255,0.013086259,0.037803255
50,0,0,0.036415152,0.0126104355,0.036415152
51,0,0,0.04192133,0.014763832,0.04192133
52,0,0,0.042535894,0.014960289,0.042535894
53,0,0,0.04005577,0.013826907,0.04005577
54,0,0,0.034328584,0.011721134,0.034328584
55,0,0,0.035276156,0.012017608,0.035276156
56,0,0,0.035244685,0.011915863,0.035244685
57,0,0,0.040485498,0.014187336,0.040485498
58,0,0,0.03966618,0.013819158,0.03966618
59,0,0,0.056021336,0.020878375,0.056021336
60,0,0,0.037964325,0.013128877,0.037964325
61,0,0,0.044452835,0.015829444,0.044452835
62,0,0,0.038210902,0.013204694,0.038210902
63,0,0,0.04428824,0.015563726,0.04428824
64,0,0,0.036416844,0.0125072,0.036416844
65,0,0,0.03888937,0.013431072,0.03888937
66,0,0,0.03937504,0.013679087,0.03937504
67,0,0,0.03823498,0.013182521,0.03823498
68,0,0,0.03103303,0.010419011,0.03103303
69,0,0,0.032713853,0.0110782385,0.032713853
70,0,0,0.031721335,0.0105391145,0.031721335
71,0,0,0.031581864,0.010631621,0.031581864
72,0,0,0.035411593,0.012109041,0.035411593
73,0,0,0.033410553,0.011351645,0.033410553
74,0,0,0.03574051,0.012180567,0.03574051
75,0,0,0.0368981,0.012878001,0.0368981
76,0,0,0.03600886,0.012441099,0.03600886
77,0,0,0.04567726,0.016254783,0.04567726
78,0,0,0.03755762,0.013089836,0.03755762
79,0,0,0.040128537,0.014144719,0.040128537
80,0,0,0.038888115,0.01356405,0.038888115
81,0,0,0.0424801,0.015122652,0.0424801
82,0,0,0.04190812,0.014604032,0.04190812
83,0,0,0.03150264,0.010499775,0.03150264
84,0,0,0.030681716,0.010276198,0.030681716
85,0,0,0.031602133,0.0106809735,0.031602133
86,0,0,0.031041432,0.010326028,0.031041432
87,0,0,0.0300202,0.009886146,0.0300202
88,0,0,0.030329427,0.010068297,0.030329427
89,0,0,0.037206855,0.012794614,0.037206855
90,0,0,0.03469755,0.011823475,0.03469755
91,0,0,0.03439141,0.011707842,0.03439141
92,0,0,0.03477878,0.011784077,0.03477878
93,0,0,0.032706723,0.010955334,0.032706723
94,0,0,0.03348455,0.011277556,0.03348455
95,0,0,0.031839676,0.010745883,0.031839676
96,0,0,0.040027987,0.0140785575,0.040027987
97,0,0,0.041037347,0.014442384,0.041037347
98,0,0,0.039963562,0.014031887,0.039963562
99,0,0,0.03355092,0.011372507,0.03355092
100,0,0,0.03212011,0.010774314,0.03212011
101,0,0,0.032972187,0.011112273,0.032972187
102,0,0,0.032024596,0.010777712,0.032024596
103,0,0,0.03359015,0.011332989,0.03359015
104,0,0,0.034104843,0.011755109,0.034104843
105,0,0,0.033849057,0.011495769,0.033849057
106,0,0,0.036609586,0.012679458,0.036609586
107,0,0,0.028899675,0.009519279,0.028899675
108,0,0,0.02874734,0.009558201,0.02874734
109,0,0,0.027413573,0.008975148,0.027413573
110,0,0,0.03135153,0.0105570555,0.03135153
111,0,0,0.031613026,0.010575831,0.031613026
112,0,0,0.027779954,0.009165049,0.027779954
113,0,0,0.029321538,0.009732544,0.029321538
114,0,0,0.034588516,0.011829495,0.034588516
115,0,0,0.032203432,0.010865986,0.032203432
116,0,0,0.033345316,0.011247277,0.033345316
117,0,0,0.03116607,0.010466635,0.03116607
118,0,0,0.031972338,0.010815263,0.031972338
119,0,0,0.028670201,0.0094662905,0.028670201
120,0,0,0.03730246,0.012755573,0.03730246
121,0,0,0.0341874,0.011502385,0.0341874
122,0,0,0.03499647,0.011937261,0.03499647
123,0,0,0.04018357,0.014190257,0.04018357
124,0,0,0.04705034,0.017132044,0.04705034
125,0,0,0.06059244,0.023336112,0.06059244
126,0,0,0.07700962,0.030737638,0.07700962
127,0,0,0.08272417,0.032651067,0.08272417
128,0,0,0.08148002,0.03294301,0.08148002
129,0,0,0.1061127,0.045560718,0.1061127
130,0,0,0.15673874,0.06603366,0.15673874
131,0,0,0.20901546,0.09256947,0.20901546
132,0,0,0.1775338,0.077433944,0.1775338
133,0,0,0.1845178,0.0818395,0.1845178
134,0,0,0.13725182,0.057042003,0.13725182
135,0,0,0.11573957,0.046815574,0.11573957
136,0,0,0.05982029,0.021900594,0.05982029
137,0,0,0.040491372,0.014219105,0.040491372
138,0,0,0.03294761,0.011185586,0.03294761
139,0,0,0.028638037,0.009392023,0.028638037
140,0,0,0.039982684,0.013825893,0.039982684
141,0,0,0.036333106,0.012478173,0.036333106
142,0,0,0.04023439,0.01425302,0.04023439
143,0,0,0.039038166,0.013834119,0.039038166
144,0,0,0.039266616,0.0138139725,0.039266616
145,0,0,0.032751,0.011112273,0.032751
146,0,0,0.03203788,0.010664761,0.03203788
147,0,0,0.03161671,0.010480046,0.03161671
148,0,0,0.028539252,0.009428263,0.028539252
149,0,0,0.027070068,0.0088406205,0.027070068
150,0,0,0.029874085,0.009865224,0.029874085
151,0,0,0.032093745,0.010728002,0.032093745
152,0,0,0.0303741,0.010174453,0.0303741
153,0,0,0.035210956,0.012055397,0.035210956
154,0,0,0.03148887,0.010500252,0.03148887
