window,actual,predict,entropy,un_prob,overall
1,0,7,0.76856124,0.6746155,0.76856124
2,0,7,0.7423417,0.6886623,0.7423417
3,0,6,0.7015507,0.55762196,0.7015507
4,0,0,0.76668644,0.7242336,0.76668644
5,0,1,0.7487909,0.7071736,0.7487909
6,0,5,0.5204273,0.33589423,0.5204273
7,0,5,0.6400705,0.51984704,0.6400705
8,0,5,0.6667044,0.6248627,0.6667044
9,0,7,0.7406365,0.71034163,0.7406365
10,0,6,0.63559985,0.5487251,0.63559985
11,0,6,0.65421236,0.51314867,0.65421236
12,0,6,0.75135815,0.66072285,0.75135815
13,0,0,0.63205975,0.49511266,0.63205975
14,0,0,0.4285165,0.28604037,0.4285165
15,0,0,0.60484266,0.5009395,0.60484266
16,0,0,0.40483668,0.24709463,0.40483668
17,0,7,0.69423753,0.6019069,0.69423753
18,0,0,0.59579945,0.62448096,0.62448096
19,0,7,0.6069455,0.626778,0.626778
20,0,5,0.5740376,0.60625476,0.60625476
21,0,7,0.5930559,0.58320296,0.5930559
22,0,0,0.45246738,0.27377713,0.45246738
23,0,0,0.36182603,0.19199413,0.36182603
24,0,0,0.46348757,0.29889023,0.46348757
25,0,0,0.5972449,0.47225535,0.5972449
26,0,0,0.6021468,0.4940579,0.6021468
27,0,0,0.5996723,0.57534534,0.5996723
28,0,0,0.45525125,0.31824243,0.45525125
29,0,0,0.247631,0.14022774,0.247631
30,0,0,0.090602145,0.039176285,0.090602145
31,0,0,0.1361593,0.06453037,0.1361593
32,0,0,0.3002442,0.18392712,0.3002442
33,0,5,0.45497435,0.36609375,0.45497435
34,0,5,0.46483967,0.39251697,0.46483967
35,0,5,0.49752396,0.49922866,0.49922866
36,0,5,0.5665943,0.62519836,0.62519836
37,0,0,0.3788968,0.26042122,0.3788968
38,0,0,0.26349846,0.1618666,0.26349846
39,0,0,0.35364097,0.23136258,0.35364097
40,0,0,0.43807146,0.3162539,0.43807146
41,0,0,0.50436914,0.43704998,0.50436914
42,0,5,0.47479364,0.36623245,0.47479364
43,0,5,0.48222566,0.41755003,0.48222566
44,0,0,0.5673741,0.5554689,0.5673741
45,0,0,0.44137478,0.33353746,0.44137478
46,0,0,0.4765207,0.34478754,0.4765207
47,0,0,0.40454945,0.27000964,0.40454945
48,0,5,0.537328,0.45829886,0.537328
49,0,0,0.30431378,0.1853593,0.30431378
50,0,5,0.6368883,0.6537552,0.6537552
51,0,0,0.40569952,0.27290326,0.40569952
52,0,0,0.28754625,0.15466112,0.28754625
53,0,0,0.13071327,0.05496341,0.13071327
54,0,0,0.1474906,0.06505686,0.1474906
55,0,0,0.1385925,0.06270254,0.1385925
56,0,0,0.10970257,0.04980588,0.10970257
57,0,0,0.13677537,0.06304443,0.13677537
58,0,0,0.12102561,0.05204922,0.12102561
59,0,0,0.12042649,0.052180946,0.12042649
60,0,0,0.21590252,0.10607302,0.21590252
61,0,0,0.26222855,0.14611554,0.26222855
62,0,0,0.43000266,0.30251205,0.43000266
63,0,0,0.30051178,0.17583567,0.30051178
64,0,0,0.46241134,0.3398806,0.46241134
65,0,0,0.28264418,0.1577506,0.28264418
66,0,0,0.18246843,0.08891523,0.18246843
67,0,0,0.26184422,0.13451695,0.26184422
68,0,0,0.21348505,0.10676694,0.21348505
69,0,0,0.11414048,0.050664365,0.11414048
70,0,0,0.23123291,0.11569363,0.23123291
71,0,0,0.17882033,0.08804768,0.17882033
72,0,0,0.26979166,0.14550012,0.26979166
73,0,0,0.17212692,0.08450991,0.17212692
74,0,0,0.15920307,0.07647085,0.15920307
75,0,0,0.22028624,0.11498326,0.22028624
76,0,0,0.38283435,0.22958213,0.38283435
77,0,0,0.41974723,0.29274148,0.41974723
78,0,0,0.47866666,0.35078704,0.47866666
