window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.5032781,0.24925321,0.28483862,1.59716085729373e-05,0.5032780766487122
2,0,0,0.5032608,0.24924141,0.2848431,3.046120681314567e-06,0.5032607913017273
3,0,0,0.5032576,0.2492392,0.28484386,7.706608357827141e-07,0.5032575726509094
4,0,0,0.5032589,0.24924016,0.28484362,1.9646596152925497e-06,0.5032588839530945
5,0,0,0.50325817,0.2492395,0.28484374,1.0860844840725686e-06,0.5032581686973572
6,0,0,0.5032585,0.2492398,0.28484362,1.1871477419462045e-06,0.5032585263252258
7,0,0,0.5032582,0.24923956,0.28484374,1.2172601207078222e-06,0.503258228302002
8,0,0,0.5032579,0.24923939,0.2848438,9.096826683667158e-07,0.5032578706741333
9,0,0,0.50325805,0.2492395,0.2848438,1.0076266652928914e-06,0.5032580494880676
10,0,0,0.5032571,0.24923885,0.28484404,3.413433305193429e-07,0.5032570958137512
11,0,0,0.503257,0.24923873,0.28484404,2.533243815898283e-07,0.5032569766044617
12,0,0,0.5032571,0.24923885,0.28484392,4.413587546672663e-07,0.5032570958137512
13,0,0,0.50325704,0.24923879,0.28484404,3.493454431703714e-07,0.5032570362091064
14,0,0,0.50325716,0.24923891,0.28484404,3.252073356453998e-07,0.503257155418396
15,0,0,0.50325733,0.24923903,0.28484398,3.417449717896695e-07,0.5032573342323303
16,0,0,0.50325704,0.24923879,0.28484404,2.0908502295349233e-07,0.5032570362091064
17,0,0,0.50325733,0.24923903,0.28484398,4.083687624472815e-07,0.5032573342323303
18,0,0,0.5032576,0.24923915,0.28484392,5.307078997316061e-07,0.5032575726509094
19,0,0,0.5032603,0.24924105,0.2848432,2.542348356154173e-06,0.5032603144645691
20,0,0,0.5032578,0.24923939,0.28484386,8.384536747093686e-07,0.5032578110694885
21,0,0,0.5032573,0.24923903,0.28484404,5.234294298215016e-07,0.5032572746276855
22,0,0,0.50325704,0.24923879,0.28484404,3.453406655148229e-07,0.5032570362091064
23,0,0,0.503257,0.24923873,0.28484404,2.242578168922813e-07,0.5032569766044617
24,0,0,0.503257,0.24923873,0.28484404,1.7083081593726037e-07,0.5032569766044617
25,0,0,0.5032569,0.24923873,0.28484404,1.659477681419618e-07,0.5032569169998169
26,0,0,0.5032569,0.24923873,0.2848441,1.781910031888389e-07,0.5032569169998169
27,0,0,0.5032569,0.24923873,0.28484404,1.6606261346674935e-07,0.5032569169998169
28,0,0,0.50325704,0.24923873,0.28484404,2.384128726430377e-07,0.5032570362091064
29,0,0,0.50325704,0.24923873,0.28484404,2.2482211492909918e-07,0.5032570362091064
30,0,0,0.50325704,0.24923879,0.28484404,3.4049973198019874e-07,0.5032570362091064
31,0,0,0.5032571,0.24923879,0.28484398,3.139612288814211e-07,0.5032570958137512
32,0,0,0.50325704,0.24923873,0.28484404,2.3797048007088162e-07,0.5032570362091064
33,0,0,0.50325704,0.24923873,0.2848441,1.7519333266271443e-07,0.5032570362091064
34,0,0,0.503257,0.24923873,0.28484404,1.722240312407536e-07,0.5032569766044617
35,0,0,0.50325704,0.24923873,0.2848441,1.7306279685283816e-07,0.5032570362091064
36,0,0,0.503257,0.24923873,0.2848441,1.585235859048453e-07,0.5032569766044617
37,0,0,0.503257,0.24923873,0.2848441,1.6246926238506956e-07,0.5032569766044617
38,0,0,0.5032572,0.24923891,0.28484398,4.184253902937876e-07,0.5032572150230408
39,0,0,0.50325704,0.24923873,0.28484404,2.331421306726848e-07,0.5032570362091064
40,0,0,0.50325704,0.24923879,0.2848441,2.512501041306598e-07,0.5032570362091064
41,0,0,0.503257,0.24923873,0.2848441,1.674080460294399e-07,0.5032569766044617
42,0,0,0.5032571,0.24923879,0.28484398,3.253943451460225e-07,0.5032570958137512
43,0,0,0.50325704,0.24923873,0.28484404,2.3364619702893705e-07,0.5032570362091064
44,0,0,0.5032569,0.24923873,0.28484404,1.6366824997619767e-07,0.5032569169998169
45,0,0,0.503257,0.24923873,0.2848441,1.6300659771871277e-07,0.5032569766044617
46,0,0,0.503257,0.24923873,0.2848441,1.6105182289584173e-07,0.5032569766044617
47,0,0,0.50325704,0.24923873,0.28484404,2.4853909232561637e-07,0.5032570362091064
48,0,0,0.503257,0.24923873,0.2848441,1.6572124827354106e-07,0.5032569766044617
49,0,0,0.50325704,0.24923873,0.28484404,2.4560891586498705e-07,0.5032570362091064
50,0,0,0.503257,0.24923873,0.2848441,1.7148882078494185e-07,0.5032569766044617
51,0,0,0.503257,0.24923873,0.28484404,1.6681326321199983e-07,0.5032569766044617
52,0,0,0.503257,0.24923873,0.2848441,1.8916569608631543e-07,0.5032569766044617
