window,actual,predict,entropy,un_prob,overall
1,0,6,0.5114706,0.5548008,0.5548008
2,0,6,0.50426185,0.5496873,0.5496873
3,0,6,0.50854146,0.52705777,0.52705777
4,0,6,0.48853523,0.55262333,0.55262333
5,0,7,0.46133697,0.5141104,0.5141104
6,0,7,0.45420146,0.51739776,0.51739776
7,0,7,0.44423133,0.4977191,0.4977191
8,0,6,0.48320726,0.529264,0.529264
9,0,6,0.4937249,0.53327984,0.53327984
10,0,6,0.501597,0.5423507,0.5423507
11,0,6,0.51731515,0.5350518,0.5350518
12,0,6,0.5177345,0.5652486,0.5652486
13,0,6,0.5420398,0.54282045,0.54282045
14,0,6,0.5473474,0.52574915,0.5473474
15,0,6,0.54457617,0.5211408,0.54457617
16,0,6,0.5516409,0.52675486,0.5516409
17,0,6,0.54544103,0.5134208,0.54544103
18,0,6,0.54564714,0.532362,0.54564714
19,0,6,0.5438983,0.5290195,0.5438983
20,0,6,0.53269404,0.51435304,0.53269404
21,0,6,0.5308277,0.516362,0.5308277
22,0,6,0.538645,0.5107018,0.538645
23,0,6,0.5433462,0.513658,0.5433462
24,0,6,0.54460347,0.50754714,0.54460347
25,0,6,0.54354554,0.5302764,0.54354554
26,0,6,0.5332226,0.5063231,0.5332226
27,0,6,0.54485434,0.5208885,0.54485434
28,0,6,0.5458256,0.5015724,0.5458256
29,0,6,0.5582957,0.5017065,0.5582957
30,0,6,0.5484474,0.5010977,0.5484474
31,0,6,0.549738,0.5116826,0.549738
32,0,6,0.54793394,0.52126825,0.54793394
33,0,6,0.55204254,0.5052904,0.55204254
34,0,6,0.55905354,0.5230991,0.55905354
35,0,6,0.5419411,0.5038779,0.5419411
36,0,6,0.52295953,0.5045655,0.52295953
37,0,6,0.5071093,0.52238846,0.52238846
38,0,6,0.5202347,0.5185909,0.5202347
39,0,6,0.5178579,0.52614796,0.52614796
40,0,6,0.50353,0.5249493,0.5249493
41,0,7,0.47985005,0.5508789,0.5508789
42,0,6,0.48262465,0.5639883,0.5639883
43,0,7,0.50022566,0.57560337,0.57560337
44,0,6,0.5305221,0.63772655,0.63772655
45,0,5,0.47949174,0.45358127,0.47949174
46,0,5,0.4706743,0.4269867,0.4706743
47,0,5,0.5258464,0.6062262,0.6062262
48,0,6,0.5314054,0.6174971,0.6174971
49,0,6,0.53187394,0.621267,0.621267
50,0,6,0.52595556,0.6061779,0.6061779
51,0,5,0.5250419,0.609763,0.609763
52,0,6,0.5295884,0.5701721,0.5701721
53,0,6,0.54664093,0.5323763,0.54664093
54,0,6,0.55214274,0.52382,0.55214274
55,0,6,0.5542061,0.5334721,0.5542061
56,0,6,0.5531682,0.52370584,0.5531682
57,0,6,0.54886633,0.52235836,0.54886633
58,0,6,0.5326973,0.51083124,0.5326973
59,0,6,0.5094569,0.5122613,0.5122613
60,0,6,0.499314,0.54376936,0.54376936
61,0,6,0.49805683,0.54386187,0.54386187
62,0,6,0.4860192,0.5526345,0.5526345
63,0,6,0.4943576,0.56190896,0.56190896
64,0,6,0.48374823,0.56220406,0.56220406
65,0,6,0.5004544,0.5582024,0.5582024
66,0,6,0.50453246,0.568456,0.568456
67,0,6,0.5036204,0.5690672,0.5690672
68,0,6,0.5029386,0.56211936,0.56211936
69,0,6,0.51100105,0.5485721,0.5485721
70,0,6,0.5121257,0.5491239,0.5491239
71,0,6,0.5132935,0.5558517,0.5558517
72,0,6,0.5217624,0.5453877,0.5453877
73,0,6,0.5207986,0.5625857,0.5625857
74,0,6,0.52851593,0.5457623,0.5457623
75,0,6,0.5274441,0.5442463,0.5442463
76,0,6,0.5427453,0.53084224,0.5427453
77,0,6,0.5375242,0.5413526,0.5413526
78,0,6,0.5262281,0.53139645,0.53139645
79,0,6,0.5124573,0.52548516,0.52548516
80,0,6,0.51754725,0.52563703,0.52563703
81,0,6,0.51060164,0.5366813,0.5366813
82,0,6,0.48225036,0.55011165,0.55011165
83,0,6,0.49364042,0.5507625,0.5507625
84,0,6,0.4791259,0.5580449,0.5580449
85,0,6,0.4945161,0.555969,0.555969
86,0,6,0.49666765,0.55842793,0.55842793
87,0,7,0.49345434,0.571174,0.571174
88,0,7,0.4871529,0.55841976,0.55841976
89,0,6,0.4901602,0.56638443,0.56638443
90,0,6,0.4931813,0.56383526,0.56383526
91,0,6,0.50730056,0.54925036,0.54925036
92,0,6,0.49040285,0.56279945,0.56279945
93,0,6,0.5010928,0.55083954,0.55083954
94,0,6,0.5076004,0.5580597,0.5580597
95,0,6,0.5270877,0.5381435,0.5381435
96,0,6,0.52315795,0.5569422,0.5569422
97,0,6,0.52322114,0.545996,0.545996
98,0,6,0.52415186,0.52898645,0.52898645
99,0,6,0.51574904,0.5453928,0.5453928
100,0,6,0.5133439,0.5476847,0.5476847
101,0,6,0.5084929,0.53127766,0.53127766
102,0,6,0.5082569,0.5368058,0.5368058
103,0,6,0.49992627,0.5711267,0.5711267
104,0,7,0.4771955,0.5426765,0.5426765
105,0,7,0.4640335,0.5229143,0.5229143
106,0,7,0.47805652,0.5469558,0.5469558
107,0,6,0.49166647,0.55593276,0.55593276
108,0,6,0.49390143,0.52771926,0.52771926
109,0,6,0.51504064,0.5423625,0.5423625
110,0,6,0.5165843,0.5399828,0.5399828
111,0,6,0.5091819,0.55727994,0.55727994
112,0,6,0.5126351,0.5576527,0.5576527
113,0,6,0.52889216,0.5431345,0.5431345
114,0,6,0.53444195,0.5312386,0.53444195
115,0,6,0.5306459,0.51338553,0.5306459
116,0,6,0.53337204,0.50438493,0.53337204
117,0,6,0.527972,0.5245273,0.527972
118,0,6,0.50747645,0.5714124,0.5714124
119,0,6,0.50354576,0.5479103,0.5479103
120,0,6,0.49928576,0.5482112,0.5482112
121,0,6,0.49570438,0.55355716,0.55355716
122,0,6,0.49443838,0.5484735,0.5484735
123,0,7,0.48283738,0.560762,0.560762
124,0,7,0.4786367,0.55277085,0.55277085
125,0,7,0.4700414,0.54243505,0.54243505
126,0,7,0.46133983,0.52586675,0.52586675
127,0,6,0.47275004,0.55471843,0.55471843
128,0,6,0.48124906,0.544425,0.544425
129,0,6,0.48889908,0.53495306,0.53495306
130,0,6,0.49073827,0.5397581,0.5397581
131,0,7,0.48905587,0.5660976,0.5660976
132,0,7,0.47793174,0.55764765,0.55764765
133,0,7,0.4772759,0.5512166,0.5512166
134,0,7,0.4749959,0.5376519,0.5376519
135,0,6,0.49005395,0.5124755,0.5124755
136,0,6,0.4919757,0.5591308,0.5591308
137,0,6,0.48260814,0.54498184,0.54498184
138,0,7,0.48012385,0.5463104,0.5463104
139,0,6,0.4824232,0.5413362,0.5413362
140,0,6,0.49447522,0.5373604,0.5373604
