window,actual,predict,entropy,un_prob,overall
1,0,0,0.22775425,0.11686945,0.22775425
2,0,0,0.14187798,0.065614045,0.14187798
3,0,0,0.19062348,0.09671956,0.19062348
4,0,0,0.24159555,0.13741553,0.24159555
5,0,0,0.16716543,0.08183718,0.16716543
6,0,0,0.18181299,0.0906055,0.18181299
7,0,0,0.14373882,0.06523931,0.14373882
8,0,0,0.10003391,0.042875588,0.10003391
9,0,0,0.12767087,0.05761987,0.12767087
10,0,0,0.10788361,0.04876572,0.10788361
11,0,0,0.13875629,0.06590611,0.13875629
12,0,0,0.14561598,0.063826084,0.14561598
13,0,0,0.09021321,0.038758874,0.09021321
14,0,0,0.10048089,0.04399067,0.10048089
15,0,0,0.09000287,0.038277388,0.09000287
16,0,0,0.10148472,0.042645633,0.10148472
17,0,0,0.06484278,0.025493085,0.06484278
18,0,0,0.05697864,0.021662831,0.05697864
19,0,0,0.06854178,0.026788294,0.06854178
20,0,0,0.081177965,0.032620072,0.081177965
21,0,0,0.10869692,0.046783984,0.10869692
22,0,0,0.09590235,0.041057646,0.09590235
23,0,0,0.07264647,0.029912353,0.07264647
24,0,0,0.08247972,0.035309732,0.08247972
25,0,0,0.07058122,0.028318942,0.07058122
26,0,0,0.06087136,0.024034858,0.06087136
27,0,0,0.048379485,0.018663347,0.048379485
28,0,0,0.056676935,0.022453964,0.056676935
29,0,0,0.057532366,0.022580504,0.057532366
30,0,0,0.06580556,0.026338816,0.06580556
31,0,0,0.054537196,0.020962834,0.054537196
32,0,0,0.048395857,0.018374681,0.048395857
33,0,0,0.049298625,0.018636942,0.049298625
34,0,0,0.056192823,0.02203536,0.056192823
35,0,0,0.048464768,0.018171608,0.048464768
36,0,0,0.048061665,0.018173039,0.048061665
37,0,0,0.049541667,0.018713176,0.049541667
38,0,0,0.061002627,0.023617923,0.061002627
39,0,0,0.060166094,0.023389101,0.060166094
40,0,0,0.052346855,0.020044208,0.052346855
