window,actual,predict,entropy,un_prob,overall
1,0,0,0.38825655,0.3538077,0.38825655
2,0,0,0.26049724,0.15576488,0.26049724
3,0,0,0.099607944,0.03897327,0.099607944
4,0,0,0.09412918,0.03587085,0.09412918
5,0,0,0.06338126,0.022401094,0.06338126
6,0,0,0.031448882,0.010862887,0.031448882
7,0,0,0.026000405,0.0090433955,0.026000405
8,0,0,0.01765392,0.0058101416,0.01765392
9,0,0,0.02064668,0.0070639253,0.02064668
10,0,0,0.015059073,0.004854977,0.015059073
11,0,0,0.014935999,0.0048134923,0.014935999
12,0,0,0.014777797,0.0047740936,0.014777797
13,0,0,0.010846493,0.0033171773,0.010846493
14,0,0,0.0116671175,0.003619492,0.0116671175
15,0,0,0.009548141,0.002865672,0.009548141
16,0,0,0.014097171,0.004520297,0.014097171
17,0,0,0.010705587,0.0032690763,0.010705587
18,0,0,0.013636341,0.0043352246,0.013636341
19,0,0,0.011537678,0.0035595298,0.011537678
20,0,0,0.011720406,0.0036247373,0.011720406
21,0,0,0.012326406,0.0038481355,0.012326406
22,0,0,0.016363502,0.005359173,0.016363502
23,0,0,0.013700227,0.004360676,0.013700227
24,0,0,0.013885633,0.0044219494,0.013885633
25,0,0,0.015336619,0.00494653,0.015336619
26,0,0,0.01452217,0.0046464205,0.01452217
27,0,0,0.013159389,0.004160166,0.013159389
28,0,0,0.010245975,0.0031051636,0.010245975
29,0,0,0.010119435,0.0030610561,0.010119435
30,0,0,0.010368543,0.0031544566,0.010368543
31,0,0,0.0100285895,0.0030317903,0.0100285895
32,0,0,0.009071613,0.0026984215,0.009071613
33,0,0,0.01139181,0.0035171509,0.01139181
34,0,0,0.009943247,0.0030010939,0.009943247
35,0,0,0.011229842,0.0034614801,0.011229842
36,0,0,0.010865283,0.0033313632,0.010865283
37,0,0,0.011302949,0.0034903884,0.011302949
38,0,0,0.012931052,0.0040817857,0.012931052
39,0,0,0.012698019,0.003993571,0.012698019
40,0,0,0.010896027,0.0033425093,0.010896027
41,0,0,0.009022638,0.0026803613,0.009022638
42,0,0,0.011123011,0.0034174323,0.011123011
43,0,0,0.009147621,0.0027231574,0.009147621
44,0,0,0.00947803,0.0028375983,0.00947803
45,0,0,0.010544088,0.003216505,0.010544088
46,0,0,0.01021871,0.0031015873,0.01021871
47,0,0,0.0105292555,0.003212452,0.0105292555
48,0,0,0.008627278,0.0025488734,0.008627278
49,0,0,0.010661254,0.0032585263,0.010661254
50,0,0,0.009422098,0.0028184652,0.009422098
51,0,0,0.0115081025,0.0035481453,0.0115081025
52,0,0,0.014295478,0.0045664907,0.014295478
53,0,0,0.015442128,0.0050042868,0.015442128
54,0,0,0.01665735,0.005475402,0.01665735
55,0,0,0.014804395,0.0047473907,0.014804395
56,0,0,0.014659808,0.0047113895,0.014659808
57,0,0,0.012816108,0.0040187836,0.012816108
58,0,0,0.0135272965,0.0042904615,0.0135272965
59,0,0,0.012640173,0.0039578676,0.012640173
60,0,0,0.012373609,0.0038616061,0.012373609
61,0,0,0.011574601,0.003581643,0.011574601
62,0,0,0.01095128,0.0033575296,0.01095128
63,0,0,0.0120273465,0.0037401915,0.0120273465
64,0,0,0.010693344,0.0032658577,0.010693344
65,0,0,0.01032058,0.003131926,0.01032058
66,0,0,0.012769896,0.004021764,0.012769896
67,0,0,0.010126776,0.003063202,0.010126776
68,0,0,0.012439097,0.003902197,0.012439097
69,0,0,0.011736001,0.003647685,0.011736001
70,0,0,0.0087674055,0.002593577,0.0087674055
71,0,0,0.010299114,0.0031238794,0.010299114
72,0,0,0.009040647,0.0026878119,0.009040647
73,0,0,0.008403594,0.0024748445,0.008403594
74,0,0,0.009767152,0.0029457808,0.009767152
75,0,0,0.009649229,0.0028975606,0.009649229
76,0,0,0.011856295,0.0036821365,0.011856295
77,0,0,0.011669113,0.0036139488,0.011669113
78,0,0,0.012054019,0.0037565231,0.012054019
79,0,0,0.009949168,0.0030055046,0.009949168
80,0,0,0.013147839,0.0041686893,0.013147839
81,0,0,0.011452539,0.0035467148,0.011452539
82,0,0,0.011661381,0.0036177635,0.011661381
83,0,0,0.013529346,0.004286051,0.013529346
84,0,0,0.014454002,0.0046229362,0.014454002
85,0,0,0.014902496,0.004770398,0.014902496
86,0,0,0.01922244,0.006441891,0.01922244
87,0,0,0.015603743,0.0050095916,0.015603743
88,0,0,0.018754402,0.006187916,0.018754402
89,0,0,0.017612755,0.005718112,0.017612755
90,0,0,0.015977662,0.0050932765,0.015977662
91,0,0,0.020718493,0.006989658,0.020718493
92,0,0,0.01908682,0.0063630342,0.01908682
93,0,0,0.014516622,0.0046023726,0.014516622
94,0,0,0.015573404,0.005039096,0.015573404
95,0,0,0.01528415,0.004948795,0.01528415
96,0,0,0.010491247,0.0031809807,0.010491247
97,0,0,0.012754295,0.003983438,0.012754295
98,0,0,0.01236395,0.0038243532,0.01236395
99,0,0,0.015507383,0.0050062537,0.015507383
100,0,0,0.018621497,0.0061751604,0.018621497
101,0,0,0.0180104,0.0058008432,0.0180104
102,0,0,0.02406855,0.007919371,0.02406855
103,0,0,0.023408521,0.007707894,0.023408521
104,0,0,0.024929047,0.00838989,0.024929047
105,0,0,0.025268193,0.008546114,0.025268193
106,0,0,0.029475162,0.010415137,0.029475162
107,0,0,0.02101081,0.007051587,0.02101081
108,0,0,0.043451324,0.016918719,0.043451324
109,0,0,0.074524336,0.03295231,0.074524336
110,0,0,0.03543484,0.011871755,0.03543484
111,0,0,0.045737687,0.015542209,0.045737687
112,0,0,0.1162771,0.046995163,0.1162771
113,0,0,0.1181807,0.047892272,0.1181807
114,0,0,0.13949074,0.060607493,0.13949074
115,0,0,0.078740545,0.02885735,0.078740545
116,0,0,0.049250007,0.016823292,0.049250007
117,0,0,0.04177584,0.0147928,0.04177584
118,0,0,0.027594762,0.009515166,0.027594762
119,0,0,0.028958607,0.010425031,0.028958607
120,0,0,0.018500708,0.006142795,0.018500708
121,0,0,0.017785182,0.005867183,0.017785182
122,0,0,0.018356593,0.006094277,0.018356593
123,0,0,0.015477412,0.0050133467,0.015477412
124,0,0,0.014496162,0.0046398044,0.014496162
125,0,0,0.0149836335,0.00481385,0.0149836335
126,0,0,0.016719835,0.0054810643,0.016719835
127,0,0,0.016426494,0.005374372,0.016426494
128,0,0,0.0149309505,0.004803598,0.0149309505
129,0,0,0.0150874285,0.004868984,0.0150874285
130,0,0,0.015464382,0.0050013065,0.015464382
131,0,0,0.014260994,0.004553616,0.014260994
132,0,0,0.016290389,0.005328715,0.016290389
133,0,0,0.01448835,0.004631996,0.01448835
134,0,0,0.014520834,0.004654467,0.014520834
135,0,0,0.016715141,0.005487323,0.016715141
136,0,0,0.01605844,0.005217254,0.01605844
137,0,0,0.01606938,0.0052294135,0.01606938
138,0,0,0.01515973,0.004881859,0.01515973
139,0,0,0.017579492,0.0058022738,0.017579492
140,0,0,0.014806801,0.004750371,0.014806801
141,0,0,0.0146924695,0.0047237873,0.0146924695
142,0,0,0.015565521,0.0050294995,0.015565521
143,0,0,0.01456937,0.004647851,0.01456937
144,0,0,0.01868014,0.006189406,0.01868014
145,0,0,0.022529596,0.007731259,0.022529596
146,0,0,0.029222641,0.010476172,0.029222641
147,0,0,0.026377855,0.009244144,0.026377855
148,0,0,0.029534275,0.010477006,0.029534275
149,0,0,0.02308381,0.007882893,0.02308381
150,0,0,0.021343725,0.0072291493,0.021343725
151,0,0,0.02402825,0.008350968,0.02402825
152,0,0,0.024136182,0.008345485,0.024136182
153,0,0,0.019561194,0.006528616,0.019561194
154,0,0,0.020029806,0.0067217946,0.020029806
155,0,0,0.018892094,0.0063085556,0.018892094
156,0,0,0.017103318,0.0056081414,0.017103318
157,0,0,0.016169392,0.005262077,0.016169392
158,0,0,0.017623609,0.0058130026,0.017623609
159,0,0,0.019304499,0.006424606,0.019304499
160,0,0,0.021278672,0.0071802735,0.021278672
161,0,0,0.021451186,0.007235706,0.021451186
162,0,0,0.02597688,0.009069264,0.02597688
163,0,0,0.027052002,0.0095642805,0.027052002
164,0,0,0.024476582,0.008482933,0.024476582
165,0,0,0.023802603,0.0081781745,0.023802603
166,0,0,0.0244883,0.008398473,0.0244883
167,0,0,0.028060162,0.009851098,0.028060162
168,0,0,0.026215985,0.009184003,0.026215985
169,0,0,0.021682829,0.007358134,0.021682829
170,0,0,0.020812452,0.007031977,0.020812452
171,0,0,0.01893145,0.006314695,0.01893145
172,0,0,0.016290355,0.0052978396,0.016290355
173,0,0,0.021852294,0.0074387193,0.021852294
174,0,0,0.019055687,0.006348908,0.019055687
