window,actual,predict,entropy,un_prob,overall
1,0,0,0.13299774,0.058195412,0.13299774
2,0,0,0.083890386,0.03510189,0.083890386
3,0,0,0.0965726,0.040124178,0.0965726
4,0,0,0.05778959,0.023042083,0.05778959
5,0,0,0.051804528,0.020082533,0.051804528
6,0,0,0.062370483,0.024512947,0.062370483
7,0,0,0.05514393,0.021503985,0.05514393
8,0,0,0.054209404,0.020779848,0.054209404
9,0,0,0.052712366,0.020166516,0.052712366
10,0,0,0.05577652,0.022076726,0.05577652
11,0,0,0.055303734,0.02205807,0.055303734
12,0,0,0.052663144,0.020369887,0.052663144
13,0,0,0.061849225,0.024216592,0.061849225
14,0,0,0.047562476,0.01773578,0.047562476
15,0,0,0.065888986,0.026339173,0.065888986
16,0,0,0.060780782,0.024388433,0.060780782
17,0,0,0.0571919,0.022275984,0.0571919
18,0,0,0.047373455,0.018128872,0.047373455
19,0,0,0.060144518,0.024154246,0.060144518
20,0,0,0.12302302,0.05659908,0.12302302
21,0,0,0.045507047,0.016919851,0.045507047
22,0,0,0.05530276,0.021256387,0.05530276
23,0,0,0.038918976,0.014153063,0.038918976
24,0,0,0.070836276,0.029278874,0.070836276
25,0,0,0.11253533,0.04917282,0.11253533
26,0,0,0.047390502,0.01752007,0.047390502
27,0,0,0.03720265,0.013192356,0.03720265
28,0,0,0.039072324,0.0141927,0.039072324
29,0,0,0.05044112,0.01942712,0.05044112
30,0,0,0.07236245,0.029886782,0.07236245
31,0,0,0.05063234,0.019468248,0.05063234
32,0,0,0.047102276,0.017631352,0.047102276
33,0,0,0.034393236,0.012216508,0.034393236
34,0,0,0.04394207,0.01588595,0.04394207
35,0,0,0.056753322,0.021528542,0.056753322
36,0,0,0.05117026,0.018624902,0.05117026
37,0,0,0.045836385,0.016653419,0.045836385
38,0,0,0.053953804,0.020353496,0.053953804
39,0,0,0.04527717,0.016840935,0.04527717
40,0,0,0.056912705,0.022205353,0.056912705
41,0,0,0.06431292,0.024860859,0.06431292
42,0,0,0.052464,0.019663751,0.052464
43,0,0,0.0458974,0.016858697,0.0458974
44,0,0,0.049046237,0.018314123,0.049046237
45,0,0,0.06763862,0.027258694,0.06763862
46,0,0,0.059312407,0.023322225,0.059312407
47,0,0,0.04317621,0.0160802,0.04317621
48,0,0,0.03700191,0.013267219,0.03700191
49,0,0,0.03066978,0.010620892,0.03066978
50,0,0,0.035896014,0.012662172,0.035896014
51,0,0,0.03787191,0.013595462,0.03787191
52,0,0,0.04188986,0.01535964,0.04188986
53,0,0,0.053465653,0.020487726,0.053465653
54,0,0,0.040237837,0.0146256685,0.040237837
55,0,0,0.04527702,0.017011821,0.04527702
56,0,0,0.043592338,0.01619488,0.043592338
57,0,0,0.03701633,0.01320225,0.03701633
58,0,0,0.042801797,0.015813887,0.042801797
59,0,0,0.029063392,0.00996995,0.029063392
60,0,0,0.03634382,0.012871265,0.03634382
61,0,0,0.036769,0.012961507,0.036769
62,0,0,0.03350765,0.011786878,0.03350765
63,0,0,0.035351004,0.012632847,0.035351004
64,0,0,0.033177804,0.0115363,0.033177804
65,0,0,0.029571503,0.010125399,0.029571503
66,0,0,0.033288453,0.011632621,0.033288453
67,0,0,0.032096867,0.011201799,0.032096867
68,0,0,0.039146304,0.01420778,0.039146304
69,0,0,0.04089164,0.014784694,0.04089164
70,0,0,0.040281676,0.014345825,0.040281676
71,0,0,0.036750574,0.013065219,0.036750574
72,0,0,0.03362039,0.011710048,0.03362039
73,0,0,0.033896953,0.011843681,0.033896953
74,0,0,0.040605865,0.014793932,0.040605865
75,0,0,0.06583215,0.026076913,0.06583215
76,0,0,0.048075993,0.017832994,0.048075993
77,0,0,0.046494555,0.017539859,0.046494555
78,0,0,0.040568795,0.014650643,0.040568795
79,0,0,0.05369588,0.020534694,0.05369588
80,0,0,0.048587665,0.018374681,0.048587665
81,0,0,0.043683495,0.016132474,0.043683495
82,0,0,0.056521226,0.02205193,0.056521226
83,0,0,0.28313926,0.14939678,0.28313926
84,0,0,0.6256809,0.43741703,0.6256809
85,0,0,0.4608926,0.26652688,0.4608926
86,0,0,0.48711413,0.29711568,0.48711413
87,0,0,0.67611045,0.45063472,0.67611045
88,0,0,0.52175784,0.31743574,0.52175784
89,0,0,0.072420225,0.028808177,0.072420225
90,0,0,0.039614744,0.014182389,0.039614744
91,0,0,0.061328024,0.023455143,0.061328024
92,0,0,0.2559097,0.14319038,0.2559097
93,0,0,0.22045504,0.10639107,0.22045504
94,0,0,0.5111901,0.39702052,0.5111901
95,0,5,0.41997293,0.24923939,0.41997293
96,0,5,0.5636374,0.36575,0.5636374
97,0,5,0.62515324,0.517063,0.62515324
98,0,0,0.5529504,0.51186407,0.5529504
99,0,0,0.4525246,0.33660805,0.4525246
100,0,0,0.23403624,0.12300986,0.23403624
101,0,0,0.13149254,0.057632804,0.13149254
102,0,0,0.44067004,0.32716316,0.44067004
103,0,5,0.61082447,0.6280658,0.6280658
104,0,5,0.5304433,0.44888252,0.5304433
105,0,7,0.62287766,0.6474329,0.6474329
106,0,0,0.60078675,0.59083986,0.60078675
107,0,5,0.45217243,0.43319887,0.45217243
108,0,5,0.4840923,0.54608774,0.54608774
109,0,0,0.13707519,0.064062774,0.13707519
110,0,0,0.42318386,0.43433154,0.43433154
111,0,0,0.33092687,0.24034327,0.33092687
112,0,0,0.19490242,0.098223805,0.19490242
113,0,0,0.209198,0.10804629,0.209198
114,0,0,0.17786552,0.089030206,0.17786552
115,0,0,0.08473077,0.03535956,0.08473077
116,0,0,0.044274405,0.016152918,0.044274405
117,0,0,0.06381719,0.024709642,0.06381719
118,0,0,0.035263922,0.012363076,0.035263922
119,0,0,0.039647974,0.013983309,0.039647974
120,0,0,0.037667282,0.0132930875,0.037667282
121,0,0,0.05224277,0.019887984,0.05224277
122,0,0,0.04996356,0.018231153,0.04996356
123,0,0,0.043866623,0.016022861,0.043866623
124,0,0,0.041509606,0.015018225,0.041509606
125,0,0,0.053438056,0.020266354,0.053438056
126,0,0,0.06709348,0.026992142,0.06709348
127,0,0,0.05287551,0.020483553,0.05287551
128,0,0,0.058660887,0.02230835,0.058660887
129,0,0,0.04106212,0.015045881,0.04106212
130,0,0,0.04873377,0.018364668,0.04873377
131,0,0,0.041054863,0.0147333145,0.041054863
132,0,0,0.035690054,0.0125927925,0.035690054
133,0,0,0.036385633,0.012964308,0.036385633
134,0,0,0.03941468,0.014223874,0.03941468
135,0,0,0.036930524,0.013271868,0.036930524
136,0,0,0.039396476,0.014100671,0.039396476
137,0,0,0.034883603,0.01250422,0.034883603
138,0,0,0.033041365,0.011707723,0.033041365
139,0,0,0.04244413,0.015839636,0.04244413
140,0,0,0.03367482,0.0118585825,0.03367482
141,0,0,0.04600002,0.016936123,0.04600002
142,0,0,0.041438516,0.015358388,0.041438516
143,0,0,0.047498025,0.017895997,0.047498025
144,0,0,0.07369057,0.029424429,0.07369057
145,0,0,0.049428686,0.018217921,0.049428686
146,0,0,0.04486165,0.016147614,0.04486165
147,0,0,0.040005904,0.014177024,0.040005904
148,0,0,0.04935752,0.01813221,0.04935752
149,0,0,0.05480251,0.02077961,0.05480251
150,0,0,0.036841463,0.013230801,0.036841463
151,0,0,0.0415086,0.015022635,0.0415086
152,0,0,0.044730764,0.016513824,0.044730764
153,0,0,0.04014585,0.014821708,0.04014585
154,0,0,0.041413512,0.015240133,0.041413512
155,0,0,0.04069809,0.014774859,0.04069809
156,0,0,0.042125866,0.015332818,0.042125866
157,0,0,0.06046181,0.023884237,0.06046181
158,0,0,0.049478848,0.018796146,0.049478848
159,0,0,0.046724416,0.017645597,0.046724416
160,0,0,0.044393077,0.016450644,0.044393077
161,0,0,0.039740045,0.014508605,0.039740045
162,0,0,0.031129634,0.010776401,0.031129634
163,0,0,0.027339209,0.009150267,0.027339209
164,0,0,0.031046418,0.010690093,0.031046418
165,0,0,0.02843472,0.009860873,0.02843472
166,0,0,0.04575626,0.017175794,0.04575626
167,0,0,0.039668027,0.014621854,0.039668027
168,0,0,0.047967415,0.018411994,0.047967415
169,0,0,0.031766623,0.011091888,0.031766623
170,0,0,0.042091537,0.015623689,0.042091537
171,0,0,0.032402076,0.0113505125,0.032402076
172,0,0,0.03785597,0.013646841,0.03785597
173,0,0,0.033659175,0.0118559,0.033659175
174,0,0,0.053963695,0.02086395,0.053963695
175,0,0,0.043272287,0.015927374,0.043272287
176,0,0,0.042172972,0.015518665,0.042172972
177,0,0,0.040826682,0.014877439,0.040826682
178,0,0,0.054342046,0.020810008,0.054342046
179,0,0,0.05624866,0.021050334,0.05624866
180,0,0,0.055087846,0.020799398,0.055087846
181,0,0,0.043461714,0.015551686,0.043461714
182,0,0,0.058016267,0.02223277,0.058016267
183,0,0,0.07031779,0.027352273,0.07031779
184,0,0,0.06326086,0.025007784,0.06326086
185,0,0,0.044825424,0.016456187,0.044825424
186,0,0,0.059433892,0.02264005,0.059433892
187,0,0,0.052941464,0.01948762,0.052941464
188,0,0,0.03645265,0.012593925,0.03645265
189,0,0,0.048323058,0.017280936,0.048323058
190,0,0,0.095570184,0.03939575,0.095570184
191,0,0,0.25983915,0.14364243,0.25983915
192,0,0,0.3404548,0.21629119,0.3404548
193,0,0,0.5198063,0.46837974,0.5198063
194,0,5,0.5704313,0.5406908,0.5704313
195,0,5,0.68993574,0.5544286,0.68993574
196,0,0,0.7000033,0.5840045,0.7000033
197,0,0,0.797097,0.66963446,0.797097
198,0,4,0.7092454,0.54030466,0.7092454
199,0,4,0.76235443,0.59355223,0.76235443
200,0,5,0.7143347,0.6474087,0.7143347
201,0,5,0.7239274,0.6394127,0.7239274
202,0,7,0.72054964,0.6016006,0.72054964
203,0,7,0.6475011,0.5079716,0.6475011
204,0,7,0.6013218,0.43580395,0.6013218
205,0,7,0.57678694,0.40060896,0.57678694
206,0,7,0.6187961,0.45758975,0.6187961
207,0,7,0.693659,0.56939584,0.693659
208,0,7,0.6633837,0.45325053,0.6633837
209,0,7,0.54567266,0.3510959,0.54567266
210,0,7,0.7826614,0.65437603,0.7826614
211,0,4,0.78670317,0.63870305,0.78670317
212,0,4,0.79174775,0.57848704,0.79174775
213,0,4,0.6384689,0.41489697,0.6384689
214,0,5,0.68889123,0.50463486,0.68889123
215,0,4,0.8562612,0.73864055,0.8562612
216,0,5,0.6269042,0.4436924,0.6269042
217,0,5,0.65304816,0.47555482,0.65304816
218,0,5,0.634967,0.39617676,0.634967
219,0,5,0.63928574,0.5453522,0.63928574
220,0,0,0.6007825,0.56176525,0.6007825
221,0,0,0.34511083,0.2090252,0.34511083
222,0,0,0.4528293,0.31589484,0.4528293
223,0,5,0.44198295,0.2839052,0.44198295
224,0,5,0.5390608,0.4548658,0.5390608
225,0,5,0.3528081,0.211276,0.3528081
226,0,5,0.36510667,0.23810858,0.36510667
227,0,5,0.5473234,0.49884874,0.5473234
228,0,0,0.58711123,0.5975047,0.5975047
229,0,0,0.2574932,0.14471352,0.2574932
230,0,0,0.06157108,0.023736894,0.06157108
231,0,0,0.04548181,0.016744494,0.04548181
232,0,0,0.055405796,0.020751476,0.055405796
233,0,0,0.060436852,0.023620069,0.060436852
234,0,0,0.10603958,0.044725537,0.10603958
235,0,0,0.42464226,0.4950673,0.4950673
236,0,5,0.30334416,0.23842216,0.30334416
237,0,5,0.38658914,0.40093005,0.40093005
238,0,5,0.44242433,0.4173668,0.44242433
239,0,0,0.5321587,0.57244956,0.57244956
240,0,0,0.12579618,0.05632651,0.12579618
241,0,0,0.07898998,0.030853212,0.07898998
242,0,0,0.091584064,0.037132025,0.091584064
243,0,0,0.09237384,0.038912833,0.09237384
244,0,0,0.14252232,0.06697476,0.14252232
245,0,0,0.104809925,0.045927286,0.104809925
246,0,0,0.046216574,0.017185032,0.046216574
247,0,0,0.06375554,0.02499199,0.06375554
248,0,0,0.049829453,0.018754601,0.049829453
249,0,0,0.06164382,0.024324954,0.06164382
250,0,0,0.05381152,0.020620465,0.05381152
251,0,0,0.048089307,0.01816541,0.048089307
252,0,0,0.058712658,0.023247778,0.058712658
253,0,0,0.05675424,0.021786988,0.05675424
254,0,0,0.05035068,0.01898402,0.05035068
255,0,0,0.08050097,0.031788588,0.08050097
256,0,0,0.12628205,0.05553943,0.12628205
257,0,0,0.11825562,0.05195898,0.11825562
258,0,0,0.08223756,0.03281969,0.08223756
259,0,0,0.10956154,0.04686761,0.10956154
260,0,0,0.07753411,0.03153807,0.07753411
261,0,0,0.04146167,0.015066206,0.04146167
262,0,0,0.0514061,0.0192222,0.0514061
263,0,0,0.061233893,0.023483574,0.061233893
264,0,0,0.08564787,0.036269844,0.08564787
265,0,0,0.14182669,0.06598377,0.14182669
266,0,0,0.12564881,0.056455076,0.12564881
267,0,0,0.1689205,0.08145517,0.1689205
268,0,0,0.14801219,0.06990826,0.14801219
269,0,0,0.12004896,0.055904806,0.12004896
270,0,0,0.118828535,0.05451125,0.118828535
271,0,0,0.06719671,0.026377916,0.06719671
272,0,0,0.06661345,0.025458813,0.06661345
273,0,0,0.048367225,0.017598689,0.048367225
274,0,0,0.0975549,0.042136192,0.0975549
275,0,0,0.114063054,0.051280737,0.114063054
276,0,0,0.10452901,0.046025813,0.10452901
277,0,0,0.073508926,0.029603839,0.073508926
278,0,0,0.08469998,0.03420949,0.08469998
279,0,0,0.0802911,0.03231609,0.0802911
280,0,0,0.08993053,0.039315164,0.08993053
281,0,0,0.1409097,0.06879485,0.1409097
282,0,0,0.086522445,0.035491645,0.086522445
283,0,0,0.07781489,0.03178543,0.07781489
284,0,0,0.16826946,0.081264436,0.16826946
285,0,0,0.18296807,0.09201181,0.18296807
286,0,0,0.2641623,0.16725701,0.2641623
287,0,5,0.34473762,0.27614558,0.34473762
288,0,5,0.4991499,0.43165356,0.4991499
289,0,5,0.48419228,0.3537041,0.48419228
290,0,5,0.66432166,0.48479962,0.66432166
291,1,3,0.82557106,0.6467383,0.82557106
292,1,3,0.87616277,0.6715518,0.87616277
293,1,1,0.7810664,0.6235051,0.7810664
294,1,1,0.60524863,0.5116422,0.60524863
295,1,1,0.45722395,0.28024518,0.45722395
296,1,1,0.5699092,0.43211013,0.5699092
297,1,1,0.13470455,0.060819328,0.13470455
298,1,1,0.23024075,0.13998365,0.23024075
299,1,1,0.18737805,0.09861255,0.18737805
300,1,1,0.044897523,0.015990973,0.044897523
301,1,1,0.074194886,0.029524386,0.074194886
302,1,1,0.12729727,0.058421254,0.12729727
303,1,1,0.52094406,0.49490672,0.52094406
304,1,1,0.4799603,0.37921846,0.4799603
305,1,1,0.42565623,0.2605123,0.42565623
306,1,1,0.5111796,0.5412747,0.5412747
307,1,1,0.86250025,0.7172191,0.86250025
308,1,6,0.7637045,0.60063523,0.7637045
309,1,3,0.5191441,0.52944535,0.52944535
310,1,1,0.733188,0.69926524,0.733188
311,1,1,0.50933725,0.3307178,0.50933725
312,1,1,0.4883847,0.31178856,0.4883847
