window,actual,predict,entropy,un_prob,overall
1,0,0,0.086495794,0.03439063,0.086495794
2,0,0,0.10038263,0.04137796,0.10038263
3,0,0,0.34121892,0.22114187,0.34121892
4,0,0,0.17451505,0.092445314,0.17451505
5,0,0,0.17482565,0.09005809,0.17482565
6,0,0,0.122145005,0.059113503,0.122145005
7,0,0,0.1827507,0.09840739,0.1827507
8,0,0,0.20094247,0.113764524,0.20094247
9,0,0,0.28815734,0.18985957,0.28815734
10,0,0,0.43087253,0.41457605,0.43087253
11,0,3,0.32506704,0.17448199,0.32506704
12,0,3,0.25197616,0.12103081,0.25197616
13,0,3,0.17384297,0.07858348,0.17384297
14,0,3,0.29085732,0.17534935,0.29085732
15,0,3,0.36479586,0.270055,0.36479586
16,0,3,0.38056934,0.32024086,0.38056934
17,0,3,0.43677062,0.42658854,0.43677062
18,0,3,0.441113,0.4618252,0.4618252
19,0,6,0.45876545,0.5224613,0.5224613
20,0,3,0.36963806,0.30281818,0.36963806
21,0,3,0.33857566,0.24534857,0.33857566
22,0,3,0.27046707,0.16301823,0.27046707
23,0,3,0.08803573,0.034079194,0.08803573
24,0,3,0.100657605,0.03960365,0.100657605
25,0,3,0.10075263,0.03977865,0.10075263
26,0,3,0.09687254,0.03822726,0.09687254
27,0,3,0.1328549,0.057914197,0.1328549
28,0,3,0.24211468,0.13371497,0.24211468
29,0,3,0.2367836,0.12603217,0.2367836
30,0,3,0.25324252,0.13876241,0.25324252
31,0,3,0.29900503,0.1843704,0.29900503
32,0,3,0.32071164,0.21179056,0.32071164
33,0,3,0.28226233,0.17516738,0.28226233
34,0,3,0.41485992,0.40512484,0.41485992
35,0,6,0.4436261,0.4913394,0.4913394
36,0,3,0.31859636,0.21095765,0.31859636
37,0,6,0.4774526,0.5417917,0.5417917
38,0,6,0.36024684,0.22963196,0.36024684
39,0,6,0.304249,0.16674644,0.304249
40,0,6,0.37279776,0.22919905,0.37279776
41,0,6,0.4475403,0.3296455,0.4475403
42,0,3,0.4851841,0.5314473,0.5314473
43,0,3,0.4674638,0.41991848,0.4674638
44,0,6,0.56807876,0.50009525,0.56807876
45,0,3,0.55029064,0.397586,0.55029064
46,0,3,0.7055798,0.6239939,0.7055798
47,0,3,0.7065933,0.62832034,0.7065933
48,0,3,0.75754017,0.62062114,0.75754017
49,0,3,0.76673913,0.5278883,0.76673913
50,0,3,0.7700932,0.6429577,0.7700932
51,0,1,0.5460244,0.48921812,0.5460244
52,0,1,0.43906978,0.29935777,0.43906978
53,0,1,0.20216827,0.09951252,0.20216827
54,0,1,0.28461084,0.1688996,0.28461084
55,0,3,0.67154765,0.5653126,0.67154765
56,0,1,0.65088433,0.63584924,0.65088433
57,0,1,0.5323588,0.41387057,0.5323588
58,0,1,0.52388096,0.44466954,0.52388096
59,0,1,0.28267875,0.15319121,0.28267875
60,0,1,0.49312767,0.34977472,0.49312767
61,0,1,0.35086533,0.21195579,0.35086533
62,0,1,0.48380074,0.4408952,0.48380074
63,0,1,0.18172379,0.086579144,0.18172379
64,0,1,0.28908184,0.1809439,0.28908184
65,0,1,0.3059487,0.18531704,0.3059487
66,0,1,0.47750655,0.39215732,0.47750655
67,0,1,0.5014072,0.51448774,0.51448774
68,0,0,0.5118633,0.4318915,0.5118633
69,0,0,0.21058808,0.09824079,0.21058808
70,0,0,0.07597957,0.029097617,0.07597957
71,0,0,0.12997143,0.056033134,0.12997143
72,0,0,0.13150084,0.0596568,0.13150084
73,0,0,0.14763121,0.061868906,0.14763121
74,0,0,0.3082665,0.16514868,0.3082665
75,0,0,0.55066824,0.5172204,0.55066824
76,0,0,0.4876239,0.45267916,0.4876239
77,0,0,0.48809886,0.51887417,0.51887417
78,0,0,0.45211926,0.37016034,0.45211926
79,0,0,0.47973254,0.42547518,0.47973254
80,0,1,0.46879888,0.42816228,0.46879888
81,0,1,0.4973411,0.5194078,0.5194078
82,0,0,0.46497476,0.42499816,0.46497476
83,0,0,0.38544506,0.2538817,0.38544506
84,0,0,0.26846394,0.12215495,0.26846394
85,0,0,0.23006345,0.10391003,0.23006345
86,0,0,0.29477546,0.14014983,0.29477546
87,0,0,0.35160506,0.17902124,0.35160506
88,0,0,0.23350672,0.106179535,0.23350672
89,0,0,0.31285027,0.1549192,0.31285027
90,0,0,0.24963546,0.11663854,0.24963546
91,0,0,0.17907684,0.07733673,0.17907684
92,0,0,0.14891513,0.062354803,0.14891513
93,0,0,0.10214597,0.04058224,0.10214597
94,0,0,0.11298601,0.04583448,0.11298601
95,0,0,0.10173019,0.04025036,0.10173019
96,0,0,0.15646188,0.06702125,0.15646188
97,0,0,0.14622577,0.06402612,0.14622577
98,0,0,0.2011502,0.09145439,0.2011502
99,0,0,0.20959172,0.094653666,0.20959172
100,0,0,0.35406545,0.18571341,0.35406545
101,0,0,0.38700634,0.20756763,0.38700634
102,0,0,0.40576068,0.22224408,0.40576068
103,0,0,0.46249947,0.2702505,0.46249947
104,0,0,0.5453931,0.3503095,0.5453931
105,0,0,0.53637326,0.34149748,0.53637326
106,0,0,0.55373067,0.35469884,0.55373067
107,0,0,0.58868617,0.39780366,0.58868617
108,0,0,0.4557388,0.26046628,0.4557388
109,0,0,0.45993933,0.26726067,0.45993933
110,0,0,0.43797472,0.24884182,0.43797472
111,0,0,0.5341382,0.34164733,0.5341382
112,0,0,0.4926975,0.3010226,0.4926975
113,0,0,0.3477236,0.1818766,0.3477236
114,0,0,0.3420909,0.18022007,0.3420909
115,0,0,0.3046749,0.15566647,0.3046749
116,0,0,0.32901913,0.17562878,0.32901913
117,0,0,0.2766084,0.14143461,0.2766084
118,0,0,0.33646956,0.18137258,0.33646956
119,0,0,0.24313967,0.11449468,0.24313967
120,0,0,0.18424799,0.08103818,0.18424799
121,0,0,0.2250228,0.104405165,0.2250228
122,0,0,0.20737728,0.09389007,0.20737728
123,0,0,0.17919041,0.078655064,0.17919041
124,0,0,0.22977157,0.107755005,0.22977157
125,0,0,0.28783405,0.14103049,0.28783405
126,0,0,0.27848253,0.13576794,0.27848253
127,0,0,0.38961738,0.2129736,0.38961738
128,0,0,0.39583465,0.2191487,0.39583465
129,0,0,0.34316763,0.1770736,0.34316763
130,0,0,0.41236672,0.22857362,0.41236672
131,0,0,0.3762141,0.19960964,0.3762141
132,0,0,0.38624683,0.20939058,0.38624683
133,0,0,0.3948783,0.21582174,0.3948783
134,0,0,0.35172462,0.18492872,0.35172462
135,0,0,0.39875323,0.22029978,0.39875323
136,0,0,0.4828218,0.29022986,0.4828218
137,0,0,0.50135833,0.30881345,0.50135833
138,0,0,0.39355817,0.21301687,0.39355817
139,0,0,0.4598231,0.26642543,0.4598231
140,0,0,0.44859198,0.2581104,0.44859198
141,0,0,0.3338841,0.17003304,0.3338841
142,0,0,0.3241474,0.16369277,0.3241474
143,0,0,0.28583717,0.138017,0.28583717
144,0,0,0.24093096,0.1121583,0.24093096
145,0,0,0.19754091,0.08913207,0.19754091
146,0,0,0.1594458,0.06895238,0.1594458
147,0,0,0.1324129,0.055248618,0.1324129
148,0,0,0.1611699,0.070575595,0.1611699
149,0,0,0.19779897,0.09029323,0.19779897
150,0,0,0.2254729,0.10500568,0.2254729
151,0,0,0.27649656,0.13455713,0.27649656
152,0,0,0.275368,0.13364881,0.275368
153,0,0,0.35079777,0.1833843,0.35079777
154,0,0,0.35205147,0.1834408,0.35205147
155,0,0,0.39484966,0.21564233,0.39484966
156,0,0,0.4622914,0.2676841,0.4622914
157,0,0,0.44796458,0.25876564,0.44796458
158,0,0,0.39084256,0.21205199,0.39084256
159,0,0,0.35580856,0.18616426,0.35580856
160,0,0,0.34937996,0.18153423,0.34937996
161,0,0,0.40447983,0.22355145,0.40447983
162,0,0,0.42129844,0.23594779,0.42129844
163,0,0,0.39559934,0.21692032,0.39559934
164,0,0,0.48549423,0.29344803,0.48549423
165,0,0,0.41689146,0.23190951,0.41689146
166,0,0,0.47499418,0.28047687,0.47499418
167,0,0,0.43398336,0.24500376,0.43398336
168,0,0,0.44252345,0.25359285,0.44252345
169,0,0,0.50121313,0.30470556,0.50121313
170,0,0,0.4753375,0.27943963,0.4753375
171,0,0,0.4467696,0.25490355,0.4467696
172,0,0,0.3078575,0.15229195,0.3078575
173,0,0,0.23844,0.11034489,0.23844
174,0,0,0.28528443,0.1442579,0.28528443
175,0,0,0.2186813,0.12639934,0.2186813
176,0,0,0.24431764,0.15024894,0.24431764
177,0,0,0.11418574,0.04819715,0.11418574
178,0,0,0.15871783,0.07192677,0.15871783
179,0,0,0.31100157,0.17147839,0.31100157
180,0,0,0.33717507,0.19251937,0.33717507
181,0,0,0.37186736,0.26242656,0.37186736
182,0,1,0.51394534,0.51669407,0.51669407
183,0,0,0.44508228,0.4047013,0.44508228
184,0,0,0.38157243,0.26971078,0.38157243
185,0,0,0.39753422,0.23275238,0.39753422
186,0,0,0.22885917,0.12226814,0.22885917
187,0,0,0.2981144,0.15734065,0.2981144
188,0,0,0.280253,0.14673924,0.280253
189,0,0,0.33605173,0.20745927,0.33605173
190,0,0,0.3335021,0.1891473,0.3335021
191,0,0,0.15117624,0.067088485,0.15117624
192,0,0,0.10724251,0.0435611,0.10724251
193,0,0,0.3374108,0.19681424,0.3374108
194,0,0,0.24774705,0.13547748,0.24774705
195,0,0,0.355249,0.22687054,0.355249
196,0,0,0.15019837,0.063323975,0.15019837
197,0,0,0.13826333,0.058456123,0.13826333
198,0,0,0.14043248,0.05983746,0.14043248
199,0,0,0.1541931,0.06791133,0.1541931
200,0,0,0.2551368,0.122427166,0.2551368
201,0,0,0.3401298,0.17727739,0.3401298
202,0,0,0.28498465,0.14156318,0.28498465
203,0,0,0.68555677,0.4922651,0.68555677
204,0,6,0.80972034,0.7494553,0.80972034
205,0,0,0.79121405,0.65113497,0.79121405
206,0,0,0.68099874,0.46069938,0.68099874
207,0,0,0.62789595,0.41215265,0.62789595
208,0,0,0.53946865,0.32773036,0.53946865
209,0,0,0.4426176,0.23982108,0.4426176
210,0,0,0.23392981,0.10564178,0.23392981
211,0,0,0.15734133,0.06683183,0.15734133
212,0,0,0.13997808,0.058232248,0.13997808
213,0,0,0.082498536,0.032880723,0.082498536
214,0,0,0.14054722,0.05944246,0.14054722
215,0,0,0.24622561,0.11867064,0.24622561
216,0,0,0.10778414,0.043680847,0.10778414
217,0,0,0.112125695,0.04681623,0.112125695
218,0,0,0.1262516,0.05560273,0.1262516
219,0,0,0.17693974,0.07802194,0.17693974
220,0,0,0.34230733,0.18092287,0.34230733
221,0,0,0.38743916,0.2103371,0.38743916
222,0,0,0.34491855,0.17648375,0.34491855
223,0,0,0.33775765,0.17166483,0.33775765
224,0,6,0.79347855,0.6744112,0.79347855
225,0,0,0.78589517,0.6874001,0.78589517
226,0,6,0.7711514,0.6826713,0.7711514
227,0,6,0.74214077,0.65046644,0.74214077
228,0,0,0.7525635,0.70963454,0.7525635
229,0,0,0.74756306,0.68489456,0.74756306
230,0,0,0.5500869,0.34694248,0.5500869
231,0,0,0.58586717,0.39198112,0.58586717
232,0,6,0.7264327,0.62454855,0.7264327
233,0,6,0.7527643,0.67329013,0.7527643
234,0,0,0.32959485,0.16332644,0.32959485
235,0,0,0.36303547,0.18884712,0.36303547
236,0,0,0.3092765,0.15368104,0.3092765
237,0,0,0.2958262,0.14483106,0.2958262
238,0,0,0.29646012,0.14454305,0.29646012
239,0,0,0.19780165,0.08707726,0.19780165
