window,actual,predict,entropy,un_prob,overall
1,0,5,0.8235458,0.7006328,0.8235458
2,0,5,0.76806796,0.65860844,0.76806796
3,0,0,0.76462513,0.6527995,0.76462513
4,0,0,0.7529265,0.7156164,0.7529265
5,0,0,0.72357666,0.6404228,0.72357666
6,0,0,0.67616904,0.5124237,0.67616904
7,0,3,0.750153,0.63519156,0.750153
8,0,3,0.77824605,0.7172884,0.77824605
9,0,3,0.78417313,0.68427646,0.78417313
10,0,5,0.69078374,0.56393385,0.69078374
11,0,5,0.5802891,0.44105637,0.5802891
12,0,5,0.45579585,0.27872676,0.45579585
13,0,5,0.504962,0.34685355,0.504962
14,0,5,0.54008514,0.38757676,0.54008514
15,0,5,0.49027857,0.36047578,0.49027857
16,0,5,0.45958352,0.36027622,0.45958352
17,0,5,0.54895884,0.5169379,0.54895884
18,0,6,0.5442626,0.53849554,0.5442626
19,0,6,0.54615295,0.58046985,0.58046985
20,0,6,0.5232939,0.5602013,0.5602013
21,0,6,0.52427983,0.5709742,0.5709742
22,0,6,0.5336181,0.5587001,0.5587001
23,0,5,0.5305045,0.61003006,0.61003006
24,0,6,0.5329565,0.62158775,0.62158775
25,0,5,0.50385684,0.49372393,0.50385684
26,0,5,0.5129607,0.51287186,0.5129607
27,0,5,0.5387269,0.58746415,0.58746415
28,0,6,0.5270286,0.4860332,0.5270286
29,0,5,0.53078336,0.5422815,0.5422815
30,0,5,0.4819166,0.32125455,0.4819166
31,0,5,0.6524487,0.49144572,0.6524487
32,0,3,0.8191232,0.7052678,0.8191232
33,0,5,0.8042721,0.7028889,0.8042721
34,0,5,0.7691848,0.62482774,0.7691848
35,0,5,0.762585,0.6140075,0.762585
36,0,0,0.66376394,0.45637214,0.66376394
37,0,0,0.77585316,0.666945,0.77585316
38,0,0,0.79220057,0.6666875,0.79220057
39,0,5,0.6142538,0.4357524,0.6142538
40,0,5,0.60929674,0.5030542,0.60929674
41,0,5,0.64728755,0.51640445,0.64728755
42,1,5,0.18694818,0.09119707,0.18694818
43,1,5,0.076008834,0.027819097,0.076008834
44,1,5,0.07952491,0.029838085,0.07952491
45,1,5,0.14854191,0.06246662,0.14854191
46,1,5,0.3649691,0.19720656,0.3649691
47,1,5,0.5202451,0.34326625,0.5202451
48,1,5,0.5636198,0.42385012,0.5636198
49,1,5,0.33451885,0.17853808,0.33451885
50,1,5,0.544704,0.34045506,0.544704
51,1,5,0.603282,0.45439672,0.603282
52,1,0,0.6844926,0.5705317,0.6844926
53,1,0,0.757194,0.67159206,0.757194
54,1,5,0.72989583,0.6356598,0.72989583
55,1,5,0.4614413,0.29545474,0.4614413
