window,actual,predict,entropy,un_prob,overall
1,0,7,0.42313492,0.45960236,0.45960236
2,0,7,0.44522634,0.5062499,0.5062499
3,0,7,0.46829396,0.5359833,0.5359833
4,0,7,0.45234433,0.51452816,0.51452816
5,0,7,0.439484,0.5004444,0.5004444
6,0,7,0.45228225,0.51635265,0.51635265
7,0,7,0.4842914,0.5632105,0.5632105
8,0,6,0.50661975,0.5475485,0.5475485
9,0,6,0.51938546,0.5524974,0.5524974
10,0,6,0.51119655,0.55134195,0.55134195
11,0,6,0.51718694,0.55551094,0.55551094
12,0,6,0.50468534,0.5700659,0.5700659
13,0,6,0.49328223,0.5695173,0.5695173
14,0,7,0.47941354,0.5554416,0.5554416
15,0,6,0.49015966,0.49799573,0.49799573
16,0,6,0.5008597,0.5318568,0.5318568
17,0,6,0.50740767,0.48248547,0.50740767
18,0,6,0.5060548,0.54622245,0.54622245
19,0,7,0.48401943,0.5483289,0.5483289
20,0,6,0.5012807,0.5546838,0.5546838
21,0,6,0.52025974,0.5334799,0.5334799
22,0,6,0.52961385,0.5080411,0.52961385
23,0,6,0.5317976,0.48661643,0.5317976
24,0,6,0.5324554,0.5180929,0.5324554
25,0,6,0.51514274,0.55201757,0.55201757
26,0,7,0.48091164,0.5344533,0.5344533
27,0,7,0.47594345,0.54130656,0.54130656
28,0,6,0.50440156,0.5291732,0.5291732
29,0,6,0.49571854,0.5453884,0.5453884
30,0,7,0.4809594,0.55554914,0.55554914
31,0,7,0.47159186,0.5445609,0.5445609
32,0,7,0.46800575,0.53723806,0.53723806
33,0,7,0.44874358,0.50126016,0.50126016
34,0,7,0.46032125,0.5153849,0.5153849
35,0,7,0.4595432,0.51515496,0.51515496
36,0,6,0.48270732,0.5403586,0.5403586
37,0,6,0.48727655,0.5587859,0.5587859
38,0,6,0.49420682,0.5328946,0.5328946
39,0,6,0.5002629,0.5481176,0.5481176
40,0,6,0.5068444,0.5597804,0.5597804
41,0,7,0.49045065,0.5569645,0.5569645
42,0,7,0.4780344,0.53575975,0.53575975
43,0,7,0.48507586,0.55422086,0.55422086
44,0,7,0.47877795,0.55293334,0.55293334
45,0,7,0.4438116,0.4680398,0.4680398
46,0,7,0.42088306,0.44462913,0.44462913
47,0,7,0.42180842,0.44922847,0.44922847
48,0,7,0.4218584,0.45269036,0.45269036
49,0,7,0.42360967,0.46264982,0.46264982
50,0,7,0.42162055,0.4683401,0.4683401
51,0,7,0.44407058,0.5077664,0.5077664
52,0,7,0.4544875,0.5143068,0.5143068
53,0,6,0.47237673,0.5565587,0.5565587
54,0,7,0.48483014,0.56505275,0.56505275
55,0,6,0.49964347,0.5622047,0.5622047
56,0,6,0.50326693,0.55700266,0.55700266
57,0,6,0.5048257,0.56347024,0.56347024
58,0,6,0.5248097,0.56137776,0.56137776
