window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.53342336,0.27019328,0.3087113,0.00013224300750302453,0.5334233641624451
2,0,0,0.46221736,0.22191697,0.25361675,2.3099420838090583e-06,0.4622173607349396
3,0,0,0.33638045,0.14591199,0.16675633,3.1179084843848965e-07,0.3363804519176483
4,0,0,0.35406208,0.15592086,0.17819506,4.3518545169447976e-07,0.3540620803833008
5,0,0,0.40043312,0.18319279,0.20936239,8.03477940736464e-07,0.40043312311172485
6,0,0,0.3848399,0.17385483,0.1986906,8.897420262589957e-07,0.38483989238739014
7,0,0,0.3603734,0.15954518,0.18233699,4.3562944790476163e-07,0.3603734076023102
8,0,0,0.34031898,0.14812303,0.16928327,2.2183543637745357e-07,0.3403189778327942
9,0,0,0.35676,0.15746677,0.17996186,3.013930113144872e-07,0.3567599952220917
10,0,0,0.35695285,0.15757751,0.18008828,4.341165855822943e-07,0.35695284605026245
11,0,0,0.3427711,0.1495049,0.17086256,3.1366598981735136e-07,0.34277111291885376
12,0,0,0.34106356,0.14854223,0.16976237,2.2188137966874744e-07,0.34106355905532837
13,0,0,0.30644363,0.12944835,0.14794093,8.570970824297722e-08,0.30644363164901733
14,0,0,0.30474216,0.1285308,0.14689225,8.55532394296005e-08,0.30474215745925903
15,0,0,0.30526146,0.12881064,0.14721209,8.56088678991724e-08,0.3052614629268646
16,0,0,0.3215313,0.13767022,0.15733725,2.1982995707260621e-07,0.3215312957763672
17,0,0,0.36397675,0.1616267,0.18471593,4.256497422328837e-07,0.36397674679756165
18,0,0,0.55836904,0.28811318,0.3292306,6.175750020636969e-05,0.5583690404891968
19,0,0,0.5029268,0.2490136,0.2845583,3.949129135367547e-05,0.5029268264770508
20,0,0,0.43757856,0.20613754,0.2355836,1.6565647171847755e-06,0.43757855892181396
21,0,0,0.37308574,0.16692847,0.19077504,4.2276066003455796e-07,0.37308573722839355
22,0,0,0.30658957,0.12952715,0.148031,8.638081635467676e-08,0.3065895736217499
23,0,0,0.30441514,0.12835467,0.14669096,8.512890302367454e-08,0.30441513657569885
24,0,0,0.31713834,0.13526058,0.15458345,8.623218580130349e-08,0.31713834404945374
25,0,0,0.31947967,0.13654321,0.15604925,2.21060035095486e-07,0.31947967410087585
26,0,0,0.32346186,0.13873339,0.15855229,2.2366683751783278e-07,0.3234618604183197
27,0,0,0.3332022,0.14413548,0.16472608,2.2087167671628503e-07,0.33320221304893494
28,0,0,0.34749576,0.15217906,0.17391872,3.0686748009208684e-07,0.34749576449394226
29,0,0,0.4318807,0.20255286,0.23148805,7.371892555448257e-07,0.4318807125091553
30,0,0,0.43627402,0.2053147,0.23464316,1.615770885047705e-06,0.4362740218639374
31,0,0,0.42082208,0.19566339,0.22361392,1.0592209599061983e-06,0.4208220839500427
32,0,0,0.3752187,0.1681782,0.19220334,4.196082191604586e-07,0.3752186894416809
33,0,0,0.3162763,0.13478923,0.15404469,2.2080781889176513e-07,0.31627631187438965
34,0,0,0.30792856,0.13025081,0.14885795,8.650255383079178e-08,0.30792856216430664
35,0,0,0.33249524,0.14374119,0.16427553,2.21065542838692e-07,0.33249524235725403
36,0,0,0.3863206,0.17473423,0.19969589,4.6381105095086613e-07,0.3863205909729004
37,0,0,0.39590648,0.18046445,0.20624429,8.426790443747451e-07,0.3959064781665802
38,0,0,0.4907017,0.24073863,0.27512467,4.583711563262504e-06,0.49070170521736145
39,0,0,0.42874926,0.20059288,0.22924769,1.0178783892689415e-06,0.4287492632865906
40,0,0,0.3789671,0.1703822,0.194722,6.124870947645317e-07,0.3789671063423157
41,0,0,0.3755643,0.16838104,0.19243503,5.030610640638329e-07,0.375564306974411
42,0,0,0.31649303,0.13490766,0.15418011,8.808440188906944e-08,0.31649303436279297
43,0,0,0.31228828,0.13261521,0.15156019,8.67520188114861e-08,0.3122882843017578
44,0,0,0.30647072,0.12946302,0.14795768,8.574308247722484e-08,0.30647072196006775
45,0,0,0.31280088,0.13289404,0.15187883,8.689010593898375e-08,0.31280088424682617
46,0,0,0.31177747,0.13233751,0.1512428,8.720496892517929e-08,0.3117774724960327
47,0,0,0.33318898,0.14412808,0.16471761,2.2130214066979552e-07,0.3331889808177948
48,0,0,0.35336703,0.15552342,0.17774075,4.365746215221311e-07,0.35336703062057495
49,0,0,0.37211382,0.16636002,0.19012529,6.19353848882435e-07,0.37211382389068604
50,0,0,0.3604359,0.15958118,0.18237817,5.229099677779143e-07,0.3604359030723572
51,0,0,0.36360323,0.16141045,0.18446875,5.114017391847783e-07,0.36360323429107666
52,0,0,0.34584513,0.15124309,0.172849,3.097157348381744e-07,0.34584513306617737
53,0,0,0.34026566,0.14809299,0.16924894,3.122527661067883e-07,0.3402656614780426
54,0,0,0.32924157,0.14193112,0.16220683,2.2434754235288928e-07,0.3292415738105774
55,0,0,0.32883418,0.14170498,0.16194838,2.2071433143855127e-07,0.3288341760635376
56,0,0,0.33392325,0.14453787,0.16518605,2.2048785533530242e-07,0.33392325043678284
57,0,0,0.36699584,0.16337752,0.18671685,4.123263225577292e-07,0.36699584126472473
58,0,0,0.38522795,0.17408514,0.19895399,6.139033395959235e-07,0.3852279484272003
59,0,0,0.35468513,0.15627742,0.17860246,4.3925108298512814e-07,0.35468512773513794
60,0,0,0.34338146,0.14984953,0.17125636,3.123278023570422e-07,0.34338146448135376
61,0,0,0.32784462,0.14115614,0.16132116,2.2358426121331658e-07,0.32784461975097656
62,0,0,0.3152782,0.13424408,0.1534217,2.2117882199599273e-07,0.31527820229530334
63,0,0,0.3193255,0.13645864,0.15595263,2.220392920341356e-07,0.3193255066871643
64,0,0,0.31674394,0.13504481,0.15433681,2.2212101721851742e-07,0.316743940114975
65,0,0,0.30687487,0.12968123,0.14820707,8.61513819172872e-08,0.3068748712539673
66,0,0,0.31820092,0.1358422,0.15524817,8.645164423273415e-08,0.3182009160518646
67,0,0,0.3401423,0.1480236,0.16916972,2.207354572375982e-07,0.34014230966567993
68,0,0,0.3744142,0.16770649,0.1916641,6.104565876092423e-07,0.37441420555114746
69,0,0,0.36422676,0.16177142,0.18488115,6.473373143434436e-07,0.364226758480072
70,0,0,0.35278922,0.15519321,0.17736334,4.4439114823367866e-07,0.3527892231941223
71,0,0,0.3318749,0.14339548,0.16388047,2.2148969192425053e-07,0.33187490701675415
72,0,0,0.3134089,0.13322502,0.15225708,8.727575335894671e-08,0.31340891122817993
73,0,0,0.32544386,0.13982737,0.15980256,2.1939250487626417e-07,0.3254438638687134
74,0,0,0.3255693,0.13989675,0.15988183,2.2291893511610994e-07,0.3255693018436432
75,0,0,0.33368334,0.14440393,0.16503286,3.1346886754421526e-07,0.3336833417415619
76,0,0,0.36899096,0.16453803,0.18804312,5.114006570095548e-07,0.368990957736969
77,0,0,0.34023502,0.14807576,0.16922921,3.1251547328934284e-07,0.34023502469062805
78,0,0,0.3421691,0.14916527,0.17047441,3.120070927355037e-07,0.3421691060066223
79,0,0,0.3423583,0.14927202,0.17059636,3.1027239027089906e-07,0.3423582911491394
80,0,0,0.3134505,0.13324761,0.15228295,8.787564393462903e-08,0.31345048546791077
81,0,0,0.31220707,0.13257104,0.15150964,8.765138913516142e-08,0.31220707297325134
82,0,0,0.3251236,0.1396504,0.15960032,2.1955781962942104e-07,0.3251236081123352
83,0,0,0.32142347,0.13761097,0.15726954,2.2260067937092626e-07,0.3214234709739685
84,0,0,0.31726483,0.13532972,0.15466243,2.2191312677307325e-07,0.3172648251056671
85,0,0,0.3241201,0.13909638,0.15896714,2.2313697137749164e-07,0.32412010431289673
86,0,0,0.31350783,0.13327885,0.15231866,8.816788340465266e-08,0.3135078251361847
87,0,0,0.31855246,0.13603479,0.15546823,2.2224671354571348e-07,0.3185524642467499
88,0,0,0.32173488,0.13778222,0.15746522,2.211746180602652e-07,0.32173487544059753
89,0,0,0.35107088,0.15421265,0.17624289,3.0382715753824274e-07,0.3510708808898926
90,0,0,0.34315184,0.14971983,0.17110819,3.114897640862464e-07,0.34315183758735657
91,0,0,0.3747907,0.1679272,0.1919164,4.907640150084679e-07,0.3747906982898712
92,0,0,0.342774,0.14950657,0.17086446,3.0967351709689077e-07,0.34277400374412537
93,0,0,0.3184241,0.13596445,0.15538782,2.208624743515975e-07,0.3184241056442261
94,0,0,0.32151926,0.1376636,0.15732974,8.7666034516791e-08,0.32151925563812256
95,0,0,0.3119548,0.13243389,0.15135294,8.765179413712872e-08,0.3119547963142395
96,0,0,0.31638026,0.13484603,0.1541096,2.2080095542193264e-07,0.31638026237487793
97,0,0,0.31839508,0.13594854,0.15536964,2.2240748156884902e-07,0.31839507818222046
98,0,0,0.31717318,0.1352796,0.15460509,2.2364124065762048e-07,0.31717318296432495
99,0,0,0.31344375,0.13324398,0.15227872,8.831853992383675e-08,0.31344375014305115
100,0,0,0.34330016,0.14980364,0.17120403,2.188182993620177e-07,0.3433001637458801
101,0,0,0.36218607,0.16059113,0.1835323,6.570977786342211e-07,0.362186074256897
102,0,0,0.34360537,0.14997602,0.17140085,4.493586309747179e-07,0.3436053693294525
103,0,0,0.34040076,0.14816904,0.16933584,3.1471968868141125e-07,0.340400755405426
104,0,0,0.32500124,0.13958287,0.15952313,2.225090214517948e-07,0.32500123977661133
105,0,0,0.3192962,0.1364426,0.15593427,2.2199651771263616e-07,0.3192962110042572
106,0,0,0.36210185,0.16054255,0.18347687,4.3228531883981016e-07,0.36210185289382935
107,0,0,0.35167557,0.15455753,0.17663687,4.377759505534784e-07,0.3516755700111389
108,0,0,0.3470871,0.15194714,0.1736536,4.4841545982023683e-07,0.3470870852470398
109,0,0,0.57784146,0.30249357,0.34569788,6.190534781121679e-06,0.5778414607048035
110,0,0,0.5908509,0.31230128,0.35682553,8.606511336119547e-05,0.5908508896827698
111,0,0,0.5304958,0.268126,0.30632544,6.608216669281563e-05,0.530495822429657
112,0,0,0.557591,0.28754586,0.32860124,1.3616934893526294e-05,0.5575910210609436
113,0,0,0.34298518,0.14962578,0.17100066,3.115226633822617e-07,0.3429851830005646
114,0,0,0.310953,0.1318897,0.15073097,8.633588195667388e-08,0.3109529912471771
115,0,0,0.34368256,0.15001965,0.1714508,3.0707858908677486e-07,0.34368255734443665
116,0,0,0.3792697,0.17056048,0.19492573,6.967917836317631e-07,0.37926968932151794
117,0,0,0.3531423,0.15539497,0.17759395,5.336481580773092e-07,0.35314229130744934
118,0,0,0.33997834,0.14793134,0.16906422,3.143770663320053e-07,0.33997833728790283
119,0,0,0.32203898,0.13794953,0.15765649,2.2212015303154907e-07,0.3220389783382416
120,0,0,0.3091676,0.13092148,0.14962447,8.737146316520762e-08,0.3091675937175751
121,0,0,0.31682244,0.13508773,0.15438586,8.793812964082203e-08,0.31682243943214417
122,0,0,0.33113366,0.14298278,0.16340876,2.208429854317446e-07,0.3311336636543274
123,0,0,0.3243952,0.13924825,0.1591407,2.2381180342861817e-07,0.32439520955085754
124,0,0,0.3344471,0.14483047,0.16552037,2.229524363049067e-07,0.33444708585739136
125,0,0,0.3218876,0.13786626,0.1575613,2.231651783408411e-07,0.3218876123428345
126,0,0,0.30764365,0.13009673,0.14868188,8.73783624268247e-08,0.3076436519622803
127,0,0,0.30943978,0.13106894,0.14979297,8.657092239532363e-08,0.3094397783279419
128,0,0,0.3190245,0.13629359,0.15576404,8.757443109504717e-08,0.3190245032310486
129,0,0,0.3178702,0.13566107,0.15504116,8.751105043198977e-08,0.31787019968032837
130,0,0,0.33961517,0.14772713,0.16883081,3.0995600260975806e-07,0.3396151661872864
131,0,0,0.33699566,0.14625663,0.16715026,3.1367160363774854e-07,0.3369956612586975
132,0,0,0.32594937,0.1401068,0.16012198,2.2291228319597404e-07,0.32594937086105347
133,0,0,0.3309678,0.14289051,0.16330332,2.198372499650389e-07,0.33096781373023987
134,0,0,0.3279799,0.14123112,0.16140687,2.2186909535627922e-07,0.3279798924922943
135,0,0,0.3299516,0.14232546,0.16265744,3.1637311696097825e-07,0.32995161414146423
136,0,0,0.34132102,0.14868724,0.16992801,3.149382926748225e-07,0.34132102131843567
137,0,0,0.3422935,0.14923543,0.17055452,3.14702191662405e-07,0.34229350090026855
138,0,0,0.31311217,0.13306344,0.15207243,8.808406750717624e-08,0.31311216950416565
139,0,0,0.3100104,0.13137823,0.15014648,8.603238030792802e-08,0.3100104033946991
140,0,0,0.3034994,0.1278618,0.1461277,8.415586389411581e-08,0.30349940061569214
141,0,0,0.30938736,0.13104051,0.14976054,8.680173535727204e-08,0.30938735604286194
142,0,0,0.34696332,0.15187699,0.17357355,2.1605869309183014e-07,0.3469633162021637
143,0,0,0.33313385,0.14409727,0.16468245,2.228272098080677e-07,0.33313384652137756
144,0,0,0.3349075,0.14508778,0.1658144,2.2338724795816177e-07,0.33490750193595886
145,0,0,0.33213696,0.14354151,0.1640473,2.2306962991655903e-07,0.33213695883750916
146,0,0,0.30770078,0.13012761,0.14871716,8.638976216578931e-08,0.3077007830142975
147,0,0,0.31166273,0.13227516,0.15117157,8.635631717633083e-08,0.3116627335548401
148,0,0,0.3064515,0.12945265,0.14794576,8.589353290357786e-08,0.3064514994621277
149,0,0,0.30720356,0.12985885,0.14841002,8.645025778222062e-08,0.3072035610675812
150,0,0,0.3074806,0.13000858,0.1485812,8.611900253035233e-08,0.3074806034564972
151,0,0,0.30732092,0.12992227,0.1484825,8.584327621490873e-08,0.3073209226131439
152,0,0,0.30740267,0.12996644,0.14853305,8.574880239974018e-08,0.30740267038345337
153,0,0,0.31192574,0.1324181,0.15133488,8.749803969464139e-08,0.3119257390499115
154,0,0,0.30928385,0.13098443,0.14969641,8.753911590267402e-08,0.3092838525772095
155,0,0,0.3082439,0.1304214,0.14905292,8.681095094292454e-08,0.30824390053749084
156,0,0,0.3079178,0.13024497,0.14885134,8.604352865446837e-08,0.3079178035259247
157,0,0,0.30490798,0.12862015,0.14699435,8.535850088333693e-08,0.30490797758102417
158,0,0,0.30431962,0.12830323,0.1466322,8.531945647477291e-08,0.3043196201324463
159,0,0,0.31161806,0.1322509,0.15114379,8.66490966149108e-08,0.31161805987358093
160,0,0,0.3109398,0.13188249,0.1507228,8.717266044540372e-08,0.3109397888183594
161,0,0,0.31541407,0.13431823,0.15350646,2.2159304078243732e-07,0.31541407108306885
162,0,0,0.31422818,0.13367134,0.15276712,2.218414319795259e-07,0.3142281770706177
163,0,0,0.31102163,0.1319269,0.15077353,8.805159561134636e-08,0.311021625995636
164,0,0,0.30774498,0.13015151,0.14874452,8.669655343075763e-08,0.30774497985839844
165,0,0,0.3042677,0.12827528,0.14660025,8.516835235792283e-08,0.3042677044868469
166,0,0,0.30635914,0.12940276,0.14788884,8.531111483868925e-08,0.3063591420650482
167,0,0,0.3106772,0.13173997,0.1505599,8.656476923475143e-08,0.3106772005558014
168,0,0,0.30954716,0.13112712,0.14985949,8.730455851011134e-08,0.30954715609550476
169,0,0,0.3139146,0.13350046,0.15257186,8.780560578362126e-08,0.31391459703445435
170,0,0,0.31465533,0.13390428,0.15303332,2.2130171723909846e-07,0.3146553337574005
171,0,0,0.30884233,0.13074529,0.14942312,8.721552728301644e-08,0.30884233117103577
172,0,0,0.30751845,0.13002902,0.14860451,8.625420470142847e-08,0.30751845240592957
173,0,0,0.31097293,0.13190049,0.15074337,8.673360855662247e-08,0.3109729290008545
174,0,0,0.30811235,0.13035023,0.14897162,8.659324052962348e-08,0.30811235308647156
175,0,0,0.3093128,0.1310001,0.14971435,8.705614536013835e-08,0.3093127906322479
176,0,0,0.31067508,0.13173878,0.15055859,8.728476989858803e-08,0.31067508459091187
177,0,0,0.3107315,0.13176942,0.15059358,8.719765023991165e-08,0.3107315003871918
178,0,0,0.31004137,0.13139504,0.15016568,8.723368175777266e-08,0.3100413680076599
179,0,0,0.30935323,0.13102204,0.14973938,8.67564808115729e-08,0.309353232383728
180,0,0,0.30801538,0.13029772,0.14891165,8.620185190511104e-08,0.308015376329422
181,0,0,0.30794418,0.13025922,0.1488676,8.650037248209615e-08,0.3079441785812378
182,0,0,0.30722582,0.12987089,0.14842379,8.634744927189403e-08,0.3072258234024048
183,0,0,0.30789354,0.13023186,0.14883631,8.618840134256801e-08,0.3078935444355011
184,0,0,0.30659118,0.12952805,0.14803195,8.583113296382125e-08,0.3065911829471588
185,0,0,0.30594486,0.12917918,0.14763331,8.559403888834416e-08,0.30594485998153687
186,0,0,0.31244242,0.13269901,0.15165597,8.707409395514424e-08,0.312442421913147
187,0,0,0.30696702,0.12973106,0.14826399,8.663862282008891e-08,0.30696702003479004
