window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.9830668,0.7897346,0.8518733,0.0882487127356941,0.9830667972564697
2,0,5,0.99566525,0.8285854,0.9427495,0.007183503522825389,0.9956652522087097
3,0,5,0.936019,0.6769644,0.76955086,0.006607318009740377,0.9360190033912659
4,0,0,0.8545765,0.5623218,0.6159182,0.04393178234108133,0.8545765280723572
5,0,0,0.9978464,0.8532283,0.9442438,0.05341624495543374,0.9978464245796204
6,0,0,0.3638459,0.161551,0.18462938,4.3047673614023535e-07,0.36384591460227966
7,0,0,0.47165874,0.22808558,0.26066804,8.009937606002456e-07,0.47165873646736145
8,0,0,0.62288654,0.33717525,0.3850391,0.0004864382167475679,0.6228865385055542
9,0,0,0.60401654,0.3223977,0.3677479,0.0011824202710352873,0.6040165424346924
10,0,0,0.59797025,0.31773883,0.36297464,0.00024768288234683616,0.5979702472686768
11,0,0,0.45193005,0.2152732,0.24602515,1.0790552770490045e-06,0.45193004608154297
12,0,0,0.35829008,0.15834576,0.18096626,4.3715506995913605e-07,0.35829007625579834
13,0,0,0.4908348,0.24082804,0.27522933,1.7468158571189628e-06,0.4908348023891449
14,0,0,0.6774249,0.38212156,0.43613833,0.000940619889585237,0.6774249076843262
15,0,0,0.623391,0.3375783,0.38469428,0.0018810561781151132,0.6233909726142883
16,0,0,0.6281668,0.34137815,0.38990253,0.00038835240893177333,0.6281667947769165
17,0,0,0.36942753,0.16479236,0.18833363,7.369550464969321e-07,0.36942753195762634
18,0,0,0.3230288,0.13849467,0.15827948,2.2638965858126978e-07,0.3230288028717041
19,0,0,0.38743594,0.17539763,0.20045406,5.124451322193583e-07,0.3874359428882599
20,0,0,0.4678815,0.22560942,0.25783628,2.1895113546504335e-06,0.4678815007209778
21,0,0,0.47983703,0.23348475,0.2668262,1.537721235221723e-05,0.479837030172348
22,0,0,0.43563527,0.20491225,0.23418361,1.3971925693931567e-06,0.4356352686882019
23,0,0,0.4446128,0.21059602,0.2406801,9.648240862788466e-07,0.4446128010749817
24,0,0,0.7641358,0.4618616,0.5274414,0.0006202798837137608,0.7641357779502869
25,0,0,0.7304109,0.4294747,0.4880092,0.004583232233174622,0.7304108738899231
26,0,0,0.8027006,0.5019736,0.56020546,0.022702702152549378,0.8027005791664124
27,0,0,0.7514375,0.44943148,0.5123602,0.0019368762246265425,0.7514374852180481
28,0,0,0.50801796,0.25249553,0.28855932,4.274339256354942e-06,0.5080179572105408
29,0,0,0.5748078,0.3002299,0.34301442,0.00015540298661581272,0.5748078227043152
30,0,0,0.44417942,0.2103203,0.240363,2.257818361965793e-06,0.4441794157028198
31,0,0,0.4333099,0.20344973,0.23251253,1.1914807673728291e-06,0.4333099126815796
32,0,0,0.36472613,0.16206068,0.18521178,5.17854635237256e-07,0.36472612619400024
33,0,0,0.3467498,0.15175587,0.17343497,4.474905309580887e-07,0.34674981236457825
34,0,0,0.35875648,0.15861404,0.18127286,5.302699697094496e-07,0.35875648260116577
35,0,0,0.4122333,0.1903739,0.21756917,9.990217214105914e-07,0.41223329305648804
36,0,0,0.42008463,0.19520718,0.22309244,1.4475628447634486e-06,0.4200846254825592
37,0,0,0.5125559,0.25561696,0.29212403,7.679696499107484e-06,0.5125558972358704
38,0,0,0.5404623,0.2751941,0.31447315,4.141266442368132e-05,0.54046231508255
39,0,0,0.42894977,0.20071828,0.2293899,1.8933450125997548e-06,0.428949773311615
