window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.21483539,0.08281404,0.094644606,0.0,0.21483539044857025
2,0,0,0.20418924,0.07776487,0.08887416,0.0,0.2041892409324646
3,0,0,0.1730899,0.06347281,0.07254034,0.0,0.1730899065732956
4,0,0,0.13910894,0.04866618,0.055618465,0.0,0.13910894095897675
5,0,0,0.13512239,0.046987116,0.053699553,0.0,0.1351223886013031
6,0,0,0.1382582,0.048306823,0.05520779,0.0,0.1382582038640976
7,0,0,0.13351655,0.0463143,0.052930653,0.0,0.13351655006408691
8,0,0,0.13875735,0.048517585,0.05544865,0.0,0.1387573480606079
9,0,0,0.1302582,0.044955492,0.051377654,0.0,0.1302582025527954
10,0,0,0.1352285,0.04703164,0.053750396,0.0,0.1352284997701645
11,0,0,0.12326922,0.042069793,0.04807979,0.0,0.123269222676754
12,0,0,0.1149479,0.038686514,0.044213116,0.0,0.11494790017604828
13,0,0,0.127309,0.04373294,0.04998046,0.0,0.12730899453163147
14,0,0,0.12911093,0.044479072,0.050833225,0.0,0.1291109323501587
15,0,0,0.13109034,0.045301676,0.05177337,0.0,0.13109034299850464
16,0,0,0.12650296,0.04340005,0.049600005,0.0,0.12650296092033386
17,0,0,0.11444949,0.038485706,0.04398364,0.0,0.11444949358701706
18,0,0,0.12663504,0.043454528,0.04966235,0.0,0.12663504481315613
19,0,0,0.14350356,0.050531566,0.057750344,0.0,0.1435035616159439
20,0,0,0.15743475,0.05654329,0.06462085,0.0,0.15743474662303925
21,0,0,0.16678022,0.060658097,0.0693236,0.0,0.16678021848201752
22,0,0,0.14444338,0.050932467,0.058208525,0.0,0.14444337785243988
23,0,0,0.14500023,0.05117029,0.058480322,0.0,0.14500023424625397
24,0,0,0.14521208,0.05126083,0.058583796,0.0,0.1452120840549469
25,0,0,0.14922298,0.052981734,0.06055051,0.0,0.1492229849100113
26,0,0,0.14115003,0.049530685,0.05660647,0.0,0.14115002751350403
27,0,0,0.14698814,0.052021325,0.05945295,0.0,0.1469881385564804
28,0,0,0.15475316,0.055374622,0.06328529,0.0,0.1547531634569168
29,0,0,0.13560033,0.047187746,0.053928852,0.0,0.13560032844543457
30,0,0,0.115728766,0.039001524,0.044573188,0.0,0.11572876572608948
31,0,0,0.14104524,0.04948622,0.05655569,0.0,0.1410452425479889
32,0,0,0.1433104,0.050449252,0.05765629,0.0,0.14331039786338806
33,0,0,0.1330051,0.046100438,0.052686214,0.0,0.13300509750843048
34,0,0,0.13331135,0.04622847,0.052832544,0.0,0.13331134617328644
35,0,0,0.13062632,0.045108557,0.051552653,0.0,0.13062632083892822
36,0,0,0.12890418,0.0443933,0.050735235,0.0,0.12890417873859406
37,0,0,0.12742518,0.043780982,0.050035357,0.0,0.1274251788854599
38,0,0,0.11687611,0.03946531,0.045103192,0.0,0.11687611043453217
39,0,0,0.12529452,0.042901933,0.04903078,0.0,0.1252945214509964
40,0,0,0.14025544,0.04915136,0.056172967,0.0,0.14025543630123138
41,0,0,0.13368997,0.046386838,0.053013563,0.0,0.1336899697780609
42,0,0,0.14207092,0.04992181,0.057053506,0.0,0.1420709192752838
43,0,0,0.1388493,0.048556447,0.055493057,0.0,0.13884930312633514
44,0,0,0.13573939,0.047246158,0.05399561,0.0,0.13573938608169556
45,0,0,0.122650415,0.041816235,0.04778999,0.0,0.12265041470527649
46,0,0,0.16118509,0.05818677,0.066499114,0.0,0.16118508577346802
47,0,0,0.11995233,0.040714264,0.046530604,0.0,0.11995232850313187
48,0,0,0.12132579,0.041274488,0.047170818,0.0,0.1213257908821106
49,0,0,0.09925878,0.032468736,0.03710711,0.0,0.09925878047943115
50,0,0,0.10311721,0.033977807,0.03883177,0.0,0.1031172126531601
51,0,0,0.12397255,0.0423584,0.04840958,0.0,0.12397255003452301
52,0,0,0.13159241,0.04551083,0.052012384,0.0,0.13159240782260895
53,0,0,0.13656595,0.047593653,0.054392755,0.0,0.1365659534931183
54,0,0,0.1251228,0.042831242,0.048949957,0.0,0.1251228004693985
55,0,0,0.14262031,0.05015546,0.057320476,0.0,0.14262031018733978
56,0,0,0.14809093,0.052494705,0.059993982,0.0,0.1480909287929535
57,0,0,0.13001785,0.044855595,0.05126351,0.0,0.13001784682273865
58,0,0,0.1688796,0.061591387,0.070390165,0.0,0.16887959837913513
59,0,0,0.14322999,0.05041498,0.057617128,0.0,0.14322999119758606
60,0,0,0.14463884,0.051015913,0.058303893,0.0,0.14463883638381958
61,0,0,0.13075626,0.04516262,0.051614404,0.0,0.13075625896453857
62,0,0,0.13518183,0.04701203,0.053728044,0.0,0.13518182933330536
63,0,0,0.109502286,0.03650403,0.0417189,0.0,0.10950228571891785
64,0,0,0.11530643,0.038831055,0.04437834,0.0,0.11530642956495285
65,0,0,0.1103184,0.03682953,0.042090893,0.0,0.11031839996576309
66,0,0,0.12231058,0.041677117,0.047630966,0.0,0.1223105788230896
67,0,0,0.108796954,0.036223233,0.04139799,0.0,0.10879695415496826
68,0,0,0.15580037,0.05583036,0.06380612,0.0,0.15580037236213684
69,0,0,0.12585607,0.04313326,0.049295127,0.0,0.12585607171058655
70,0,0,0.13065255,0.045119464,0.05156511,0.0,0.1306525468826294
71,0,0,0.14617293,0.05167198,0.0590536,0.0,0.1461729258298874
72,0,0,0.15855725,0.057034075,0.06518179,0.0,0.1585572510957718
73,0,0,0.1394189,0.04879725,0.05576825,0.0,0.13941890001296997
74,0,0,0.13156478,0.045499325,0.05199927,0.0,0.13156478106975555
75,0,0,0.14128797,0.049589217,0.056673408,0.0,0.14128796756267548
76,0,0,0.12361038,0.042209744,0.048239708,0.0,0.12361037731170654
77,0,0,0.12363202,0.042218626,0.04824984,0.0,0.1236320212483406
78,0,0,0.13874257,0.048511326,0.0554415,0.0,0.1387425661087036
79,0,0,0.14339083,0.050483525,0.05769545,0.0,0.14339083433151245
80,0,0,0.15819699,0.05687642,0.06500167,0.0,0.15819698572158813
