window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.3037108,0.12797552,0.1462577,3.9711888393836014e-26,0.30371078848838806
2,0,0,0.27839512,0.11456972,0.1309368,1.9048378117903804e-27,0.2783951163291931
3,0,0,0.27411535,0.112345874,0.12839526,1.3892957839576473e-24,0.27411535382270813
4,0,0,0.31482786,0.1339984,0.15314102,1.3931172326767318e-24,0.3148278594017029
5,0,0,0.2748688,0.11273646,0.12884164,2.7190154021031996e-28,0.27486878633499146
6,0,0,0.305848,0.12912697,0.14757365,1.864918570342251e-25,0.30584800243377686
7,0,0,0.28279594,0.11686933,0.13356495,5.874417055095945e-25,0.2827959358692169
8,0,0,0.29404947,0.122808695,0.14035279,3.8521242731179633e-25,0.294049471616745
9,0,0,0.28155732,0.11622077,0.13282377,1.5648184745129284e-25,0.2815573215484619
10,0,0,0.27982947,0.11531782,0.13179177,8.082207887189114e-27,0.2798294723033905
11,0,0,0.31084424,0.13183063,0.15066361,5.995819008674831e-22,0.3108442425727844
12,0,0,0.34745112,0.15215373,0.17388988,2.238760587150485e-07,0.3474511206150055
13,0,0,0.37377128,0.16732979,0.191234,1.8663485455604078e-20,0.3737712800502777
14,0,0,0.30223903,0.12718439,0.14535362,2.8386820731594012e-25,0.3022390305995941
15,0,0,0.2964383,0.12408042,0.14180619,1.2820343886417762e-26,0.2964383065700531
16,0,0,0.264159,0.107219875,0.12253696,1.2016658743497531e-26,0.2641589939594269
17,0,0,0.2569181,0.103533745,0.11832428,4.07257567564033e-29,0.2569181025028229
18,0,0,0.23464856,0.09241897,0.105621696,5.050041002363672e-27,0.23464855551719666
19,0,0,0.2263988,0.08838701,0.10101372,3.97757257734829e-29,0.2263987958431244
20,0,0,0.23571132,0.09294176,0.10621917,5.68482337367263e-29,0.23571132123470306
21,0,0,0.254979,0.10255265,0.11720306,4.749515298362497e-27,0.2549790143966675
22,0,0,0.26408616,0.10718262,0.1224944,1.114530342763832e-26,0.26408615708351135
23,0,0,0.27403685,0.112305164,0.12834877,8.048215510851183e-27,0.27403685450553894
24,0,0,0.25763866,0.10389906,0.11874175,5.756019576740936e-26,0.2576386630535126
25,0,0,0.25961092,0.10490054,0.11988634,9.220702572566362e-27,0.2596109211444855
26,0,0,0.28652397,0.11882746,0.1358028,7.054928093910751e-25,0.2865239679813385
27,0,0,0.2931936,0.12235403,0.13983315,8.39200648850267e-26,0.29319360852241516
28,0,0,0.2549333,0.102529585,0.11717665,2.472183242827408e-27,0.25493329763412476
29,0,0,0.22695144,0.08865565,0.10132074,1.3004044620706216e-29,0.22695143520832062
30,0,0,0.23973487,0.09492797,0.108489096,2.5741440313301616e-29,0.23973487317562103
31,0,0,0.23910896,0.09461826,0.108135164,2.3707400979774237e-28,0.23910896480083466
32,0,0,0.2526838,0.10139459,0.115879536,7.635954646075609e-29,0.2526837885379791
33,0,0,0.23008192,0.09018135,0.10306442,6.244813653392807e-31,0.23008191585540771
34,0,0,0.28209758,0.11650354,0.13314688,7.819187554633596e-27,0.28209757804870605
35,0,0,0.31495503,0.13406777,0.1532203,3.3653441412723746e-24,0.3149550259113312
36,0,0,0.30365652,0.12794632,0.14622438,1.607953005993425e-25,0.30365651845932007
37,0,0,0.26847932,0.109435976,0.12506968,9.405241737675509e-27,0.2684793174266815
38,0,0,0.26570153,0.10800964,0.12343961,1.720381291815421e-26,0.2657015323638916
39,0,0,0.26079616,0.10550362,0.12057555,7.087736264596047e-28,0.2607961595058441
40,0,0,0.22776534,0.089051664,0.10177332,1.5395425290197757e-28,0.22776533663272858
41,0,0,0.23162846,0.090937555,0.103928626,1.378833535445479e-28,0.23162846267223358
42,0,0,0.20607999,0.07865584,0.08989239,8.392214038790356e-31,0.20607998967170715
43,0,0,0.19688359,0.07434577,0.0849666,6.239519968779301e-31,0.19688358902931213
44,0,0,0.21830365,0.084475935,0.09654391,3.534712040888992e-30,0.2183036506175995
45,0,0,0.24075174,0.095431685,0.10906476,7.46475859610197e-28,0.2407517433166504
46,0,0,0.233007,0.091612995,0.104700565,5.8355237980560576e-30,0.23300699889659882
47,0,0,0.27118725,0.11083144,0.12666446,1.6490857158103675e-27,0.2711872458457947
48,0,0,0.27411106,0.11234361,0.1283927,1.0579258480549717e-25,0.2741110622882843
49,0,0,0.2552839,0.10270667,0.11737907,4.133329644904179e-28,0.2552838921546936
50,0,0,0.2720977,0.11130172,0.12720197,4.5407895329115374e-26,0.27209770679473877
51,0,0,0.30412662,0.12819934,0.14651352,4.338560335024379e-25,0.3041266202926636
52,0,0,0.3311619,0.14299852,0.16342688,5.293011921360323e-24,0.33116188645362854
53,0,0,0.28577322,0.1184324,0.1353513,9.723143730488762e-26,0.28577321767807007
54,0,0,0.3392677,0.1475318,0.16860777,7.165526081921433e-23,0.33926770091056824
55,0,0,0.2939861,0.12277502,0.14031434,1.602601139113695e-26,0.29398611187934875
56,0,0,0.25483736,0.10248101,0.11712122,7.256782906432553e-27,0.25483736395835876
57,0,0,0.28440556,0.11771363,0.13452989,2.782857315329142e-26,0.28440555930137634
58,0,0,0.238538,0.09433597,0.10781258,5.7887162971912086e-30,0.23853799700737
59,0,0,0.21058144,0.08078706,0.09232807,6.689127946520977e-31,0.210581436753273
60,0,0,0.23658411,0.09337169,0.10671049,2.1695372943812445e-30,0.2365841120481491
61,0,0,0.22192262,0.086218834,0.098535776,1.5565126572159523e-28,0.2219226211309433
62,0,0,0.22851956,0.08941907,0.10219324,2.805201440525746e-30,0.22851955890655518
63,0,0,0.22802731,0.08917922,0.101919115,9.134413389501269e-30,0.2280273139476776
64,0,0,0.28250748,0.11671817,0.13339221,1.1209508131897655e-28,0.2825074791908264
65,0,0,0.2225968,0.08654451,0.09890801,9.497162080021864e-30,0.22259679436683655
66,0,0,0.2539294,0.10202265,0.116597295,5.328596273147207e-28,0.25392940640449524
67,0,0,0.23013085,0.09020525,0.10309172,5.579780324956167e-31,0.2301308512687683
68,0,0,0.24031869,0.09521705,0.108819485,4.4890906576720995e-29,0.2403186857700348
69,0,0,0.22096431,0.08575642,0.09800732,3.732099892984915e-31,0.22096431255340576
70,0,0,0.24144512,0.095775545,0.10945773,3.335353209083373e-28,0.2414451241493225
71,0,0,0.2381195,0.094129205,0.10757625,5.56549109938235e-29,0.23811949789524078
72,0,0,0.24604319,0.098064125,0.11207324,5.830186844552687e-28,0.24604319036006927
73,0,0,0.24221474,0.09615761,0.109894395,3.13369427578311e-28,0.24221473932266235
74,0,0,0.25720963,0.103681445,0.11849308,5.077855283555703e-27,0.2572096288204193
75,0,0,0.25902233,0.10460132,0.11954439,2.6126190568171027e-27,0.2590223252773285
76,0,0,0.25519168,0.10266012,0.1173259,1.6299658497115877e-25,0.2551916837692261
77,0,0,0.24083008,0.09547049,0.10910916,1.8373675989917554e-27,0.24083007872104645
78,0,0,0.25996163,0.10507882,0.12009013,5.023468430936069e-27,0.25996163487434387
79,0,0,0.23872465,0.09442824,0.107917964,4.91204890294024e-27,0.23872464895248413
80,0,0,0.21650805,0.08361447,0.09555942,9.421564646484256e-29,0.21650804579257965
81,0,0,0.25367242,0.10189301,0.11644912,6.290190047250903e-27,0.25367242097854614
82,0,0,0.24995066,0.10002029,0.11430889,1.9179083185069698e-27,0.24995066225528717
83,0,0,0.29043415,0.12089133,0.13816154,1.7330685856152902e-26,0.2904341518878937
84,0,0,0.25221217,0.10115707,0.115608096,4.3455133379572097e-29,0.25221216678619385
85,0,0,0.24173953,0.095921636,0.10962474,1.1620055749163326e-28,0.24173952639102936
86,0,0,0.23262772,0.09142703,0.104488015,9.496673922949687e-30,0.2326277196407318
87,0,0,0.3070121,0.12975538,0.14829189,2.2475347942729697e-26,0.3070121109485626
88,0,0,0.2519807,0.10104054,0.11547488,2.188047887346546e-29,0.2519806921482086
89,0,0,0.2636339,0.106951416,0.12223017,3.5810276816278283e-28,0.2636339068412781
90,0,0,0.22393084,0.08718985,0.099645555,7.712569118256925e-30,0.22393083572387695
91,0,0,0.24010374,0.095110595,0.10869783,7.965471891412357e-28,0.24010373651981354
92,0,0,0.22731692,0.08883339,0.101523936,2.672277164809491e-29,0.22731691598892212
93,0,0,0.21750376,0.0840919,0.09610504,7.469025401612479e-29,0.21750375628471375
94,0,0,0.25481138,0.102468014,0.11710626,2.419634805243727e-27,0.2548113763332367
95,0,0,0.22074512,0.08565074,0.09788656,1.055854725928509e-30,0.22074511647224426
96,0,0,0.24271098,0.096404195,0.110176206,3.2017023144876244e-27,0.24271097779273987
97,0,0,0.26928642,0.10985142,0.12554443,1.1690618901463294e-26,0.2692864239215851
98,0,0,0.28445846,0.117741406,0.1345616,2.601425917224079e-24,0.2844584584236145
99,0,0,0.26428053,0.10728198,0.122608006,6.162480997445737e-29,0.2642805278301239
100,0,0,0.28296587,0.11695832,0.1336667,2.3300377071231665e-25,0.28296586871147156
101,0,0,0.2903693,0.12085706,0.13812238,3.316016308714244e-29,0.29036930203437805
102,0,0,0.2249425,0.0876801,0.10020584,9.723089376992238e-33,0.22494250535964966
103,0,0,0.21918632,0.08490014,0.09702879,7.306455883126175e-31,0.21918632090091705
104,0,0,0.2254106,0.087907135,0.1004653,1.3467313769695726e-29,0.225410595536232
105,0,0,0.23809533,0.094117284,0.1075626,7.054860847275002e-31,0.23809532821178436
106,0,0,0.2341982,0.09219766,0.10536879,6.354583633936413e-32,0.234198197722435
107,0,0,0.28250673,0.116717756,0.13339174,5.4862744639156245e-30,0.2825067341327667
108,0,0,0.27752665,0.11411744,0.13041997,2.5184741159125134e-28,0.2775266468524933
