window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.38493368,0.17395943,0.19515312,0.006400821775969237,0.3849336802959442
2,0,0,0.30287617,0.1275267,0.1457448,2.017754847957056e-18,0.30287617444992065
3,0,0,0.32400286,0.13903171,0.15889305,5.828263159394633e-07,0.32400286197662354
4,0,0,0.40379447,0.18522829,0.21168947,1.6678484299721429e-18,0.40379446744918823
5,0,0,0.62602055,0.339666,0.3881896,2.3488467624475458e-07,0.6260205507278442
6,0,0,0.26396304,0.10711962,0.1224224,1.5572649781971224e-27,0.2639630436897278
7,0,0,0.24282522,0.09646094,0.110241115,3.9494674628704527e-28,0.2428252249956131
8,0,0,0.195561,0.07373083,0.0842638,9.824078344891235e-32,0.1955610066652298
9,0,0,0.18949892,0.07092792,0.08106047,6.53196990077227e-32,0.1894989162683487
10,0,0,0.19145994,0.07183176,0.08209348,1.5780786453860973e-30,0.19145993888378143
11,0,0,0.206449,0.078830004,0.09009147,6.148198940768246e-30,0.2064490020275116
12,0,0,0.20686704,0.079027474,0.09031707,7.042677278654371e-31,0.2068670392036438
13,0,0,0.1860395,0.06934011,0.079245865,1.4778016427387793e-33,0.1860395073890686
14,0,0,0.20973226,0.08038396,0.09186739,1.1179950233517283e-31,0.2097322642803192
15,0,0,0.18734884,0.06994009,0.0799315,4.7515044402710644e-32,0.1873488426208496
16,0,0,0.19844803,0.07507479,0.08579981,4.5635464060373617e-32,0.1984480321407318
17,0,0,0.20316078,0.077281296,0.08832145,7.707568697797247e-32,0.20316077768802643
18,0,0,0.2047845,0.07804513,0.08919442,8.880852109897428e-31,0.20478449761867523
19,0,0,0.21968973,0.085142374,0.097305596,4.202891874477836e-30,0.2196897268295288
20,0,0,0.21202078,0.0814715,0.09311032,4.639241733644689e-31,0.21202078461647034
21,0,0,0.20205837,0.07676375,0.08772999,5.616867345326852e-32,0.20205837488174438
22,0,0,0.20130727,0.076411605,0.0873276,4.105574437566503e-31,0.2013072669506073
23,0,0,0.21022618,0.08061838,0.09213525,5.3144496561690455e-30,0.2102261781692505
24,0,0,0.19782615,0.074784815,0.08546835,2.3912526948320415e-31,0.19782614707946777
25,0,0,0.19307071,0.072576225,0.082944274,1.6063285972358163e-31,0.19307070970535278
26,0,0,0.19632454,0.07408571,0.08466935,3.5392428259656534e-31,0.19632454216480255
27,0,0,0.18982203,0.07107669,0.08123046,3.0555378024635915e-32,0.1898220330476761
28,0,0,0.18258245,0.06776196,0.07744223,6.5726598775414e-33,0.18258245289325714
29,0,0,0.1777545,0.06557232,0.07493979,1.0211266846589692e-33,0.1777545064687729
30,0,0,0.1985251,0.07511073,0.08584088,2.4167432278285907e-30,0.1985251009464264
31,0,0,0.1900578,0.07118523,0.08135456,1.2063899694399766e-31,0.19005779922008514
32,0,0,0.19890243,0.075286865,0.086042166,2.971039196353905e-31,0.198902428150177
33,0,0,0.19857086,0.07513213,0.08586526,7.231668141216187e-31,0.1985708624124527
34,0,0,0.1986731,0.075179815,0.0859198,1.8008936567633037e-30,0.1986730992794037
35,0,0,0.19685842,0.074334085,0.08495319,2.560195536145526e-32,0.19685842096805573
36,0,0,0.19882995,0.07525301,0.08600348,7.055020867812311e-31,0.19882994890213013
37,0,0,0.1943039,0.073147416,0.083597064,8.959541394069757e-32,0.19430390000343323
38,0,0,0.1915424,0.07186985,0.08213699,1.23572634345216e-30,0.19154240190982819
39,0,0,0.18191436,0.067457974,0.07709479,1.429388504984816e-33,0.18191435933113098
40,0,0,0.18944827,0.07090461,0.081033826,4.9460093442549535e-33,0.1894482672214508
41,0,0,0.17384669,0.063812375,0.07292843,6.58913075451541e-34,0.17384669184684753
42,0,0,0.18689555,0.06973225,0.07969397,1.3335087576627844e-32,0.18689554929733276
43,0,0,0.192069,0.07211304,0.082414925,6.240703042803949e-32,0.19206899404525757
44,0,0,0.1895489,0.070950925,0.081086755,1.4918564681923544e-32,0.18954889476299286
45,0,0,0.18669505,0.06964034,0.07958895,4.5003029804808167e-32,0.18669505417346954
46,0,0,0.17748916,0.06545246,0.074802816,2.422712775193377e-33,0.17748916149139404
47,0,0,0.17857918,0.06594515,0.0753659,7.726056925811945e-34,0.178579181432724
48,0,0,0.1975631,0.07466221,0.08532822,5.969308426171137e-32,0.19756309688091278
