window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.3270428,0.1407119,0.16081274,1.5294267676408039e-06,0.3270427882671356
2,0,0,0.31626832,0.13478482,0.1540389,1.5424660153412644e-06,0.31626832485198975
3,0,0,0.30175567,0.12692487,0.1450563,1.1525908488064362e-06,0.3017556667327881
4,0,0,0.30701855,0.1297589,0.14829516,1.147110070977128e-06,0.30701854825019836
5,0,0,0.29709092,0.12442851,0.14220351,7.984290223858002e-07,0.29709091782569885
6,0,0,0.30214667,0.1271348,0.1452964,9.471199405457334e-07,0.30214667320251465
7,0,0,0.29921898,0.12556553,0.14350301,7.979541120060895e-07,0.2992189824581146
8,0,0,0.29515138,0.12339485,0.1410222,7.989153623129949e-07,0.29515138268470764
9,0,0,0.2986405,0.12525612,0.14314944,7.968018079906386e-07,0.29864048957824707
10,0,0,0.29503405,0.12333238,0.14095086,7.98892282444389e-07,0.2950340509414673
11,0,0,0.29294947,0.12222445,0.13968462,6.987015350575921e-07,0.29294946789741516
12,0,0,0.29371023,0.12262845,0.14014637,6.984945142485417e-07,0.29371023178100586
13,0,0,0.28885192,0.12005496,0.1372053,6.995480859744971e-07,0.28885191679000854
14,0,0,0.2879901,0.11960012,0.13668549,6.994060830249792e-07,0.28799009323120117
15,0,0,0.29006663,0.1206969,0.13793892,6.991357465569763e-07,0.2900666296482086
16,0,0,0.29077753,0.12107307,0.13836884,7.000428741312149e-07,0.2907775342464447
17,0,0,0.2909503,0.1211645,0.13847333,6.993331735508696e-07,0.29095029830932617
18,0,0,0.294117,0.12284458,0.14039338,7.993748823082971e-07,0.2941170036792755
19,0,0,0.2888772,0.12006831,0.1372205,6.990142618319148e-07,0.2888771891593933
20,0,0,0.28876454,0.120008826,0.13715255,6.990786656506043e-07,0.2887645363807678
21,0,0,0.28780827,0.11950427,0.13657588,7.007511308970412e-07,0.28780826926231384
22,0,0,0.28801352,0.119612515,0.13669956,7.012159487045627e-07,0.2880135178565979
23,0,0,0.28826192,0.119743586,0.1368494,7.00465548325816e-07,0.28826192021369934
24,0,0,0.2878837,0.11954403,0.1366213,6.995855394354477e-07,0.2878836989402771
25,0,0,0.2876596,0.11942583,0.13648629,5.989885537718744e-07,0.28765958547592163
26,0,0,0.28757325,0.119380295,0.1364342,6.993953935189643e-07,0.2875732481479645
27,0,0,0.2876451,0.119418204,0.13647753,6.992340701874463e-07,0.2876451015472412
28,0,0,0.2890195,0.12014347,0.13730639,6.994539530372696e-07,0.28901949524879456
29,0,0,0.2887845,0.12001938,0.1371646,6.990714465503323e-07,0.2887845039367676
30,0,0,0.29071677,0.12104094,0.13833213,6.993068529736146e-07,0.2907167673110962
31,0,0,0.29228044,0.121869445,0.13927883,8.007707936069035e-07,0.2922804355621338
32,0,0,0.29449192,0.123043954,0.14062119,8.002243152141446e-07,0.2944919168949127
33,0,0,0.29205504,0.12174988,0.13914233,6.993273842808555e-07,0.29205504059791565
34,0,0,0.29146117,0.121435106,0.13878262,6.984883573985794e-07,0.29146116971969604
35,0,0,0.28978854,0.12054986,0.13777083,6.99382107536484e-07,0.28978854417800903
36,0,0,0.29103133,0.121207476,0.13852245,6.993442022341714e-07,0.2910313308238983
37,0,0,0.2901396,0.120735526,0.13798302,7.001559890814399e-07,0.2901395857334137
38,0,0,0.28935742,0.12032205,0.13751048,7.004590198739805e-07,0.28935742378234863
39,0,0,0.29188645,0.12166053,0.13904011,8.0136913539862e-07,0.29188644886016846
40,0,0,0.32547468,0.13984442,0.15982151,1.1811692312955053e-06,0.32547467947006226
41,0,0,0.3190966,0.13633311,0.15580851,1.2883712179237238e-06,0.3190965950489044
42,0,0,0.312662,0.13281852,0.15179199,1.04223670338413e-06,0.3126620054244995
43,0,0,0.31094554,0.13188565,0.1507259,9.425182211066653e-07,0.3109455406665802
44,0,0,0.29367998,0.12261236,0.14012802,6.985780752003367e-07,0.29367998242378235
45,0,0,0.2917636,0.12159538,0.13896573,6.991703209257872e-07,0.2917636036872864
46,0,0,0.2923187,0.12188971,0.13930207,6.983027671922658e-07,0.2923187017440796
47,0,0,0.29146868,0.1214391,0.13878715,6.990727169073096e-07,0.29146867990493774
48,0,0,0.2936592,0.12260133,0.14011538,6.982471840766675e-07,0.2936592102050781
49,0,0,0.29719952,0.12448645,0.14226979,7.97483869627116e-07,0.2971995174884796
50,0,0,0.2958985,0.12379271,0.14147693,7.984581133709459e-07,0.2958984971046448
51,0,0,0.29682568,0.12428701,0.1420418,7.9870244212762e-07,0.29682567715644836
52,0,0,0.2959307,0.123809874,0.14149654,7.983227667865554e-07,0.2959307134151459
53,0,0,0.2931578,0.12233496,0.13981098,6.983176669124257e-07,0.29315778613090515
54,0,0,0.29489836,0.1232602,0.1408683,7.990230803891679e-07,0.2948983609676361
55,0,0,0.2937225,0.12263495,0.14015377,7.992582899809608e-07,0.2937225103378296
56,0,0,0.2917036,0.12156361,0.13892937,8.006605651847094e-07,0.29170361161231995
57,0,0,0.29233304,0.12189734,0.13931084,6.993365385550461e-07,0.29233303666114807
58,0,0,0.28988633,0.120601594,0.13782996,6.981988953687565e-07,0.28988632559776306
59,0,0,0.29015052,0.12074131,0.1379897,5.981513665195762e-07,0.29015052318573
60,0,0,0.28944397,0.120367765,0.13756281,5.971720522676583e-07,0.2894439697265625
61,0,0,0.2894784,0.120385945,0.13758361,5.971302151612958e-07,0.2894783914089203
62,0,0,0.29085448,0.12111384,0.13841546,5.967020723328945e-07,0.29085448384284973
63,0,0,0.29126558,0.12133151,0.13866419,6.976530867068319e-07,0.2912655770778656
64,0,0,0.2908306,0.1211012,0.13840103,5.976771194133053e-07,0.2908306121826172
65,0,0,0.29055282,0.120954156,0.13823289,6.989468565379238e-07,0.2905528247356415
66,0,0,0.29329216,0.122406304,0.13989252,6.98724389724541e-07,0.29329216480255127
67,0,0,0.29370946,0.12262803,0.1401459,6.988784982521877e-07,0.2937094569206238
68,0,0,0.29162085,0.121519804,0.13887936,6.992338147669628e-07,0.2916208505630493
69,0,0,0.2912804,0.12133938,0.13867319,6.975823156710749e-07,0.2912803888320923
70,0,0,0.29130724,0.12135357,0.1386894,6.977461978043699e-07,0.2913072407245636
71,0,0,0.2918571,0.121644914,0.13902235,6.977656992099955e-07,0.2918570935726166
72,0,0,0.2907735,0.12107092,0.1383664,6.980392259983927e-07,0.29077351093292236
73,0,0,0.2907369,0.12105155,0.13834423,6.990453691094321e-07,0.2907369136810303
74,0,0,0.29160678,0.121512294,0.13887078,6.977585919568679e-07,0.2916067838668823
75,0,0,0.29252875,0.12200117,0.13942945,6.988678016335796e-07,0.29252874851226807
76,0,0,0.2931896,0.122351885,0.13983023,7.998257629297361e-07,0.2931895852088928
77,0,0,0.29360065,0.12257022,0.14007986,6.991439040563765e-07,0.2936006486415863
78,0,0,0.29248202,0.121976376,0.13940108,8.000651843590104e-07,0.29248201847076416
79,0,0,0.29423502,0.12290734,0.14046508,7.988568597839859e-07,0.2942350208759308
80,0,0,0.2983593,0.12510586,0.1429776,9.496951758139681e-07,0.29835930466651917
81,0,0,0.29606405,0.12388098,0.14157772,8.00422837561097e-07,0.2960640490055084
82,0,0,0.2948918,0.12325668,0.14086431,8.002896913462587e-07,0.2948918044567108
83,0,0,0.29380307,0.12267774,0.14020276,6.990622202711896e-07,0.29380306601524353
84,0,0,0.2910972,0.121242344,0.13856226,6.988308982890036e-07,0.2910971939563751
85,0,0,0.29558808,0.123627365,0.14128804,6.980219830700521e-07,0.29558807611465454
