window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.6341909,0.3614365,0.25509995,0.12473208501041277,0.6341909170150757
2,0,0,0.5953742,0.32515937,0.25603932,0.09146863859658438,0.5953742265701294
3,0,0,0.5216219,0.26232207,0.2798801,0.016474070462885182,0.5216218829154968
4,0,0,0.5253811,0.26584196,0.27854466,0.0360836913280258,0.5253810882568359
5,0,0,0.51785314,0.2599603,0.28077626,0.026944349900284298,0.5178531408309937
6,0,0,0.51128054,0.2549454,0.28267884,0.014736603633715591,0.5112805366516113
7,0,0,0.50383323,0.24963272,0.28469455,0.0008127701430838835,0.5038332343101501
8,0,0,0.50328314,0.24925661,0.2848373,2.556449265942284e-05,0.5032831430435181
9,0,0,0.5033523,0.24930382,0.28481936,5.774018212400568e-05,0.5033522844314575
10,0,0,0.5129568,0.2561071,0.28223825,0.013410600513836244,0.5129567980766296
11,0,0,0.7051202,0.4536711,0.32240957,0.27562195024391967,0.7051202058792114
12,0,0,0.91069984,0.73818177,0.5205984,0.38178700796251774,0.9106998443603516
13,0,7,0.57240397,0.30215347,0.29543746,0.06069210487793131,0.5724039673805237
14,0,7,0.61391926,0.35004473,0.2611329,0.15284644217146592,0.6139192581176758
15,0,7,0.8757219,0.7069862,0.37345362,0.42192748472033514,0.8757218718528748
16,0,6,0.78905386,0.522071,0.27815884,0.25002977634454737,0.7890538573265076
17,0,6,0.81519455,0.5914149,0.31454206,0.3456841396310324,0.8151945471763611
18,0,0,0.63651204,0.5331636,0.17712098,0.6253955135961569,0.636512041091919
19,0,0,0.7907196,0.508901,0.36822188,0.1627189474465922,0.7907196283340454
20,0,0,0.5043367,0.24997896,0.28456312,0.0017240318969945177,0.5043367147445679
21,0,0,0.5052129,0.25058687,0.28433257,0.003539507382997765,0.5052129030227661
22,0,0,0.50679755,0.25169712,0.2839113,0.006132711464929098,0.5067975521087646
23,0,0,0.504432,0.2500444,0.28453845,0.001763154461392482,0.5044320225715637
24,0,0,0.503828,0.2496286,0.2846961,0.00034003879264568387,0.5038279891014099
25,0,0,0.5035976,0.2494713,0.28475577,0.00039079694585706574,0.503597617149353
26,0,0,0.50525784,0.25061476,0.28432202,0.002827970530738771,0.5052578449249268
27,0,0,0.5037451,0.2495724,0.28471744,0.0007056976338155745,0.5037450790405273
28,0,0,0.5032955,0.24926502,0.2848341,3.5460742587437385e-05,0.5032954812049866
29,0,0,0.50330484,0.24927145,0.2848317,3.3792778226263004e-05,0.5033048391342163
30,0,0,0.50331444,0.24927795,0.2848292,5.531494109581528e-05,0.5033144354820251
31,0,0,0.50328535,0.2492581,0.2848367,3.248030548147269e-05,0.5032853484153748
32,0,0,0.5032846,0.24925762,0.28483695,3.597349985237556e-05,0.5032845735549927
33,0,0,0.503294,0.24926406,0.28483444,3.638209569767423e-05,0.5032939910888672
34,0,0,0.50336957,0.24931568,0.2848149,0.0001506764726690271,0.5033695697784424
35,0,0,0.50331855,0.24928075,0.28482813,6.297049815450938e-05,0.5033185482025146
36,0,0,0.5032862,0.2492587,0.28483647,3.194620079576469e-05,0.5032861828804016
37,0,0,0.5032743,0.24925053,0.28483945,1.9476193237919133e-05,0.5032743215560913
38,0,0,0.5032833,0.24925673,0.28483725,3.69698618857543e-05,0.5032833218574524
39,0,0,0.5032722,0.24924916,0.28484017,1.4375590441770224e-05,0.5032721757888794
40,0,0,0.50329787,0.24926662,0.28483343,2.569571401052911e-05,0.5032978653907776
41,0,0,0.503361,0.24930972,0.28481716,6.476160912986253e-05,0.5033609867095947
42,0,0,0.5038006,0.24961007,0.2847032,0.0004945088894050496,0.5038005709648132
43,0,0,0.50348973,0.24939758,0.28478378,0.00018809005794479528,0.5034897327423096
44,0,0,0.5033525,0.24930394,0.28481936,5.517399474316628e-05,0.5033525228500366
45,0,0,0.50332063,0.24928224,0.2848276,5.3749212978491644e-05,0.5033206343650818
46,0,0,0.50327057,0.24924803,0.28484052,1.5214116499570707e-05,0.5032705664634705
47,0,0,0.5033057,0.24927193,0.28483135,7.872197102283464e-05,0.5033056735992432
48,0,0,0.503261,0.24924147,0.2848429,5.503714981828205e-06,0.5032610297203064
49,0,0,0.50327235,0.24924922,0.28484005,2.278237281343463e-05,0.5032723546028137
50,0,0,0.50326514,0.24924439,0.28484195,1.1875271716454486e-05,0.5032651424407959
51,0,0,0.50326097,0.24924147,0.28484303,4.6084890512078485e-06,0.5032609701156616
52,0,0,0.50326514,0.24924439,0.28484195,9.34567298431722e-06,0.5032651424407959
53,0,0,0.50326204,0.24924225,0.28484273,5.004541973221046e-06,0.5032620429992676
54,0,0,0.50328064,0.24925494,0.2848379,1.7456021478968286e-05,0.5032806396484375
55,0,0,0.50328654,0.24925888,0.2848364,2.3043309167991602e-05,0.5032865405082703
56,0,0,0.50328547,0.24925816,0.28483665,2.1130326573079678e-05,0.5032854676246643
57,0,0,0.50327224,0.24924922,0.2848401,1.1442815290739305e-05,0.5032722353935242
58,0,0,0.5032684,0.24924654,0.28484106,8.974432801576956e-06,0.5032684206962585
59,0,0,0.5032685,0.24924666,0.28484106,1.1701840482529936e-05,0.5032684803009033
60,0,0,0.5032706,0.24924809,0.28484052,1.1281851532208248e-05,0.5032706260681152
61,0,0,0.50327057,0.24924803,0.28484058,1.0189687602758806e-05,0.5032705664634705
62,0,0,0.50327307,0.2492497,0.28483987,1.230783086408738e-05,0.503273069858551
63,0,0,0.50327927,0.24925393,0.28483832,1.802867273993054e-05,0.5032792687416077
64,0,0,0.5032788,0.24925363,0.28483844,1.740787205603329e-05,0.5032787919044495
65,0,0,0.50328386,0.24925709,0.2848372,2.9634051358227483e-05,0.5032838582992554
66,0,0,0.5032773,0.24925262,0.28483874,2.0687552710080483e-05,0.5032773017883301
67,0,0,0.50327,0.24924761,0.28484076,1.1409066531506828e-05,0.5032699704170227
68,0,0,0.5032764,0.24925202,0.2848391,1.9511043719148185e-05,0.5032764077186584
69,0,0,0.5032874,0.24925953,0.28483617,3.248334486475348e-05,0.5032873749732971
70,0,0,0.50328076,0.24925494,0.28483784,2.705285348810412e-05,0.503280758857727
71,0,0,0.5032774,0.24925268,0.28483874,2.221996174631895e-05,0.5032774209976196
72,0,0,0.50326127,0.24924165,0.2848429,4.050917062088011e-06,0.5032612681388855
73,0,0,0.50326496,0.24924421,0.28484195,7.636653487782938e-06,0.5032649636268616
74,0,0,0.5032649,0.24924421,0.28484207,6.281383018509273e-06,0.5032649040222168
75,0,0,0.503263,0.24924284,0.28484255,5.428468045153494e-06,0.503262996673584
76,0,0,0.5032654,0.24924457,0.28484195,6.753181272561149e-06,0.503265380859375
77,0,0,0.503266,0.24924493,0.28484178,7.386062102335924e-06,0.5032659769058228
78,0,0,0.5032651,0.24924433,0.284842,6.747987930541147e-06,0.5032650828361511
79,0,0,0.5032678,0.24924618,0.2848413,1.0049049881330925e-05,0.5032678246498108
80,0,0,0.50326407,0.24924362,0.2848422,5.91268737353779e-06,0.5032640695571899
81,0,0,0.5032654,0.24924445,0.28484184,7.4486314480641186e-06,0.503265380859375
82,0,0,0.50326216,0.2492423,0.28484273,4.20985955924546e-06,0.5032621622085571
83,0,0,0.50326383,0.24924344,0.2848423,6.029680962848229e-06,0.5032638311386108
84,0,0,0.503261,0.24924147,0.28484297,3.8514643191714794e-06,0.5032610297203064
85,0,0,0.50326324,0.24924302,0.28484243,7.117963195427025e-06,0.5032632350921631
86,0,0,0.50326,0.24924088,0.28484333,3.3168516651114868e-06,0.5032600164413452
87,0,0,0.5032637,0.24924332,0.28484225,7.588150996607795e-06,0.5032637119293213
88,0,0,0.5032612,0.24924165,0.28484297,4.780173184088201e-06,0.5032612085342407
89,0,0,0.50326055,0.24924117,0.28484315,2.9789768941923197e-06,0.5032605528831482
90,0,0,0.503264,0.24924362,0.28484225,5.246250417096412e-06,0.5032640099525452
91,0,0,0.50326717,0.24924576,0.28484142,6.777136905120656e-06,0.5032671689987183
92,0,0,0.50327885,0.24925369,0.28483838,1.4943718610578657e-05,0.5032788515090942
93,0,0,0.50326484,0.24924415,0.284842,5.1601232128502905e-06,0.503264844417572
94,0,0,0.50326484,0.2492441,0.28484195,5.214178623413981e-06,0.503264844417572
95,0,0,0.50326896,0.24924684,0.28484094,1.1133304887843557e-05,0.5032689571380615
96,0,0,0.50326055,0.24924123,0.28484315,2.8868601329367664e-06,0.5032605528831482
97,0,0,0.5032613,0.24924171,0.28484297,3.5002478523849823e-06,0.5032613277435303
98,0,0,0.5032601,0.24924088,0.2848432,2.6008817530009048e-06,0.50326007604599
99,0,0,0.503265,0.24924421,0.28484195,6.703148375219978e-06,0.5032650232315063
100,0,0,0.50326043,0.24924111,0.28484315,3.085165348808594e-06,0.5032604336738586
101,0,0,0.50326616,0.2492451,0.28484166,7.201278758911727e-06,0.5032661557197571
102,0,0,0.5032694,0.2492472,0.28484082,1.4405495207118376e-05,0.503269374370575
103,0,0,0.50327784,0.24925297,0.28483862,1.7904001609242463e-05,0.5032778382301331
104,0,0,0.5032701,0.24924767,0.28484058,1.3086887141930666e-05,0.5032700896263123
105,0,0,0.5032679,0.24924612,0.28484112,9.136156568279616e-06,0.5032678842544556
106,0,0,0.5032647,0.24924403,0.28484207,7.226166491644345e-06,0.5032647252082825
107,0,0,0.5032625,0.24924254,0.28484255,4.638830278046199e-06,0.5032625198364258
108,0,0,0.5032632,0.24924308,0.2848425,6.282775186300438e-06,0.5032631754875183
109,0,0,0.50326,0.24924088,0.28484327,2.8495684284491274e-06,0.5032600164413452
110,0,0,0.5032602,0.24924093,0.2848432,3.3703342748861343e-06,0.5032601952552795
111,0,0,0.5032756,0.24925143,0.2848392,2.83366632557158e-05,0.5032755732536316
112,0,0,0.50330204,0.24926949,0.28483242,7.309717830715991e-05,0.5033020377159119
113,0,0,0.51202375,0.25549686,0.2824697,0.016082502773084918,0.5120237469673157
114,0,5,0.63226855,0.48526186,0.22775352,0.5700873443964488,0.6322685480117798
115,0,5,0.5410424,0.28073925,0.27289248,0.08059181458463632,0.5410423874855042
116,0,5,0.5086859,0.2529748,0.28342658,0.003305234776325605,0.5086858868598938
117,0,5,0.51910746,0.26027918,0.28065532,0.008280220037988784,0.519107460975647
118,0,5,0.65889704,0.37579453,0.23682797,0.10900953377131373,0.6588970422744751
