window,actual,predict,entropy,un_prob,vacuity,dissonance,overall
1,0,0,0.50478566,0.25028938,0.2844454,0.002602768187267764,0.5047856569290161
2,0,0,0.5033996,0.24933612,0.2848071,0.00017597425557216528,0.5033996105194092
3,0,0,0.50350326,0.249407,0.2847802,0.0003681105149836839,0.5035032629966736
4,0,0,0.50351137,0.24941242,0.28477812,0.0003337755408447583,0.503511369228363
5,0,0,0.50402665,0.24976528,0.28464425,0.0010125045951601146,0.5040266513824463
6,0,0,0.5033774,0.24932086,0.28481287,0.00017092401869667873,0.503377377986908
7,0,0,0.50337553,0.24931973,0.2848134,0.0001890020398855515,0.5033755302429199
8,0,0,0.5033415,0.24929655,0.28482223,0.00014173916168655547,0.5033414959907532
9,0,0,0.5034818,0.24939227,0.28478587,0.00039003641987150266,0.5034818053245544
10,0,0,0.50356615,0.24944997,0.28476393,0.0005331744904827346,0.5035661458969116
11,0,0,0.503323,0.24928385,0.284827,0.00010769538998674651,0.5033230185508728
12,0,0,0.50339895,0.24933559,0.2848072,0.00024487370582684337,0.5033989548683167
13,0,0,0.50340724,0.24934137,0.28480518,0.0002485800934958515,0.5034072399139404
14,0,0,0.50339955,0.249336,0.2848071,0.0002269588645572997,0.5033995509147644
15,0,0,0.5034341,0.24935967,0.28479815,0.00027115101475719906,0.5034341216087341
16,0,0,0.50409764,0.24981374,0.28462583,0.0009674327351894517,0.5040976405143738
17,0,0,0.5039657,0.24972308,0.2846604,0.0006328492695128918,0.5039656758308411
18,0,0,0.50342876,0.24935603,0.28479958,0.00016072379841842153,0.5034287571907043
19,0,0,0.50331587,0.2492789,0.28482884,4.054482490802976e-05,0.5033158659934998
20,0,0,0.5033297,0.24928838,0.28482533,5.4283760418998895e-05,0.5033296942710876
21,0,0,0.5034667,0.24938184,0.28478968,0.00015706296635648119,0.5034667253494263
22,0,0,0.503355,0.24930567,0.2848187,0.00010664545990668758,0.5033550262451172
23,0,0,0.5033867,0.2493273,0.28481048,0.0001162028851174738,0.5033866763114929
24,0,0,0.50333554,0.24929231,0.28482366,8.736092917932089e-05,0.5033355355262756
25,0,0,0.50348234,0.24939263,0.28478563,0.000324985277851393,0.5034823417663574
26,0,0,0.50538146,0.25070417,0.28428805,0.0038227927167952275,0.5053814649581909
27,0,0,0.50441223,0.2500314,0.2845434,0.0020144892028977728,0.5044122338294983
28,0,0,0.50399953,0.24974728,0.28465116,0.001323101466695732,0.5039995312690735
29,0,0,0.50463814,0.25018775,0.28448397,0.002474591873028226,0.504638135433197
30,0,0,0.50376415,0.24958563,0.28471255,0.0008726613478798048,0.5037641525268555
31,0,0,0.5073871,0.25211543,0.28375268,0.0072230570427792365,0.507387101650238
32,0,0,0.50388473,0.24966818,0.2846812,0.0009474285861537613,0.5038847327232361
33,0,0,0.5034168,0.2493478,0.28480268,0.0001559243448187913,0.5034167766571045
34,0,0,0.50340414,0.24933922,0.28480595,0.00016486660725801232,0.5034041404724121
35,0,0,0.50333965,0.24929512,0.28482258,7.862717767772695e-05,0.5033396482467651
36,0,0,0.50366575,0.24951792,0.28473818,0.0003959707391450239,0.5036657452583313
37,0,0,0.503429,0.24935615,0.28479952,0.0001448807330971437,0.5034289956092834
38,0,0,0.5034252,0.24935359,0.28480053,0.00021046458080045785,0.5034251809120178
39,0,0,0.5033065,0.24927247,0.2848311,6.509006993899004e-05,0.50330650806427
40,0,0,0.50328565,0.24925834,0.2848367,3.87096122669709e-05,0.5032856464385986
41,0,0,0.5033248,0.24928504,0.28482652,9.70583578076972e-05,0.5033248066902161
42,0,0,0.5033385,0.2492944,0.28482294,0.00012084857365548271,0.5033385157585144
43,0,0,0.50329643,0.24926567,0.2848338,5.054346036613512e-05,0.503296434879303
44,0,0,0.5032943,0.24926418,0.28483438,5.309240766810106e-05,0.5032942891120911
45,0,0,0.50333047,0.24928886,0.28482503,0.00011882022136952253,0.5033304691314697
46,0,0,0.5033508,0.24930274,0.28481972,0.00014752068341512993,0.5033507943153381
47,0,0,0.5034099,0.2493431,0.28480434,0.0002680061033157542,0.5034099221229553
48,0,0,0.50331837,0.24928063,0.2848282,0.00010607619560378796,0.5033183693885803
49,0,0,0.50330067,0.24926859,0.28483272,7.168665284705592e-05,0.503300666809082
50,0,0,0.5034188,0.24934924,0.28480208,0.0002808896106173352,0.5034188032150269
51,0,0,0.50340796,0.24934185,0.284805,0.0002514448023341447,0.5034079551696777
52,0,0,0.5033427,0.24929726,0.28482187,0.00011509705236137306,0.5033426880836487
53,0,0,0.5033076,0.24927324,0.28483093,6.870227782817998e-05,0.503307580947876
54,0,0,0.5034206,0.24935043,0.2848016,0.0002480615192793069,0.5034205913543701
55,0,0,0.503337,0.24929339,0.2848233,0.00010858588240758292,0.503337025642395
56,0,0,0.5033217,0.24928296,0.28482735,9.433743897357598e-05,0.5033217072486877
57,0,0,0.50334674,0.2493,0.28482074,0.00014244259904948607,0.5033467411994934
58,0,0,0.5033364,0.24929297,0.28482354,0.00013690749989492336,0.5033364295959473
59,0,0,0.50341696,0.24934793,0.28480262,0.0002803463887134605,0.5034169554710388
60,0,0,0.5035198,0.24941826,0.28477597,0.0004507082989212509,0.5035197734832764
61,0,0,0.50332445,0.2492848,0.28482658,8.799297411955979e-05,0.5033244490623474
62,0,0,0.5034176,0.2493484,0.2848025,0.00022180919941447897,0.5034176111221313
63,0,0,0.50378865,0.24960244,0.28470612,0.0009460258779890758,0.5037886500358582
64,0,0,0.50345945,0.24937695,0.2847916,0.0003574061778664551,0.5034594535827637
65,0,0,0.5039032,0.24968106,0.2846762,0.001167148075557592,0.5039032101631165
66,0,0,0.5034045,0.24933946,0.28480583,0.00026221132291592776,0.5034044981002808
67,0,0,0.503487,0.2493959,0.2847845,0.0004052189838230934,0.5034869909286499
68,0,0,0.5034371,0.24936175,0.28479743,0.0003100370242880428,0.5034371018409729
69,0,0,0.5033904,0.24932986,0.2848096,0.0002372516039192355,0.503390371799469
70,0,0,0.5033096,0.24927467,0.28483033,8.97503753882441e-05,0.5033096075057983
71,0,0,0.5032927,0.24926305,0.2848348,5.622291357817112e-05,0.5032926797866821
72,0,0,0.5033656,0.24931294,0.2848159,0.00018669884695230815,0.5033655762672424
73,0,0,0.50334424,0.24929833,0.28482145,0.0001469926613666665,0.5033442378044128
