window,actual,predict,entropy,un_prob,overall
1,0,0,0.022372065,0.0064663887,0.022372065
2,0,0,0.021367252,0.0061104298,0.021367252
3,0,0,0.030918851,0.009553671,0.030918851
4,0,0,0.047197707,0.017657101,0.047197707
5,0,0,0.026759973,0.009166777,0.026759973
6,0,0,0.05710772,0.024650991,0.05710772
7,0,0,0.066571295,0.029542446,0.066571295
8,0,0,0.10942283,0.0578835,0.10942283
9,0,0,0.08499739,0.040003896,0.08499739
10,0,0,0.085504234,0.04049629,0.085504234
11,0,0,0.030417504,0.011083245,0.030417504
12,0,0,0.027448831,0.009686291,0.027448831
13,0,0,0.025428556,0.008782625,0.025428556
14,0,0,0.03793472,0.014149845,0.03793472
15,0,0,0.034310684,0.012248635,0.034310684
16,0,0,0.032420598,0.011554003,0.032420598
17,0,0,0.028472135,0.009792268,0.028472135
18,0,0,0.054094963,0.022733748,0.054094963
19,0,0,0.06397823,0.027928889,0.06397823
20,0,0,0.08433923,0.038223624,0.08433923
21,0,0,0.060346562,0.024099529,0.060346562
22,0,0,0.07438888,0.03240806,0.07438888
23,0,0,0.048464388,0.018780768,0.048464388
24,0,0,0.030247563,0.010452151,0.030247563
25,0,0,0.038379584,0.014558196,0.038379584
26,0,0,0.047804598,0.01901555,0.047804598
27,0,0,0.037092432,0.013991535,0.037092432
28,0,0,0.019910302,0.0067016482,0.019910302
29,0,0,0.04037633,0.015453577,0.04037633
30,0,0,0.06835259,0.03052783,0.06835259
31,0,0,0.04735096,0.018782139,0.04735096
32,0,0,0.08071977,0.036991954,0.08071977
33,0,0,0.063852996,0.027777493,0.063852996
34,0,0,0.053184863,0.021510184,0.053184863
35,0,0,0.05639804,0.02256012,0.05639804
36,0,0,0.06167003,0.026490927,0.06167003
37,0,0,0.067757115,0.029137433,0.067757115
38,0,0,0.044929642,0.017404437,0.044929642
39,0,0,0.06461851,0.027261019,0.06461851
40,0,0,0.065203525,0.02858001,0.065203525
41,0,0,0.04571478,0.018545687,0.04571478
42,0,0,0.03809123,0.014486611,0.03809123
43,0,0,0.041809265,0.01601106,0.041809265
44,0,0,0.03962305,0.015251696,0.03962305
45,0,0,0.04650034,0.018681824,0.04650034
46,0,0,0.026642371,0.009539723,0.026642371
47,0,0,0.032893524,0.012276769,0.032893524
48,0,0,0.038703345,0.01496321,0.038703345
49,0,0,0.043881036,0.01697284,0.043881036
50,0,0,0.042583294,0.0164361,0.042583294
51,0,0,0.058594644,0.02461201,0.058594644
52,0,0,0.05519983,0.022251725,0.05519983
53,0,0,0.04018579,0.014836371,0.04018579
54,0,0,0.05157381,0.020700514,0.05157381
55,0,0,0.042142805,0.016111732,0.042142805
56,0,0,0.03847393,0.014573932,0.03847393
57,0,0,0.034755643,0.013086915,0.034755643
58,0,0,0.033242494,0.012311518,0.033242494
59,0,0,0.05090176,0.021175623,0.05090176
60,0,0,0.02804266,0.00990206,0.02804266
61,0,0,0.042938795,0.017269969,0.042938795
62,0,0,0.03859575,0.014605403,0.03859575
63,0,0,0.026626537,0.009561479,0.026626537
64,0,0,0.048083574,0.019154787,0.048083574
65,0,0,0.053218327,0.022484124,0.053218327
66,0,0,0.04476964,0.017157733,0.04476964
67,0,0,0.029385304,0.010348797,0.029385304
68,0,0,0.030241286,0.010846317,0.030241286
69,0,0,0.041986864,0.016005874,0.041986864
70,0,0,0.039750483,0.01481235,0.039750483
71,0,0,0.03169638,0.010648191,0.03169638
72,0,0,0.028745495,0.0097055435,0.028745495
73,0,0,0.047459103,0.018444002,0.047459103
74,0,0,0.04254721,0.016401172,0.04254721
75,0,0,0.03444245,0.012530327,0.03444245
76,0,0,0.046345547,0.018105209,0.046345547
77,0,0,0.06603236,0.026517808,0.06603236
78,0,0,0.055626776,0.02173096,0.055626776
79,0,0,0.046871763,0.018000722,0.046871763
80,0,0,0.04289794,0.016433895,0.04289794
81,0,0,0.02080183,0.0068590045,0.02080183
82,0,0,0.015053604,0.0046464205,0.015053604
83,0,0,0.012405109,0.0036845803,0.012405109
84,0,0,0.026725486,0.009038389,0.026725486
85,0,0,0.012899144,0.0039002895,0.012899144
86,0,0,0.026937857,0.009455442,0.026937857
87,0,0,0.024883794,0.008087993,0.024883794
88,0,0,0.021708654,0.0072111487,0.021708654
89,0,0,0.048439194,0.01878798,0.048439194
90,0,0,0.05124646,0.020575047,0.05124646
91,0,0,0.019159906,0.006155491,0.019159906
92,0,0,0.013384598,0.003996432,0.013384598
93,0,0,0.04290875,0.016606033,0.04290875
94,0,0,0.05821056,0.023951828,0.05821056
95,0,0,0.04485607,0.017370462,0.04485607
96,0,0,0.077519566,0.03318411,0.077519566
97,0,0,0.059962597,0.023588717,0.059962597
98,0,0,0.07083585,0.02999121,0.07083585
